Time(s),Force(N)
355.40000000000003,9.0344810485
355.44,9.038569641
355.48,9.0426582335
355.52,9.046746826
355.56,9.0508354185
355.6,9.054924011
355.64,9.0564559934
355.68,9.0579879758
355.72,9.0595199582
355.76,9.0610519406
355.8,9.062583923
355.84000000000003,9.164273071
355.88,9.265962219
355.92,9.367651367
355.96,9.469340515
356.0,9.571029663
356.04,9.6635208124
356.08,9.7560119618
356.12,9.8485031112
356.16,9.9409942606
356.2,10.03348541
356.24,10.113712308
356.28000000000003,10.193939206
356.32,10.274166104
356.36,10.354393002
356.40000000000003,10.4346199
356.44,10.514846798
356.48,10.595073696
356.52,10.675300594
356.56,10.755527492
356.6,10.83575439
356.64,10.904739376
356.68,10.973724362
356.72,11.042709348
356.76,11.111694334
356.8,11.18067932
356.84000000000003,11.239443968
356.88,11.298208616
356.92,11.356973264
356.96,11.415737912
357.0,11.47450256
357.04,11.526113888
357.08,11.577725216
357.12,11.629336544
357.16,11.680947872
357.2,11.7325592
