Time(s),Force
4.08,6.82644805908203
4.12,6.883680725097656
4.16,6.9409133911132805
4.2,6.998146057128905
4.24,7.34204864501953
4.28,7.685951232910155
4.32,8.029853820800781
4.36,8.373756408691406
4.4,8.717658996582031
4.44,8.566403198242188
4.48,8.415147399902343
4.5200000000000005,8.2638916015625
4.5600000000000005,8.112635803222656
4.6000000000000005,7.9613800048828125
4.64,7.810124206542969
4.68,7.658868408203125
4.72,7.507612609863282
4.76,7.356356811523438
4.8,7.205101013183594
4.84,7.062532043457031
4.88,6.919963073730468
4.92,6.777394104003906
4.96,6.634825134277343
5.0,6.49225616455078
5.04,6.576060485839843
5.08,6.659864807128906
5.12,6.743669128417968
5.16,6.827473449707031
5.2,6.911277770996094
5.24,6.852001953125
5.28,6.792726135253906
5.32,6.733450317382813
5.36,6.674174499511719
5.4,6.614898681640625
5.44,6.5548561096191404
5.48,6.494813537597656
5.5200000000000005,6.434770965576171
5.5600000000000005,6.374728393554687
5.6000000000000005,6.314685821533203
5.64,6.254643249511719
5.68,6.194600677490234
5.72,6.1345581054687495
5.76,6.074515533447265
5.8,6.01447296142578
5.84,6.139157104492186
5.88,6.263841247558593
5.92,6.3885253906249995
5.96,6.513209533691406
6.0,6.6378936767578125
6.04,6.575039672851562
6.08,6.512185668945312
6.12,6.449331665039063
6.16,6.386477661132813
6.2,6.3236236572265625
6.24,6.3210693359375
6.28,6.318515014648438
6.32,6.315960693359375
6.36,6.313406372070313
6.4,6.31085205078125
6.44,6.236756896972656
6.48,6.162661743164063
6.5200000000000005,6.088566589355469
6.5600000000000005,6.014471435546875
6.6000000000000005,5.940376281738281
6.640000000000001,5.866281127929687
6.68,5.792185974121094
6.72,5.7180908203125
6.76,5.643995666503907
6.8,5.5699005126953125
6.84,5.584208679199219
6.88,5.598516845703125
6.92,5.612825012207031
6.96,5.627133178710937
7.0,5.641441345214844
7.04,5.694584655761719
7.08,5.747727966308593
7.12,5.800871276855469
7.16,5.854014587402344
7.2,5.907157897949219
7.24,6.191275024414062
7.28,6.475392150878906
7.32,6.759509277343749
7.36,7.043626403808593
7.4,7.327743530273437
7.44,7.494584655761718
7.48,7.661425781249999
7.5200000000000005,7.82826690673828
7.5600000000000005,7.995108032226562
7.6000000000000005,8.161949157714844
7.640000000000001,8.328790283203125
7.68,8.495631408691406
7.72,8.662472534179688
7.76,8.829313659667969
7.8,8.99615478515625
7.84,8.751385498046876
7.88,8.5066162109375
7.92,8.261846923828125
7.96,8.01707763671875
8.0,7.772308349609375
8.040000000000001,7.6966804504394535
8.08,7.621052551269531
8.120000000000001,7.5454246520996096
8.16,7.469796752929687
8.2,7.394168853759766
8.24,7.318540954589844
8.28,7.242913055419922
8.32,7.16728515625
8.36,7.091657257080078
8.4,7.016029357910156
8.44,6.974638366699219
8.48,6.933247375488281
8.52,6.891856384277343
8.56,6.850465393066406
8.6,6.809074401855469
8.64,6.767683410644531
8.68,6.726292419433593
8.72,6.6849014282226555
8.76,6.643510437011718
8.8,6.60211944580078
8.84,6.583212280273437
8.88,6.564305114746094
8.92,6.54539794921875
8.96,6.526490783691407
9.0,6.507583618164063
9.040000000000001,6.497364044189454
9.08,6.487144470214845
9.120000000000001,6.476924896240235
9.16,6.466705322265626
9.200000000000001,6.456485748291016
9.24,6.446266174316406
9.28,6.436046600341797
9.32,6.4258270263671875
9.36,6.415607452392578
9.4,6.405387878417969
9.44,6.415608215332031
9.48,6.425828552246093
9.52,6.436048889160156
9.56,6.446269226074218
9.6,6.45648956298828
9.64,6.490725708007812
9.68,6.524961853027343
9.72,6.559197998046875
9.76,6.593434143066406
9.8,6.6276702880859375
9.84,6.714028930664062
9.88,6.800387573242188
9.92,6.886746215820312
9.96,6.973104858398438
10.0,7.0594635009765625
10.040000000000001,7.185425567626953
10.08,7.311387634277343
10.120000000000001,7.437349700927734
10.16,7.563311767578124
10.200000000000001,7.689273834228515
10.24,7.815235900878905
10.28,7.941197967529296
10.32,8.067160034179686
10.36,8.193122100830077
10.4,8.319084167480467
10.44,8.402886962890623
10.48,8.48668975830078
10.52,8.570492553710936
10.56,8.654295349121094
10.6,8.73809814453125
10.64,8.736566162109375
10.68,8.7350341796875
10.72,8.733502197265626
10.76,8.73197021484375
10.8,8.730438232421875
10.84,8.628749084472656
10.88,8.527059936523438
10.92,8.425370788574218
10.96,8.323681640625
11.0,8.221992492675781
11.040000000000001,8.072525024414062
11.08,7.923057556152344
11.120000000000001,7.773590087890625
11.16,7.624122619628906
11.200000000000001,7.4746551513671875
11.24,7.325187683105469
11.28,7.17572021484375
11.32,7.026252746582031
11.36,6.8767852783203125
11.4,6.727317810058594
11.44,6.647601318359375
11.48,6.567884826660157
11.52,6.488168334960937
11.56,6.408451843261719
11.6,6.3287353515625
11.64,6.291432189941406
11.68,6.254129028320312
11.72,6.216825866699219
11.76,6.179522705078125
11.8,6.142219543457031
11.84,6.1176910400390625
11.88,6.093162536621094
11.92,6.068634033203126
11.96,6.044105529785157
12.0,6.019577026367188
12.040000000000001,6.011145782470704
12.08,6.002714538574219
12.120000000000001,5.994283294677735
12.16,5.985852050781251
12.200000000000001,5.977420806884766
12.24,5.968989562988281
12.280000000000001,5.960558319091797
12.32,5.952127075195313
12.36,5.943695831298828
12.4,5.935264587402344
12.44,5.94241943359375
12.48,5.949574279785156
12.52,5.956729125976563
12.56,5.963883972167968
12.6,5.971038818359375
12.64,6.011407470703125
12.68,6.051776123046875
12.72,6.092144775390625
12.76,6.132513427734375
12.8,6.172882080078125
12.84,6.257197570800781
12.88,6.341513061523438
12.92,6.425828552246093
12.96,6.51014404296875
13.0,6.594459533691406
13.040000000000001,6.689505004882813
13.08,6.784550476074219
13.120000000000001,6.879595947265625
13.16,6.974641418457031
13.200000000000001,7.0696868896484375
13.24,7.164732360839844
13.280000000000001,7.25977783203125
13.32,7.354823303222656
13.36,7.449868774414062
13.4,7.544914245605469
13.44,7.554623413085937
13.48,7.564332580566406
13.52,7.5740417480468745
13.56,7.583750915527343
13.6,7.593460083007812
13.64,7.521409606933593
13.68,7.449359130859375
13.72,7.377308654785156
13.76,7.305258178710938
13.8,7.23320770263672
13.84,7.1371398925781255
13.88,7.041072082519531
13.92,6.945004272460938
13.96,6.848936462402344
14.0,6.75286865234375
14.040000000000001,6.699724578857422
14.08,6.646580505371094
14.120000000000001,6.593436431884766
14.16,6.540292358398437
14.200000000000001,6.487148284912109
14.24,6.434004211425782
14.280000000000001,6.380860137939453
14.32,6.327716064453125
14.36,6.2745719909667965
14.4,6.221427917480469
14.44,6.193833923339843
14.48,6.166239929199219
14.52,6.138645935058594
14.56,6.111051940917969
14.6,6.083457946777344
14.64,6.09010009765625
14.68,6.096742248535156
14.72,6.103384399414063
14.76,6.110026550292969
14.8,6.116668701171875
14.84,6.116668701171875
14.88,6.116668701171875
14.92,6.116668701171875
14.96,6.116668701171875
15.0,6.116668701171875
15.040000000000001,6.102360534667969
15.08,6.088052368164062
15.120000000000001,6.073744201660157
15.16,6.05943603515625
15.200000000000001,6.045127868652344
15.24,6.030819702148437
15.280000000000001,6.016511535644531
15.32,6.002203369140625
15.36,5.987895202636719
15.4,5.9735870361328125
15.44,5.984829711914062
15.48,5.996072387695313
15.52,6.007315063476563
15.56,6.018557739257814
15.6,6.029800415039063
15.64,6.067614746093751
15.68,6.105429077148438
15.72,6.1432434082031255
15.76,6.181057739257812
15.8,6.2188720703125
15.84,6.305741882324218
15.88,6.392611694335938
15.92,6.479481506347656
15.96,6.566351318359375
16.0,6.653221130371094
16.04,6.748777770996094
16.080000000000002,6.844334411621094
16.12,6.939891052246094
16.16,7.035447692871093
16.2,7.131004333496094
16.240000000000002,7.2454681396484375
16.28,7.359931945800781
16.32,7.474395751953124
16.36,7.588859558105468
16.4,7.703323364257812
16.44,7.7999023437499995
16.48,7.896481323242187
16.52,7.993060302734374
16.56,8.089639282226562
16.6,8.18621826171875
16.64,8.240385437011719
16.68,8.294552612304688
16.72,8.348719787597656
16.76,8.402886962890625
16.8,8.457054138183594
16.84,8.481581115722657
16.88,8.50610809326172
16.92,8.53063507080078
16.96,8.555162048339843
17.0,8.579689025878906
17.04,8.54851837158203
17.080000000000002,8.517347717285157
17.12,8.486177062988281
17.16,8.455006408691407
17.2,8.423835754394531
17.240000000000002,8.363793182373048
17.28,8.303750610351562
17.32,8.243708038330078
17.36,8.183665466308593
17.400000000000002,8.12362289428711
17.44,8.063580322265624
17.48,8.00353775024414
17.52,7.943495178222656
17.56,7.883452606201171
17.6,7.823410034179687
17.64,7.737051391601562
17.68,7.650692749023437
17.72,7.564334106445312
17.76,7.477975463867187
17.8,7.3916168212890625
17.84,7.325186157226563
17.88,7.258755493164062
17.92,7.192324829101563
17.96,7.125894165039062
18.0,7.0594635009765625
18.04,6.985368347167968
18.080000000000002,6.911273193359375
18.12,6.837178039550781
18.16,6.763082885742188
18.2,6.688987731933594
18.240000000000002,6.627412414550781
18.28,6.565837097167969
18.32,6.504261779785156
18.36,6.442686462402344
18.400000000000002,6.381111145019531
18.44,6.319535827636718
18.48,6.257960510253906
18.52,6.196385192871094
18.56,6.134809875488282
18.6,6.073234558105469
18.64,5.963880920410156
18.68,5.854527282714844
18.72,5.7451736450195305
18.76,5.635820007324218
18.8,5.526466369628905
18.84,5.476388549804687
18.88,5.426310729980468
18.92,5.37623291015625
18.96,5.326155090332031
19.0,5.2760772705078125
19.04,5.261257934570312
19.080000000000002,5.246438598632812
19.12,5.231619262695313
19.16,5.216799926757813
19.2,5.2019805908203125
19.240000000000002,5.3049468994140625
19.28,5.4079132080078125
19.32,5.5108795166015625
19.36,5.6138458251953125
19.400000000000002,5.7168121337890625
19.44,5.8197784423828125
19.48,5.9227447509765625
19.52,6.0257110595703125
19.56,6.1286773681640625
19.6,6.2316436767578125
19.64,6.389543151855468
19.68,6.547442626953125
19.72,6.705342102050781
19.76,6.863241577148438
19.8,7.021141052246094
19.84,7.136116027832031
19.88,7.251091003417969
19.92,7.366065979003905
19.96,7.481040954589843
20.0,7.59601593017578
20.04,7.697193908691405
20.080000000000002,7.798371887207031
20.12,7.899549865722656
20.16,8.00072784423828
20.2,8.101905822753906
20.240000000000002,8.159137725830078
20.28,8.21636962890625
20.32,8.273601531982422
20.36,8.330833435058594
20.400000000000002,8.388065338134766
20.44,8.445297241210938
20.48,8.50252914428711
20.52,8.559761047363281
20.56,8.616992950439453
20.6,8.674224853515625
20.64,8.67984619140625
20.68,8.685467529296876
20.72,8.6910888671875
20.76,8.696710205078125
20.8,8.70233154296875
20.84,8.672181701660156
20.88,8.642031860351562
20.92,8.61188201904297
20.96,8.581732177734375
21.0,8.551582336425781
21.04,8.521434020996093
21.080000000000002,8.491285705566407
21.12,8.461137390136718
21.16,8.430989074707032
21.2,8.400840759277344
21.240000000000002,8.346163940429687
21.28,8.291487121582032
21.32,8.236810302734375
21.36,8.182133483886718
21.400000000000002,8.127456665039062
21.44,8.072779846191406
21.48,8.018103027343749
21.52,7.963426208496093
21.56,7.908749389648436
21.6,7.85407257080078
21.64,7.683909606933593
21.68,7.513746643066406
21.72,7.343583679199218
21.76,7.173420715332031
21.8,7.003257751464844
21.84,6.884706115722656
21.88,6.766154479980468
21.92,6.647602844238281
21.96,6.529051208496093
22.0,6.410499572753905
22.04,6.385459899902343
22.080000000000002,6.36042022705078
22.12,6.335380554199219
22.16,6.310340881347656
22.2,6.285301208496094
22.240000000000002,6.343044281005859
22.28,6.400787353515625
22.32,6.458530426025391
22.36,6.516273498535156
22.400000000000002,6.574016571044922
22.44,6.6317596435546875
22.48,6.689502716064453
22.52,6.747245788574219
22.56,6.804988861083984
22.6,6.86273193359375
22.64,6.831561279296875
22.68,6.800390625
22.72,6.769219970703125
22.76,6.73804931640625
22.8,6.706878662109375
22.84,6.672640991210938
22.88,6.6384033203125
22.92,6.604165649414063
22.96,6.569927978515626
23.0,6.535690307617188
23.04,6.479991149902345
23.080000000000002,6.4242919921875
23.12,6.368592834472657
23.16,6.312893676757812
23.2,6.257194519042969
23.240000000000002,6.223724365234375
23.28,6.190254211425781
23.32,6.1567840576171875
23.36,6.123313903808594
23.400000000000002,6.08984375
23.44,6.056373596191406
23.48,6.0229034423828125
23.52,5.989433288574219
23.56,5.955963134765625
23.6,5.922492980957031
23.64,5.929135131835937
23.68,5.935777282714843
23.72,5.94241943359375
23.76,5.949061584472656
23.8,5.9557037353515625
23.84,5.981254577636719
23.88,6.006805419921875
23.92,6.032356262207031
23.96,6.0579071044921875
24.0,6.083457946777344
24.04,6.149375915527344
24.080000000000002,6.215293884277344
24.12,6.281211853027344
24.16,6.347129821777344
24.2,6.413047790527344
24.240000000000002,6.495319366455078
24.28,6.5775909423828125
24.32,6.659862518310547
24.36,6.742134094238281
24.400000000000002,6.824405670166016
24.44,6.906677246093749
24.48,6.9889488220214835
24.52,7.071220397949218
24.560000000000002,7.153491973876952
24.6,7.235763549804687
24.64,7.272555541992187
24.68,7.309347534179687
24.72,7.346139526367187
24.76,7.382931518554687
24.8,7.4197235107421875
24.84,7.43709716796875
24.88,7.454470825195313
24.92,7.471844482421875
24.96,7.489218139648438
25.0,7.506591796875
25.04,7.490238952636719
25.080000000000002,7.473886108398437
25.12,7.457533264160157
25.16,7.441180419921875
25.2,7.424827575683594
25.240000000000002,7.407965087890625
25.28,7.391102600097656
25.32,7.374240112304687
25.36,7.357377624511718
25.400000000000002,7.34051513671875
25.44,7.323652648925781
25.48,7.306790161132811
25.52,7.289927673339843
25.560000000000002,7.273065185546875
25.6,7.256202697753905
25.64,7.218388366699218
25.68,7.180574035644531
25.72,7.142759704589843
25.76,7.104945373535156
25.8,7.067131042480469
25.84,7.006832885742187
25.88,6.946534729003907
25.92,6.886236572265625
25.96,6.825938415527345
26.0,6.765640258789063
26.04,6.703810119628907
26.080000000000002,6.64197998046875
26.12,6.580149841308594
26.16,6.518319702148437
26.2,6.45648956298828
26.240000000000002,6.393636322021484
26.28,6.330783081054687
26.32,6.26792984008789
26.36,6.205076599121093
26.400000000000002,6.142223358154297
26.44,6.0793701171875
26.48,6.016516876220702
26.52,5.953663635253906
26.560000000000002,5.89081039428711
26.6,5.8279571533203125
26.64,5.7993408203125
26.68,5.770724487304688
26.72,5.742108154296875
26.76,5.713491821289063
26.8,5.68487548828125
26.84,5.693051147460937
26.88,5.7012268066406255
26.92,5.709402465820313
26.96,5.717578125000001
27.0,5.725753784179688
27.04,5.744660949707032
27.080000000000002,5.763568115234375
27.12,5.7824752807617195
27.16,5.801382446289063
27.2,5.820289611816406
27.240000000000002,5.8328094482421875
27.28,5.845329284667969
27.32,5.85784912109375
27.36,5.870368957519531
27.400000000000002,5.8828887939453125
27.44,5.895408630371094
27.48,5.907928466796875
27.52,5.920448303222656
27.560000000000002,5.9329681396484375
27.6,5.945487976074219
27.64,5.937821960449218
27.68,5.930155944824219
27.72,5.922489929199219
27.76,5.914823913574219
27.8,5.907157897949219
27.84,5.8856964111328125
27.88,5.864234924316406
27.92,5.842773437500001
27.96,5.821311950683595
28.0,5.799850463867188
28.04,5.794229125976563
28.080000000000002,5.788607788085939
28.12,5.782986450195313
28.16,5.777365112304689
28.2,5.771743774414063
28.240000000000002,5.7845191955566415
28.28,5.79729461669922
28.32,5.810070037841798
28.36,5.822845458984376
28.400000000000002,5.835620880126953
28.44,5.848396301269531
28.48,5.861171722412109
28.52,5.8739471435546875
28.560000000000002,5.886722564697266
28.6,5.899497985839844
28.64,5.9173828125
28.68,5.935267639160156
28.72,5.953152465820312
28.76,5.971037292480469
28.8,5.988922119140625
28.84,6.017538452148438
28.88,6.046154785156251
28.92,6.074771118164063
28.96,6.1033874511718755
29.0,6.132003784179688
29.04,6.131492614746095
29.080000000000002,6.130981445312501
29.12,6.130470275878907
29.16,6.129959106445313
29.2,6.12944793701172
29.240000000000002,6.175949096679688
29.28,6.222450256347657
29.32,6.268951416015626
29.36,6.315452575683595
29.400000000000002,6.3619537353515625
29.44,6.408454895019531
29.48,6.4549560546875
29.52,6.501457214355469
29.560000000000002,6.5479583740234375
29.6,6.594459533691406
29.64,6.714033508300781
29.68,6.833607482910156
29.72,6.9531814575195305
29.76,7.072755432128906
29.8,7.19232940673828
29.84,7.32825469970703
29.88,7.46417999267578
29.92,7.60010528564453
29.96,7.73603057861328
30.0,7.87195587158203
30.04,7.972622680664061
30.080000000000002,8.073289489746093
30.12,8.173956298828125
30.16,8.274623107910156
30.2,8.375289916992188
30.240000000000002,8.43456573486328
30.28,8.493841552734375
30.32,8.553117370605468
30.36,8.612393188476563
30.400000000000002,8.671669006347656
30.44,8.73094482421875
30.48,8.790220642089844
30.52,8.849496459960937
30.560000000000002,8.908772277832032
30.6,8.968048095703125
30.64,8.914393615722656
30.68,8.860739135742188
30.72,8.807084655761718
30.76,8.75343017578125
30.8,8.699775695800781
30.84,8.587355041503907
30.88,8.474934387207032
30.92,8.362513732910156
30.96,8.250093078613281
31.0,8.137672424316406
31.04,7.982839965820313
31.080000000000002,7.828007507324219
31.12,7.673175048828125
31.16,7.518342590332031
31.2,7.3635101318359375
31.240000000000002,7.249301910400391
31.28,7.135093688964844
31.32,7.020885467529297
31.36,6.90667724609375
31.400000000000002,6.792469024658203
31.44,6.678260803222656
31.48,6.564052581787109
31.52,6.4498443603515625
31.560000000000002,6.335636138916016
31.6,6.221427917480469
31.64,6.190766906738281
31.68,6.160105895996094
31.720000000000002,6.129444885253906
31.76,6.098783874511719
31.8,6.068122863769531
31.84,6.060458374023438
31.88,6.052793884277344
31.92,6.0451293945312505
31.96,6.037464904785157
32.0,6.029800415039063
32.04,6.011915588378907
32.08,5.99403076171875
32.12,5.976145935058594
32.160000000000004,5.958261108398437
32.2,5.94037628173828
32.24,5.924534606933593
32.28,5.908692932128906
32.32,5.892851257324218
32.36,5.877009582519531
32.4,5.861167907714844
32.44,5.9015380859375
32.480000000000004,5.941908264160157
32.52,5.982278442382812
32.56,6.022648620605469
32.6,6.063018798828125
32.64,6.129447937011719
32.68,6.1958770751953125
32.72,6.262306213378906
32.76,6.3287353515625
32.8,6.395164489746094
32.84,6.507585144042968
32.88,6.620005798339844
32.92,6.732426452636719
32.96,6.844847106933594
33.0,6.957267761230469
33.04,7.066621398925781
33.08,7.175975036621093
33.12,7.285328674316406
33.160000000000004,7.394682312011718
33.2,7.50403594970703
33.24,7.605725097656249
33.28,7.707414245605468
33.32,7.809103393554687
33.36,7.910792541503906
33.4,8.012481689453125
33.44,8.041098022460938
33.480000000000004,8.06971435546875
33.52,8.098330688476562
33.56,8.126947021484375
33.6,8.155563354492188
33.64,8.105995178222656
33.68,8.056427001953125
33.72,8.006858825683594
33.76,7.9572906494140625
33.8,7.907722473144531
33.84,7.820341491699218
33.88,7.732960510253906
33.92,7.645579528808593
33.96,7.558198547363281
34.0,7.470817565917968
34.04,7.374749755859375
34.08,7.2786819458007805
34.12,7.182614135742187
34.160000000000004,7.086546325683593
34.2,6.990478515625
34.24,6.884701538085937
34.28,6.7789245605468755
34.32,6.673147583007813
34.36,6.567370605468751
34.4,6.461593627929688
34.44,6.400784301757813
34.480000000000004,6.339974975585938
34.52,6.279165649414063
34.56,6.218356323242188
34.6,6.1575469970703125
34.64,6.155758666992187
34.68,6.153970336914063
34.72,6.152182006835938
34.76,6.150393676757813
34.800000000000004,6.1486053466796875
34.84,6.146817016601563
34.88,6.145028686523438
34.92,6.143240356445313
34.96,6.141452026367189
35.0,6.139663696289063
35.04,6.132510375976564
35.08,6.125357055664063
35.12,6.118203735351563
35.160000000000004,6.111050415039062
35.2,6.1038970947265625
35.24,6.066593933105469
35.28,6.029290771484375
35.32,5.991987609863282
35.36,5.954684448242188
35.4,5.917381286621094
35.44,5.879055786132812
35.480000000000004,5.840730285644532
35.52,5.80240478515625
35.56,5.76407928466797
35.6,5.725753784179688
35.64,5.742872619628907
35.68,5.759991455078126
35.72,5.777110290527345
35.76,5.794229125976563
35.800000000000004,5.811347961425781
35.84,5.828466796875
35.88,5.8455856323242195
35.92,5.862704467773438
35.96,5.879823303222656
36.0,5.896942138671875
36.04,5.9465087890625
36.08,5.996075439453125
36.12,6.04564208984375
36.160000000000004,6.095208740234375
36.2,6.144775390625
36.24,6.265371704101563
36.28,6.385968017578125
36.32,6.506564331054688
36.36,6.62716064453125
36.4,6.7477569580078125
36.44,6.867330932617187
36.480000000000004,6.986904907226562
36.52,7.106478881835937
36.56,7.226052856445312
36.6,7.345626831054687
36.64,7.375264739990234
36.68,7.4049026489257805
36.72,7.434540557861328
36.76,7.4641784667968745
36.800000000000004,7.493816375732422
36.84,7.523454284667969
36.88,7.553092193603516
36.92,7.582730102539063
36.96,7.61236801147461
37.0,7.642005920410157
37.04,7.634341430664063
37.08,7.626676940917969
37.12,7.619012451171875
37.160000000000004,7.611347961425781
37.2,7.603683471679687
37.24,7.580177307128905
37.28,7.556671142578124
37.32,7.533164978027343
37.36,7.509658813476562
37.4,7.48615264892578
37.44,7.441184997558593
37.480000000000004,7.396217346191405
37.52,7.351249694824218
37.56,7.30628204345703
37.6,7.261314392089843
37.64,7.209191894531249
37.68,7.1570693969726555
37.72,7.104946899414061
37.76,7.052824401855468
37.800000000000004,7.000701904296874
37.84,6.94857940673828
37.88,6.896456909179687
37.92,6.844334411621093
37.96,6.7922119140624995
38.0,6.740089416503905
38.04,6.70534210205078
38.08,6.670594787597655
38.12,6.635847473144531
38.160000000000004,6.6011001586914055
38.2,6.56635284423828
38.24,6.553067016601562
38.28,6.539781188964843
38.32,6.526495361328125
38.36,6.513209533691406
38.4,6.499923706054688
38.44,6.487147521972657
38.480000000000004,6.474371337890625
38.52,6.461595153808594
38.56,6.448818969726562
38.6,6.436042785644531
38.64,6.425312042236328
38.68,6.414581298828125
38.72,6.403850555419922
38.76,6.393119812011719
38.800000000000004,6.382389068603516
38.84,6.3716583251953125
38.88,6.360927581787109
38.92,6.350196838378906
38.96,6.339466094970703
39.0,6.3287353515625
39.04,6.28836669921875
39.08,6.247998046875
39.12,6.20762939453125
39.160000000000004,6.1672607421875
39.2,6.12689208984375
39.24,6.099298095703125
39.28,6.0717041015625
39.32,6.044110107421875
39.36,6.01651611328125
39.4,5.988922119140625
39.44,5.988922119140625
39.480000000000004,5.988922119140625
39.52,5.988922119140625
39.56,5.988922119140625
39.6,5.988922119140625
39.64,5.995309448242187
39.68,6.00169677734375
39.72,6.008084106445312
39.76,6.014471435546875
39.800000000000004,6.0208587646484375
39.84,6.02724609375
39.88,6.033633422851563
39.92,6.040020751953125
39.96,6.046408081054688
40.0,6.05279541015625
40.04,6.0563720703125
40.08,6.05994873046875
40.12,6.063525390625
40.160000000000004,6.06710205078125
40.2,6.0706787109375
40.24,6.074766540527344
40.28,6.078854370117188
40.32,6.082942199707031
40.36,6.0870300292968755
40.4,6.09111785888672
40.44,6.075277709960938
40.480000000000004,6.059437561035157
40.52,6.043597412109375
40.56,6.027757263183594
40.6,6.0119171142578125
40.64,6.0162605285644535
40.68,6.020603942871094
40.72,6.0249473571777346
40.76,6.029290771484375
40.800000000000004,6.033634185791016
40.84,6.037977600097657
40.88,6.042321014404297
40.92,6.046664428710938
40.96,6.051007843017578
41.0,6.055351257324219
41.04,6.090609741210938
41.08,6.125868225097657
41.12,6.161126708984375
41.160000000000004,6.196385192871094
41.2,6.2316436767578125
41.24,6.28070068359375
41.28,6.3297576904296875
41.32,6.378814697265625
41.36,6.4278717041015625
41.4,6.4769287109375
41.44,6.564309692382813
41.480000000000004,6.651690673828125
41.52,6.739071655273438
41.56,6.82645263671875
41.6,6.913833618164063
41.64,7.036217498779298
41.68,7.158601379394532
41.72,7.280985260009766
41.76,7.403369140625
41.800000000000004,7.525753021240234
41.84,7.6481369018554695
41.88,7.770520782470704
41.92,7.892904663085938
41.96,8.015288543701171
42.0,8.137672424316406
42.04,8.194905090332032
42.08,8.252137756347656
42.12,8.309370422363282
42.160000000000004,8.366603088378906
42.2,8.423835754394531
42.24,8.43712158203125
42.28,8.450407409667969
42.32,8.463693237304687
42.36,8.476979064941407
42.4,8.490264892578125
42.44,8.44427490234375
42.480000000000004,8.398284912109375
42.52,8.352294921875
42.56,8.306304931640625
42.6,8.26031494140625
42.64,8.189286041259766
42.68,8.118257141113281
42.72,8.047228240966797
42.76,7.976199340820313
42.800000000000004,7.905170440673828
42.84,7.834141540527344
42.88,7.763112640380859
42.92,7.692083740234375
42.96,7.621054840087891
43.0,7.550025939941406
43.04,7.500970458984375
43.08,7.451914978027344
43.12,7.402859497070312
43.160000000000004,7.353804016113282
43.2,7.30474853515625
43.24,7.280731201171875
43.28,7.2567138671875
43.32,7.232696533203125
43.36,7.20867919921875
43.4,7.184661865234375
43.44,7.145314025878906
43.480000000000004,7.105966186523437
43.52,7.066618347167969
43.56,7.0272705078125
43.6,6.987922668457031
43.64,6.971826171875
43.68,6.955729675292969
43.72,6.939633178710938
43.76,6.923536682128907
43.800000000000004,6.907440185546875
43.84,6.891343688964844
43.88,6.875247192382814
43.92,6.859150695800782
43.96,6.84305419921875
44.0,6.82695770263672
44.04,6.753373718261719
44.08,6.67978973388672
44.12,6.6062057495117195
44.160000000000004,6.53262176513672
44.2,6.45903778076172
44.24,6.370635986328126
44.28,6.282234191894532
44.32,6.1938323974609375
