Frame,Mean_Pixel_Value
456,203.70889894419307
457,200.76190476190476
458,202.14005602240897
459,202.73249299719888
460,200.99719887955183
461,201.04341736694678
462,200.66526610644257
463,199.7685185185185
464,199.38492063492063
465,198.984126984127
466,199.29761904761904
467,199.07142857142858
468,198.34920634920636
469,200.03846153846155
470,200.28571428571428
471,200.28968253968253
472,200.34920634920636
473,200.24603174603175
474,199.008547008547
475,201.96358543417367
476,201.98879551820727
477,201.96358543417367
478,202.0966386554622
479,202.03361344537817
480,201.92156862745097
481,201.9467787114846
482,202.56022408963585
483,205.0812324929972
484,205.64425770308122
485,205.8921568627451
486,206.375350140056
487,205.7829131652661
488,206.18627450980392
489,206.56442577030813
490,206.59383753501402
491,207.1904761904762
492,206.84593837535013
493,206.8375350140056
494,207.06022408963585
495,207.48879551820727
496,207.7450980392157
497,206.85822021116138
498,207.10708898944193
499,205.57142857142858
500,205.5595238095238
501,205.5595238095238
502,205.5595238095238
503,205.5595238095238
504,205.65384615384616
505,205.65384615384616
506,205.65384615384616
507,205.65384615384616
508,205.65384615384616
509,205.65384615384616
510,205.65384615384616
511,205.65384615384616
512,205.65384615384616
513,205.65384615384616
514,205.65384615384616
515,205.65384615384616
516,205.65384615384616
517,205.65384615384616
518,205.65384615384616
519,205.65384615384616
520,208.93061840120663
521,209.50075414781298
522,207.17927170868347
523,210.2549019607843
524,210.51282051282053
525,210.10859728506787
526,209.81749622926094
527,209.84917043740572
528,210.0889894419306
529,210.09803921568627
530,209.89894419306185
531,209.64102564102564
532,209.32428355957768
533,209.604826546003
534,210.59577677224735
535,210.33333333333334
536,209.88084464555052
537,209.6500754147813
538,208.31523378582202
539,209.88244047619048
540,207.12971342383108
541,207.66526610644257
542,207.4593837535014
543,207.19467787114846
544,207.13165266106444
545,208.08543417366946
546,208.45098039215685
547,211.12066365007541
548,211.1342383107089
549,210.00301659125188
550,207.18207282913164
551,209.17948717948718
552,206.48179271708685
553,205.2156862745098
554,204.11484593837534
555,204.36274509803923
556,204.23669467787116
557,204.36274509803923
558,204.28711484593836
559,203.85854341736695
560,203.57282913165267
561,203.56162464985994
562,203.9859943977591
563,203.85434173669466
564,204.1232492997199
565,204.375350140056
566,204.3613445378151
567,204.3109243697479
568,204.62885154061624
569,204.46218487394958
570,204.58543417366946
571,204.1904761904762
572,206.1342383107089
573,203.59803921568627
574,206.2398190045249
575,203.63725490196077
576,205.54901960784315
577,205.51282051282053
578,205.4449472096531
579,205.47963800904978
580,205.83107088989442
581,202.83190883190883
582,202.7136752136752
583,202.76210826210826
584,203.03703703703704
585,203.24786324786325
586,203.57264957264957
587,204.9713423831071
588,204.93514328808448
589,204.9713423831071
590,205.52488687782807
591,206.99396681749622
592,206.97586726998492
593,207.29713423831072
594,207.58220211161387
595,207.57315233785823
596,209.2292609351433
597,209.34238310708898
598,209.25942684766216
599,209.3107088989442
600,209.19887955182074
601,209.38795518207283
602,206.85470085470087
603,207.19230769230768
604,208.3288084464555
605,207.1239316239316
606,207.1031746031746
607,209.2337858220211
608,210.8287037037037
609,210.64814814814815
610,208.7051282051282
611,210.81749622926094
612,209.94444444444446
613,209.60683760683762
614,209.2863247863248
615,208.87179487179486
616,208.33760683760684
617,208.56837606837607
618,208.6196581196581
619,208.77777777777777
620,208.86324786324786
621,208.81196581196582
622,211.0663650075415
623,210.45726495726495
624,210.44871794871796
625,210.51709401709402
626,209.71794871794873
627,209.07692307692307
628,209.26068376068375
629,209.33760683760684
630,209.54700854700855
631,209.6196581196581
632,209.5897435897436
633,210.35470085470087
634,210.67094017094018
635,210.7991452991453
636,211.73504273504273
637,211.73504273504273
638,211.7094017094017
639,211.5
640,211.35897435897436
641,211.52564102564102
642,211.66666666666666
643,210.35470085470087
644,209.77350427350427
645,211.13247863247864
646,211.3803418803419
647,211.2051282051282
648,212.12962962962962
649,210.84757834757835
650,213.2058823529412
651,212.15196078431373
652,212.6764705882353
653,213.15686274509804
654,211.38763197586727
655,211.35143288084464
656,213.41176470588235
657,210.70889894419307
658,211.16138763197586
659,212.04374057315235
660,208.55555555555554
661,210.53240740740742
662,207.8846153846154
663,210.12518853695323
664,208.84188034188034
665,210.6681749622926
666,210.37037037037038
667,212.34803921568627
668,206.82905982905982
669,207.3760683760684
670,209.211161387632
671,209.28355957767724
672,208.42835595776774
673,205.35470085470087
674,206.65242165242165
675,204.09803921568627
676,202.25213675213675
677,199.60714285714286
678,203.91316526610643
679,200.5686274509804
680,203.52083333333334
681,201.69871794871796
682,198.59383753501402
683,200.72756410256412
684,200.95352564102564
685,199.515625
686,199.41493055555554
687,199.92307692307693
688,198.08854166666666
689,198.25555555555556
690,195.47222222222223
691,196.69444444444446
692,198.0952380952381
693,197.78754578754578
694,199.36904761904762
695,196.74814814814815
696,196.17777777777778
697,196.62777777777777
698,198.24242424242425
699,196.25
700,193.45
701,195.34325396825398
702,194.05555555555554
703,193.62222222222223
704,196.11111111111111
705,198.95757575757577
706,198.484375
707,200.61284722222223
708,204.109375
709,202.92708333333334
710,205.484375
711,204.77564102564102
712,201.38310708898945
713,200.17496229260937
714,201.98491704374058
715,202.1659125188537
716,201.93061840120663
717,198.32905982905982
718,201.77677224736047
719,198.35714285714286
720,206.9198717948718
721,206.29260935143287
722,202.15384615384616
723,200.99603174603175
724,200.0888888888889
725,202.63492063492063
726,204.61904761904762
727,201.21851851851852
728,199.8859649122807
729,200.0889724310777
730,201.55555555555554
731,201.61111111111111
732,202.42460317460316
733,207.01659125188536
734,201.3373015873016
735,199.55438596491229
736,202.12222222222223
737,200.18947368421053
738,205.0595238095238
739,204.88972431077696
740,204.99122807017545
741,206.38095238095238
742,205.52564102564102
743,205.9206349206349
744,205.0595238095238
745,205.4102564102564
746,204.77777777777777
747,204.86274509803923
748,204.8446455505279
749,205.10708898944193
750,205.0211161387632
751,205.10708898944193
752,205.20211161387633
753,205.0708898944193
754,204.78582202111613
755,203.35470085470087
756,207.80090497737555
757,208.02100840336135
758,206.94720965309202
759,204.3263305322129
760,203.83053221288515
761,202.38655462184875
762,202.52941176470588
763,203.03781512605042
764,203.51680672268907
765,204.00560224089637
766,202.90873015873015
767,203.03571428571428
768,203.26984126984127
769,203.1904761904762
770,203.18650793650792
771,203.38095238095238
772,205.68627450980392
773,203.734126984127
774,205.36274509803923
775,204.9396681749623
776,205.19758672699848
777,203.94444444444446
778,206.37114845938376
779,206.20728291316527
780,204.62745098039215
781,204.2156862745098
782,204.76190476190476
783,200.2156862745098
784,199.10224089635855
785,198.64005602240897
786,198.06022408963585
787,197.46778711484595
788,197.51820728291315
789,196.85854341736695
790,199.88244047619048
791,199.63244047619048
792,199.79761904761904
793,199.81994047619048
794,199.8154761904762
795,199.56994047619048
796,199.51636904761904
797,199.56994047619048
798,200.25744047619048
799,199.98065476190476
800,199.6860119047619
801,199.63244047619048
802,199.56994047619048
803,197.44444444444446
804,197.7450980392157
805,196.49583333333334
806,196.5812324929972
807,194.45490196078433
808,194.52549019607844
809,193.86274509803923
810,193.59607843137255
811,198.79761904761904
812,195.8249299719888
813,199.5342261904762
814,198.7408963585434
815,196.49019607843138
816,196.44313725490196
817,196.2313725490196
818,196.1843137254902
819,197.09019607843138
820,196.38795518207283
821,196.49719887955183
822,200.08333333333334
823,198.93417366946778
824,199.78711484593836
825,203.6592261904762
826,198.85434173669466
827,202.33779761904762
828,202.9577677224736
829,202.9894419306184
830,203.95324283559577
831,203.85822021116138
832,207.00641025641025
833,206.81410256410257
834,206.93429487179486
835,206.96794871794873
836,207.05448717948718
837,207.15544871794873
838,207.43910256410257
839,205.1659125188537
840,206.8573717948718
841,205.2609351432881
842,207.23717948717947
843,205.5369532428356
844,205.55957767722472
845,205.43740573152337
846,205.43288084464555
847,207.64102564102564
848,205.81749622926094
849,207.4727564102564
850,207.52083333333334
851,207.98717948717947
852,206.14781297134238
853,206.39635854341736
854,206.02240896358543
855,205.8081232492997
856,207.26190476190476
857,204.51820728291315
858,204.66946778711485
859,205.15686274509804
860,205.19887955182074
861,205.23669467787116
862,205.27871148459383
863,205.24929971988794
864,205.73669467787116
865,205.69887955182074
866,205.4467787114846
867,205.44257703081232
868,205.8795518207283
869,205.82913165266106
870,205.87114845938376
871,205.78711484593836
872,207.2485119047619
873,207.56994047619048
874,204.7408963585434
875,204.6904761904762
876,204.48459383753502
877,204.1736694677871
878,204.2829131652661
879,205.1484593837535
880,204.875350140056
881,204.98879551820727
882,206.96681749622925
883,206.6998491704374
884,206.7315233785822
885,204.92156862745097
886,207.25188536953243
887,204.84593837535013
888,204.84593837535013
889,204.84173669467788
890,207.604826546003
891,207.86726998491704
892,207.86274509803923
893,209.18154761904762
894,208.75160256410257
895,206.2485119047619
896,206.80208333333334
897,206.94940476190476
898,207.3110119047619
899,206.92261904761904
900,205.88244047619048
901,205.78869047619048
902,206.39583333333334
903,205.56994047619048
904,204.76190476190476
905,203.9672619047619
906,203.1592261904762
907,203.26190476190476
908,202.3735119047619
909,202.19494047619048
910,200.5967261904762
911,200.20386904761904
912,200.11904761904762
913,200.2529761904762
914,199.58333333333334
915,199.06994047619048
916,196.7277777777778
917,196.4125
918,198.39583333333334
919,198.67261904761904
920,198.44940476190476
921,197.85565476190476
922,197.61309523809524
923,197.6279761904762
924,198.3735119047619
925,196.3375
926,196.36666666666667
927,196.25833333333333
928,196.22916666666666
929,196.42361111111111
930,195.36607142857142
931,195.36607142857142
932,196.00416666666666
933,197.9985119047619
934,196.2948717948718
935,196.77564102564102
936,196.23333333333332
937,196.275
938,196.91666666666666
939,199.41369047619048
940,200.92708333333334
941,202.06994047619048
942,202.41220238095238
943,201.75641025641025
944,202.03044871794873
945,202.50160256410257
946,203.6073717948718
947,204.32886904761904
948,205.05208333333334
949,204.27083333333334
950,204.2323717948718
951,205.48511904761904
952,205.98511904761904
953,205.8467261904762
954,205.86011904761904
955,205.72619047619048
956,205.68154761904762
957,205.86904761904762
958,205.92708333333334
959,205.98511904761904
960,206.10119047619048
961,206.0967261904762
962,206.16369047619048
963,206.2485119047619
964,206.7217261904762
965,206.71279761904762
966,206.44940476190476
967,208.71314102564102
968,206.3467261904762
969,206.23065476190476
970,206.16815476190476
971,208.32371794871796
972,208.42467948717947
973,204.08543417366946
974,206.47619047619048
975,206.68154761904762
976,206.63690476190476
977,206.64583333333334
978,206.6904761904762
979,206.83333333333334
980,206.92261904761904
981,207.26636904761904
982,207.07440476190476
983,207.0654761904762
984,203.79131652661064
985,203.9047619047619
986,207.4672619047619
987,207.44494047619048
988,207.2217261904762
989,207.19940476190476
990,204.0686274509804
991,204.375350140056
992,206.41478129713423
993,206.51885369532428
994,206.4238310708899
995,208.50160256410257
996,205.1358543417367
997,205.1358543417367
998,204.95098039215685
999,206.58333333333334
1000,209.06891025641025
1001,206.82886904761904
1002,206.82440476190476
1003,206.6592261904762
1004,204.94494047619048
1005,204.42708333333334
1006,203.36694677871148
1007,206.1860119047619
1008,206.4360119047619
1009,206.10119047619048
1010,205.5967261904762
1011,205.5922619047619
1012,204.63165266106444
1013,204.64425770308122
1014,204.3795518207283
1015,203.3249299719888
1016,204.11904761904762
1017,204.25744047619048
1018,202.90056022408965
1019,204.64583333333334
1020,204.07886904761904
1021,203.33333333333334
1022,202.33333333333334
1023,202.0342261904762
1024,201.79315476190476
1025,200.8154761904762
1026,200.24404761904762
1027,197.67083333333332
1028,199.73809523809524
1029,199.86458333333334
1030,197.24583333333334
1031,195.97083333333333
1032,196.14565826330534
1033,196.2058823529412
1034,196.65406162464987
1035,196.64145658263305
1036,196.71428571428572
1037,196.07703081232492
1038,196.1106442577031
1039,196.29971988795518
1040,197.83779761904762
1041,198.03869047619048
1042,196.3795518207283
1043,196.41316526610643
1044,196.94257703081232
1045,197.35854341736695
1046,196.9719887955182
1047,196.96358543417367
1048,196.91316526610643
1049,198.33779761904762
1050,198.61458333333334
1051,198.6547619047619
1052,198.28869047619048
1053,198.3779761904762
1054,198.36458333333334
1055,198.41815476190476
1056,194.7563025210084
1057,194.76050420168067
1058,199.1235119047619
1059,200.94166666666666
1060,201.45833333333334
1061,201.85565476190476
1062,202.21279761904762
1063,202.41369047619048
1064,202.23958333333334
1065,202.86011904761904
1066,203.14136904761904
1067,203.70833333333334
1068,203.94494047619048
1069,203.85119047619048
1070,203.83779761904762
1071,204.48717948717947
1072,204.96229260935144
1073,207.41815476190476
1074,207.3779761904762
1075,207.73065476190476
1076,207.60119047619048
1077,207.63690476190476
1078,207.64583333333334
1079,207.57886904761904
1080,203.4313725490196
1081,205.82440476190476
1082,207.22619047619048
1083,205.77083333333334
1084,205.5812324929972
1085,205.76610644257704
1086,205.38310708898945
1087,206.04826546003017
1088,207.16946778711485
1089,207.04761904761904
1090,207.9198717948718
1091,208.3735119047619
1092,205.875350140056
1093,205.49299719887955
1094,205.35434173669466
1095,204.3803418803419
1096,204.91372549019607
1097,205.4593837535014
1098,209.3154761904762
1099,204.69607843137254
1100,206.83559577677224
1101,209.27083333333334
1102,207.16106442577032
1103,208.35565476190476
1104,208.57886904761904
1105,208.63244047619048
1106,207.97619047619048
1107,209.81994047619048
1108,210.03869047619048
1109,208.20728291316527
1110,210.1904761904762
1111,210.41815476190476
1112,205.2703081232493
1113,205.44257703081232
1114,208.63690476190476
1115,205.11484593837534
1116,205.03081232492997
1117,204.97619047619048
1118,207.1106442577031
1119,209.3467261904762
1120,209.11904761904762
1121,208.4985119047619
1122,208.23958333333334
1123,207.78869047619048
1124,207.25744047619048
1125,206.54583333333332
1126,205.63244047619048
1127,205.80654761904762
1128,201.98879551820727
1129,201.21988795518206
1130,197.98039215686273
1131,199.2
1132,199.2
1133,199.2
1134,199.2
1135,199.2
1136,199.2
1137,199.2
1138,199.2
1139,199.2
1140,203.0654761904762
1141,203.0654761904762
1142,203.0654761904762
1143,203.0654761904762
1144,203.0654761904762
1145,203.0654761904762
1146,203.0654761904762
1147,203.0654761904762
1148,203.0654761904762
1149,203.0654761904762
1150,203.0654761904762
1151,194.61607142857142
1152,194.80059523809524
1153,194.79613095238096
1154,195.08482142857142
1155,195.70833333333334
1156,196.84166666666667
1157,197.44166666666666
1158,196.44940476190476
1159,197.0297619047619
1160,198.9092261904762
1161,200.4
1162,200.775
1163,201.125
1164,204.38690476190476
1165,205.0297619047619
1166,205.98511904761904
1167,205.85565476190476
1168,206.88571428571427
1169,205.37660256410257
1170,205.86458333333334
1171,205.78869047619048
1172,206.6547619047619
1173,206.42261904761904
1174,205.88244047619048
1175,205.92261904761904
1176,206.43154761904762
1177,206.91815476190476
1178,206.92708333333334
1179,206.95833333333334
1180,206.86011904761904
1181,206.92708333333334
1182,207.4092261904762
1183,207.27083333333334
1184,207.13141025641025
1185,207.2948717948718
1186,206.98717948717947
1187,207.69940476190476
1188,204.64005602240897
1189,204.65266106442576
1190,204.26610644257704
1191,207.8422619047619
1192,207.79761904761904
1193,204.68627450980392
1194,206.88084464555052
1195,204.4593837535014
1196,203.7703081232493
1197,203.66946778711485
1198,203.97619047619048
1199,204.41316526610643
1200,204.56442577030813
1201,207.9727564102564
1202,207.95833333333334
1203,207.95352564102564
1204,206.56994047619048
1205,204.7450980392157
1206,204.7450980392157
1207,204.35854341736695
1208,204.19467787114846
1209,206.84917043740572
1210,207.2292609351433
1211,207.19758672699848
1212,206.6998491704374
1213,206.72247360482655
1214,206.60935143288086
1215,207.25641025641025
1216,207.36500754147812
1217,207.0211161387632
1218,208.54967948717947
1219,207.04374057315235
1220,208.77564102564102
1221,207.2609351432881
1222,207.20663650075414
1223,207.43910256410257
1224,206.28869047619048
1225,205.9672619047619
1226,206.31994047619048
1227,205.79967948717947
1228,202.31994047619048
1229,201.9047619047619
1230,201.02083333333334
1231,200.51636904761904
1232,200.27083333333334
1233,199.41815476190476
1234,198.47619047619048
1235,198.27083333333334
1236,198.0029761904762
1237,198.16369047619048
1238,198.32886904761904
1239,198.3467261904762
1240,197.67261904761904
1241,197.75744047619048
1242,197.6904761904762
1243,198.01636904761904
1244,198.05208333333334
1245,198.08333333333334
1246,197.7529761904762
1247,197.73065476190476
1248,197.66815476190476
1249,197.66369047619048
1250,197.7172619047619
1251,197.4672619047619
1252,197.22619047619048
1253,197.3422619047619
1254,197.57440476190476
1255,193.61011904761904
1256,197.35119047619048
1257,197.22619047619048
1258,197.14583333333334
1259,197.5029761904762
1260,198.93333333333334
1261,198.96190476190475
1262,197.42261904761904
1263,197.44940476190476
1264,198.92708333333334
1265,199.39136904761904
1266,200.3110119047619
1267,200.73065476190476
1268,200.98511904761904
1269,201.70386904761904
1270,201.83333333333334
1271,202.54315476190476
1272,203.0342261904762
1273,203.1125
1274,202.5297619047619
1275,202.57886904761904
1276,202.53869047619048
1277,203.10565476190476
1278,204.5977564102564
1279,208.64102564102564
1280,203.4555052790347
1281,203.44645550527903
1282,203.59125188536953
1283,203.91704374057315
1284,207.10565476190476
1285,203.85822021116138
1286,202.59803921568627
1287,202.75867269984917
1288,203.34313725490196
1289,205.078125
1290,202.6698717948718
1291,206.265625
1292,206.29166666666666
1293,207.3276515151515
1294,209.27651515151516
1295,207.55258467023174
1296,207.06372549019608
1297,209.40151515151516
1298,207.20098039215685
1299,207.08823529411765
1300,207.41666666666666
1301,207.24019607843138
1302,206.6421568627451
1303,209.015625
1304,210.94791666666666
1305,209.8578431372549
1306,209.0392156862745
1307,209.63725490196077
1308,211.328125
1309,211.09895833333334
1310,211.04901960784315
1311,211.8235294117647
1312,211.38725490196077
1313,211.36274509803923
1314,211.3578431372549
1315,211.66666666666666
1316,209.25462962962962
1317,209.01388888888889
1318,211.23039215686273
1319,211.1813725490196
1320,209.50925925925927
1321,210.05092592592592
1322,209.92592592592592
1323,209.86574074074073
1324,207.85369532428356
1325,207.0708898944193
1326,206.63235294117646
1327,205.88725490196077
1328,204.83333333333334
1329,203.80844645550528
1330,203.51885369532428
1331,203.06184012066365
1332,202.11161387631975
1333,202.12066365007541
1334,201.33785822021116
1335,200.4238310708899
1336,200.52036199095022
1337,198.39743589743588
1338,200.08295625942685
1339,199.8265460030166
1340,199.15686274509804
1341,198.67722473604826
1342,197.7905982905983
1343,197.64957264957266
1344,199.3996983408748
1345,199.15082956259428
1346,198.96229260935144
1347,198.83107088989442
1348,198.87179487179486
1349,198.16742081447964
1350,198.09351432880845
1351,197.82202111613876
1352,198.00560224089637
1353,201.42467948717947
1354,198.31196581196582
1355,199.49170437405732
1356,198.87179487179486
1357,199.6196581196581
1358,202.45098039215685
1359,203.10256410256412
1360,203.93514328808448
1361,204.28205128205127
1362,203.763197586727
1363,203.90346907993967
1364,206.3846153846154
1365,206.8760683760684
1366,208.28808446455506
1367,206.2948717948718
1368,206.9059829059829
1369,207.0897435897436
1370,207.1965811965812
1371,207.31623931623932
1372,206.5982905982906
1373,207.83107088989442
1374,206.66666666666666
1375,206.77350427350427
1376,208.16138763197586
1377,208.16138763197586
