Time(s),Force(N)
143.05,7.279197693
143.1,7.266418457
143.15,7.274085999
143.2,7.266418457
143.25,7.248535156
143.3,7.23576355
143.35,7.245979309
143.4,7.248535156
143.45,7.23576355
143.5,7.220428467
143.55,7.225540161
143.6,7.220428467
143.65,7.179550171
143.7,7.092681885
143.75,7.079902649
143.8,7.120788574
143.85,7.146339417
143.9,7.166778564
143.95,7.199989319
144,7.233207703
144.05,7.289413452
144.1,7.325187683
144.15,7.396728516
144.2,7.470817566
144.25,7.606239319
144.3,7.700767517
144.35,7.825965881
144.4,7.894950867
144.45,7.989486694
144.5,8.053359985
144.55,8.183662415
144.6,8.29863739
144.65,8.482597351
144.7,8.58480072
144.75,8.720214844
144.8,8.82497406
144.85,8.978271484
144.9,9.049812317
144.95,9.103462219
145,9.203109741
145.05,9.274650574
145.1,9.369186401
145.15,9.379402161
145.2,9.31552887
145.25,9.274650574
145.3,9.220993042
145.35,9.182670593
145.4,9.13923645
145.45,9.129013062
145.5,9.106018066
145.55,9.060028076
145.6,8.978271484
145.65,8.952720642
145.7,8.909286499
145.75,8.863296509
145.8,8.773872375
145.85,8.730438232
145.9,8.692108154
145.95,8.577133179
146,8.474937439
146.05,8.34462738
146.1,8.293533325
146.15,8.232208252
146.2,8.17855835
146.25,8.094238281
146.3,8.035476685
146.35,7.93838501
146.4,7.879623413
146.45,7.813194275
146.5,7.731430054
146.55,7.695663452
146.6,7.639450073
146.65,7.608787537
146.7,7.544914246
146.75,7.483596802
146.8,7.409500122
146.85,7.38394928
146.9,7.376289368
146.95,7.394172668
147,7.412055969
147.05,7.373733521
147.1,7.358398438
147.15,7.376289368
147.2,7.363510132
147.25,7.345626831
147.3,7.33795929
147.35,7.286857605
147.4,7.253646851
147.45,7.258758545
147.5,7.261314392
147.55,7.215324402
147.6,7.169334412
147.65,7.136116028
147.7,7.131004333
147.75,7.100349426
147.8,7.095237732
147.85,7.079902649
147.9,7.059463501
147.95,7.036468506
148,7.028808594
148.05,7.028808594
148.1,7.018585205
148.15,7.033912659
148.2,7.079902649
148.25,7.113121033
148.3,7.164222717
148.35,7.18977356
148.4,7.253646851
148.45,7.340515137
148.5,7.524475098
148.55,7.652229309
148.6,7.843849182
148.65,7.974159241
148.7,8.155563354
148.75,8.255203247
148.8,8.411064148
148.85,8.515815735
148.9,8.625679016
148.95,8.794311523
149,8.878623962
149.05,8.975715637
149.1,9.026817322
149.15,9.062583923
149.2,9.083023071
149.25,9.149452209
149.3,9.177558899
149.35,9.16734314
149.4,9.154563904
149.45,9.121353149
149.5,9.075363159
149.55,8.991043091
149.6,8.929725647
149.65,8.799423218
149.7,8.712547302
149.75,8.61290741
149.8,8.549034119
149.85,8.423835754
149.9,8.313972473
149.95,8.232208252
150,8.170890808
150.05,8.127456665
150.1,8.050804138
150.15,8.007369995
150.2,7.93838501
150.25,7.88217926
150.3,7.815742493
150.35,7.774864197
150.4,7.7161026
150.45,7.685440063
150.5,7.644561768
150.55,7.590904236
150.6,7.560249329
150.65,7.511703491
150.7,7.468269348
150.75,7.373733521
150.8,7.312408447
150.85,7.253646851
150.9,7.238319397
150.95,7.225540161
151,7.220428467
151.05,7.222984314
151.1,7.220428467
151.15,7.215324402
151.2,7.202545166
151.25,7.202545166
151.3,7.202545166
151.35,7.194877625
151.4,7.176994324
151.45,7.174438477
151.5,7.166778564
151.55,7.151443481
151.6,7.08757019
151.65,7.044136047
151.7,7.026252747
151.75,7.039024353
151.8,7.056907654
151.85,7.064575195
151.9,7.072242737
151.95,7.06968689
152,7.074798584
152.05,7.079902649
152.1,7.082458496
152.15,7.090126038
152.2,7.105453491
152.25,7.136116028
152.3,7.151443481
152.35,7.176994324
152.4,7.192329407
152.45,7.205101013
152.5,7.230651855
152.55,7.322631836
152.6,7.42993927
152.65,7.629234314
152.7,7.754425049
152.75,7.933273315
152.8,8.053359985
152.85,8.219436646
152.9,8.321632385
152.95,8.431503296
153,8.577133179
153.05,8.664009094
153.1,8.809638977
153.15,8.901618958
153.2,9.006378174
153.25,9.042144775
153.3,9.065139771
153.35,9.088134766
153.4,9.144348145
153.45,9.172447205
153.5,9.18522644
153.55,9.175003052
153.6,9.141792297
153.65,9.111129761
153.7,9.054924011
153.75,9.011482239
153.8,8.950164795
153.85,8.909286499
153.9,8.863296509
153.95,8.786643982
154,8.727882385
154.05,8.63079071
154.1,8.554138184
154.15,8.449386597
154.2,8.398284912
154.25,8.324188232
154.3,8.275642395
154.35,8.20665741
154.4,8.153007507
154.45,8.084022522
154.5,7.976707458
154.55,7.917945862
154.6,7.854072571
154.65,7.813194275
154.7,7.764648438
154.75,7.733985901
154.8,7.677772522
154.85,7.629234314
154.9,7.542358398
154.95,7.483596802
155,7.427383423
155.05,7.376289368
155.1,7.366065979
155.15,7.350738525
155.2,7.330299377
155.25,7.302192688
155.3,7.289413452
155.35,7.261314392
155.4,7.243423462
155.45,7.230651855
155.5,7.230651855
155.55,7.205101013
155.6,7.179550171
155.65,7.159111023
155.7,7.138671875
155.75,7.074798584
155.8,7.033912659
155.85,7.016029358
155.9,7.008369446
155.95,7.018585205
156,7.036468506
156.05,7.039024353
156.1,7.049247742
156.15,7.056907654
156.2,7.051803589
156.25,7.046691895
156.3,7.044136047
156.35,7.0415802
156.4,7.046691895
156.45,7.046691895
156.5,7.0415802
156.55,7.033912659
156.6,7.044136047
156.65,7.082458496
156.7,7.151443481
156.75,7.202545166
156.8,7.28175354
156.85,7.335403442
156.9,7.399284363
156.95,7.519363403
157,7.608787537
157.05,7.746757507
157.1,7.841293335
157.15,7.986930847
157.2,8.078910828
157.25,8.20665741
157.3,8.273094177
157.35,8.334411621
157.4,8.390617371
157.45,8.528587341
157.5,8.635902405
157.55,8.80708313
157.6,8.89906311
157.65,8.993598938
157.7,9.039588928
157.75,9.077919006
157.8,9.085578918
157.85,9.085578918
157.9,9.060028076
157.95,9.021705627
158,8.950164795
158.05,8.901618958
158.1,8.812194824
158.15,8.735542297
158.2,8.63079071
158.25,8.589912415
158.3,8.53881073
158.35,8.495376587
158.4,8.454498291
158.45,8.388069153
158.5,8.336967468
158.55,8.27053833
158.6,8.221992493
158.65,8.122344971
158.7,8.040588379
158.75,7.92816925
158.8,7.86428833
158.85,7.76209259
158.9,7.682884216
158.95,7.603683472
159,7.496368408
159.05,7.437606812
159.1,7.378837585
159.15,7.348182678
159.2,7.312408447
159.25,7.291969299
159.3,7.258758545
159.35,7.23576355
159.4,7.205101013
159.45,7.18977356
159.5,7.156555176
159.55,7.143783569
159.6,7.118232727
159.65,7.110565186
159.7,7.102897644
159.75,7.072242737
159.8,7.005813599
159.85,6.977706909
159.9,6.964927673
159.95,6.970039368
160,6.975151062
160.05,6.982818604
160.1,6.982818604
160.15,6.982818604
160.2,6.987922668
160.25,7.008369446
160.3,7.039024353
160.35,7.074798584
160.4,7.095237732
160.45,7.146339417
160.5,7.199989319
160.55,7.291969299
160.6,7.358398438
160.65,7.470817566
160.7,7.557693481
160.75,7.726318359
160.8,7.866844177
160.85,8.017593384
160.9,8.22454834
160.95,8.34462738
161,8.503044128
161.05,8.597572327
161.1,8.758537292
161.15,8.863296509
161.2,9.01914978
161.25,9.116241455
161.3,9.246543884
161.35,9.318084717
161.4,9.387069702
161.45,9.422843933
161.5,9.489273071
161.55,9.537818909
161.6,9.604248047
161.65,9.632347107
161.7,9.627243042
161.75,9.614463806
161.8,9.578697205
161.85,9.555702209
161.9,9.52759552
161.95,9.466278076
162,9.412620544
162.05,9.310417175
162.1,9.238883972
162.15,9.108573914
162.2,8.991043091
162.25,8.842857361
162.3,8.755989075
162.35,8.61290741
162.4,8.515815735
162.45,8.370178223
162.5,8.262870789
162.55,8.10446167
162.6,8.009925842
162.65,7.894950867
162.7,7.833633423
162.75,7.736541748
162.8,7.67011261
162.85,7.62412262
162.9,7.552581787
162.95,7.498924255
163,7.437606812
163.05,7.406944275
163.1,7.38394928
163.15,7.371177673
163.2,7.360954285
163.25,7.396728516
163.3,7.455490112
163.35,7.409500122
163.4,7.348182678
163.45,7.320075989
163.5,7.3098526
163.55,7.317520142
163.6,7.322631836
163.65,7.307304382
163.7,7.289413452
163.75,7.268974304
163.8,7.220428467
163.85,7.118232727
163.9,7.113121033
163.95,7.141227722
164,7.141227722
164.05,7.108009338
164.1,7.067131042
164.15,7.06968689
164.2,7.072242737
164.25,7.064575195
164.3,7.079902649
164.35,7.079902649
164.4,7.08757019
164.45,7.08757019
164.5,7.044136047
164.55,7.031364441
164.6,7.077354431
164.65,7.131004333
164.7,7.215324402
164.75,7.294525146
164.8,7.47592926
164.85,7.59601593
164.9,7.690551758
164.95,7.825965881
165,7.930717468
165.05,8.117233276
165.1,8.22454834
165.15,8.354850769
165.2,8.444274902
165.25,8.569473267
165.3,8.61290741
165.35,8.656341553
165.4,8.730438232
165.45,8.906730652
165.5,9.006378174
165.55,9.121353149
165.6,9.1954422
165.65,9.335968018
165.7,9.40750885
165.75,9.448387146
165.8,9.466278076
165.85,9.486717224
165.9,9.494377136
165.95,9.458610535
166,9.338523865
166.05,9.261878967
166.1,9.205665588
166.15,9.182670593
166.2,9.126457214
166.25,9.083023071
166.3,9.049812317
166.35,9.024261475
166.4,8.955276489
166.45,8.901618958
166.5,8.840301514
166.55,8.812194824
166.6,8.776428223
166.65,8.748321533
166.7,8.681892395
166.75,8.600128174
166.8,8.434059143
166.85,8.313972473
166.9,8.188774109
166.95,8.053359985
167,7.994598389
167.05,7.925613403
167.1,7.877067566
167.15,7.800415039
167.2,7.774864197
167.25,7.726318359
167.3,7.67011261
167.35,7.613899231
167.4,7.585792542
167.45,7.555137634
167.5,7.470817566
167.55,7.396728516
167.6,7.302192688
167.65,7.245979309
167.7,7.197433472
167.75,7.176994324
167.8,7.171882629
167.85,7.174438477
167.9,7.171882629
167.95,7.148887634
168,7.138671875
168.05,7.159111023
168.1,7.169334412
168.15,7.151443481
168.2,7.146339417
168.25,7.169334412
168.3,7.174438477
168.35,7.133560181
168.4,7.092681885
168.45,7.039024353
168.5,7.023696899
168.55,7.016029358
168.6,7.003257751
168.65,7.005813599
168.7,7.031364441
168.75,7.056907654
168.8,7.044136047
168.85,7.026252747
168.9,7.033912659
168.95,7.059463501
169,7.074798584
169.05,7.077354431
169.1,7.097793579
169.15,7.141227722
169.2,7.222984314
169.25,7.258758545
169.3,7.32774353
169.35,7.424827576
169.4,7.611343384
169.45,7.733985901
169.5,7.905174255
169.55,8.017593384
169.6,8.198997498
169.65,8.296089172
169.7,8.428947449
169.75,8.528587341
169.8,8.699775696
169.85,8.80708313
169.9,8.88117981
169.95,8.975715637
170,9.039588928
170.05,9.100914001
170.1,9.116241455
170.15,9.131568909
170.2,9.157119751
170.25,9.200553894
170.3,9.197998047
170.35,9.146903992
170.4,9.116241455
170.45,9.100914001
170.5,9.080467224
170.55,9.031929016
170.6,8.988487244
170.65,8.906730652
170.7,8.873512268
170.75,8.794311523
170.8,8.70488739
170.85,8.615463257
170.9,8.510704041
170.95,8.46471405
171,8.405952454
171.05,8.34462738
171.1,8.260314941
171.15,8.209213257
171.2,8.117233276
171.25,8.03036499
171.3,7.902618408
171.35,7.838737488
171.4,7.785087585
171.45,7.703323364
171.5,7.64200592
171.55,7.552581787
171.6,7.488708496
171.65,7.373733521
171.7,7.299636841
171.75,7.230651855
171.8,7.220428467
171.85,7.202545166
171.9,7.182106018
171.95,7.171882629
172,7.176994324
172.05,7.187217712
172.1,7.179550171
172.15,7.164222717
172.2,7.146339417
172.25,7.146339417
172.3,7.136116028
172.35,7.108009338
172.4,7.0415802
172.45,7.005813599
172.5,6.993034363
172.55,6.998146057
172.6,7.000701904
172.65,7.008369446
172.7,7.036468506
172.75,7.054359436
172.8,7.049247742
172.85,7.036468506
172.9,7.049247742
172.95,7.072242737
173,7.077354431
173.05,7.082458496
173.1,7.097793579
173.15,7.138671875
173.2,7.156555176
173.25,7.169334412
173.3,7.202545166
173.35,7.314964294
173.4,7.404388428
173.45,7.547470093
173.5,7.647117615
173.55,7.810638428
173.6,7.902618408
173.65,8.009925842
173.7,8.094238281
173.75,8.255203247
173.8,8.354850769
173.85,8.434059143
173.9,8.513259888
173.95,8.561805725
174,8.618019104
174.05,8.643562317
174.1,8.748321533
174.15,8.865852356
174.2,9.014038086
174.25,9.062583923
174.3,9.106018066
174.35,9.144348145
174.4,9.152008057
174.45,9.108573914
174.5,9.037033081
174.55,9.016593933
174.6,8.991043091
174.65,8.932281494
174.7,8.804527283
174.75,8.745765686
174.8,8.681892395
174.85,8.635902405
174.9,8.589912415
174.95,8.543922424
175,8.518371582
175.05,8.439163208
175.1,8.357406616
175.15,8.244987488
175.2,8.186218262
175.25,8.07635498
175.3,7.979263306
175.35,7.851516724
175.4,7.787643433
175.45,7.682884216
175.5,7.613899231
175.55,7.516807556
175.6,7.478485107
175.65,7.447822571
175.7,7.422279358
175.75,7.376289368
175.8,7.343070984
175.85,7.314964294
175.9,7.289413452
175.95,7.26386261
176,7.21787262
176.05,7.205101013
176.1,7.199989319
176.15,7.187217712
176.2,7.133560181
176.25,7.085014343
176.3,7.031364441
176.35,7.008369446
176.4,7.000701904
176.45,6.993034363
176.5,7.008369446
176.55,7.049247742
176.6,7.054359436
176.65,7.0415802
176.7,7.036468506
176.75,7.062019348
176.8,7.074798584
176.85,7.062019348
176.9,7.049247742
176.95,7.062019348
177,7.082458496
177.05,7.051803589
177.1,6.982818604
177.15,6.952156067
177.2,6.972595215
177.25,6.99559021
177.3,7.008369446
177.35,7.018585205
177.4,7.054359436
177.45,7.100349426
177.5,7.164222717
177.55,7.20765686
177.6,7.304748535
177.65,7.401832581
177.7,7.55002594
177.75,7.634338379
177.8,7.739097595
177.85,7.810638428
177.9,7.88217926
177.95,7.979263306
178,8.084022522
178.05,8.296089172
178.1,8.426391602
178.15,8.569473267
178.2,8.6588974
178.25,8.817306519
178.3,8.924613953
178.35,9.044700623
178.4,9.111129761
178.45,9.210777283
178.5,9.289978027
178.55,9.338523865
178.6,9.31552887
178.65,9.292533875
178.7,9.310417175
178.75,9.318084717
178.8,9.289978027
178.85,9.272094727
178.9,9.264427185
178.95,9.251655579
179,9.182670593
179.05,9.113685608
179.1,9.039588928
179.15,8.991043091
179.2,8.876068115
179.25,8.804527283
179.3,8.699775696
179.35,8.618019104
179.4,8.444274902
179.45,8.321632385
179.5,8.209213257
179.55,8.163223267
179.6,8.063583374
179.65,7.986930847
179.7,7.88217926
179.75,7.828521729
179.8,7.754425049
179.85,7.703323364
179.9,7.659889221
179.95,7.613899231
180,7.573020935
180.05,7.496368408
180.1,7.424827576
180.15,7.317520142
180.2,7.258758545
180.25,7.184661865
180.3,7.159111023
180.35,7.141227722
180.4,7.133560181
180.45,7.123344421
180.5,7.105453491
180.55,7.097793579
180.6,7.090126038
180.65,7.082458496
180.7,7.064575195
180.75,7.049247742
180.8,6.972595215
180.85,6.929161072
180.9,6.926605225
180.95,6.931716919
181,6.926605225
181.05,6.913833618
181.1,6.906166077
181.15,6.92149353
181.2,6.975151062
181.25,7.072242737
181.3,7.092681885
181.35,7.08757019
181.4,7.097793579
181.45,7.125892639
181.5,7.123344421
181.55,7.118232727
181.6,7.141227722
181.65,7.174438477
181.7,7.16166687
181.75,7.120788574
181.8,7.128448486
181.85,7.166778564
181.9,7.225540161
181.95,7.274085999
182,7.401832581
182.05,7.501480103
182.1,7.611343384
182.15,7.695663452
182.2,7.851516724
182.25,7.946052551
182.3,8.071243286
182.35,8.153007507
182.4,8.29863739
182.45,8.385513306
182.5,8.451942444
182.55,8.485153198
182.6,8.572029114
182.65,8.674224854
182.7,8.832633972
182.75,8.9271698
182.8,9.080467224
182.85,9.180114746
182.9,9.25932312
182.95,9.320640564
183,9.353858948
183.05,9.415176392
183.1,9.415176392
183.15,9.366630554
183.2,9.323196411
183.25,9.256767273
183.3,9.215888977
183.35,9.146903992
183.4,9.103462219
183.45,9.075363159
183.5,9.077919006
183.55,9.031929016
183.6,8.968048096
183.65,8.893959045
183.7,8.876068115
183.75,8.835189819
183.8,8.776428223
183.85,8.70488739
183.9,8.643562317
183.95,8.607795715
184,8.474937439
184.05,8.359962463
184.1,8.242431641
184.15,8.216880798
184.2,8.170890808
184.25,8.112129211
184.3,8.025253296
184.35,7.989486694
184.4,7.956268311
184.45,7.877067566
184.5,7.815742493
184.55,7.746757507
184.6,7.710990906
184.65,7.64200592
184.7,7.588348389
184.75,7.516807556
184.8,7.470817566
184.85,7.371177673
184.9,7.299636841
184.95,7.251091003
185,7.233207703
185.05,7.230651855
185.1,7.21787262
185.15,7.210212708
185.2,7.20765686
185.25,7.20765686
185.3,7.197433472
185.35,7.182106018
185.4,7.171882629
185.45,7.179550171
185.5,7.215324402
185.55,7.220428467
185.6,7.238319397
185.65,7.291969299
185.7,7.248535156
185.75,7.090126038
185.8,6.926605225
185.85,6.860176086
185.9,6.959823608
185.95,7.113121033
186,7.184661865
186.05,7.322631836
186.1,7.399284363
186.15,7.42993927
186.2,7.401832581
186.25,7.470817566
186.3,7.677772522
186.35,7.989486694
186.4,8.158119202
186.45,8.528587341
186.5,8.809638977
186.55,9.116241455
186.6,9.238883972
186.65,9.364074707
186.7,9.43561554
186.75,9.535263062
186.8,9.599136353
186.85,9.673233032
186.9,9.803535461
186.95,9.895515442
187,10.03604126
187.05,10.11269379
187.1,10.22000122
187.15,10.30175781
187.2,10.41673279
187.25,10.48571777
187.3,10.57003784
187.35,10.61091614
187.4,10.67734528
187.45,10.70289612
187.5,10.74121857
187.55,10.73866272
187.6,10.68245697
187.65,10.63902283
187.7,10.5802536
187.75,10.5623703
187.8,10.53170776
187.85,10.51638031
187.9,10.49849701
187.95,10.44739532
188,10.41417694
188.05,10.36052704
188.1,10.32475281
188.15,10.2940979
188.2,10.27620697
188.25,10.24044037
188.3,10.21233368
188.35,10.19445038
188.4,10.17912292
188.45,10.12290955
188.5,10.0794754
188.55,10.02581787
188.6,10.01304626
188.65,10.00537872
188.7,10.00026703
188.75,9.992607117
188.8,9.987495422
188.85,9.969612122
188.9,9.946617126
188.95,9.949172974
189,9.949172974
189.05,9.944061279
189.1,9.936393738
189.15,9.921066284
189.2,9.895515442
189.25,9.885292053
189.3,9.85974884
189.35,9.829086304
189.4,9.800979614
189.45,9.780540466
189.5,9.775428772
189.55,9.775428772
189.6,9.76776886
189.65,9.731994629
189.7,9.696228027
189.75,9.637458801
189.8,9.596580505
189.85,9.52759552
189.9,9.484161377
189.95,9.461166382
190,9.427947998
190.05,9.394737244
190.1,9.328308105
190.15,9.218437195
190.2,8.886291504
190.25,8.653785706
190.3,8.441719055
190.35,8.347183228
190.4,8.216880798
190.45,8.130012512
190.5,8.015037537
190.55,8.012481689
190.6,8.081466675
190.65,8.050804138
190.7,7.946052551
190.75,7.902618408
190.8,7.871955872
190.85,7.866844177
190.9,7.89239502
190.95,7.935829163
191,7.946052551
191.05,7.992042542
191.1,8.066139221
191.15,8.204109192
191.2,8.301193237
191.25,8.487709045
191.3,8.730438232
191.35,9.220993042
191.4,9.502044678
191.45,9.800979614
191.5,9.997718811
191.55,10.34519196
191.6,10.54193115
191.65,10.70545197
191.7,10.77443695
191.75,10.8536377
191.8,10.86386108
191.85,10.87152863
191.9,10.93284607
191.95,10.95072937
192,10.91751862
192.05,10.91751862
192.1,10.94051361
192.15,10.93795776
192.2,10.86897278
192.25,10.8127594
192.3,10.78209686
192.35,10.76421356
192.4,10.67223358
192.45,10.59047699
192.5,10.5036087
192.55,10.46527863
192.6,10.34008789
192.65,10.20977783
192.7,10.02071381
192.75,9.941505432
192.8,9.903182983
192.85,9.818862915
192.9,9.716667175
192.95,9.588912964
193,9.522483826
193.05,9.374298096
193.1,9.261878967
193.15,9.123908997
193.2,9.060028076
193.25,8.947608948
193.3,8.850517273
193.35,8.717658997
193.4,8.651229858
193.45,8.600128174
193.5,8.46471405
193.55,8.357406616
193.6,8.247543335
193.65,8.227104187
193.7,8.204109192
193.75,8.165779114
193.8,8.091682434
193.85,8.055915833
193.9,8.048248291
193.95,8.015037537
194,7.974159241
194.05,7.943496704
194.1,7.943496704
194.15,7.963935852
194.2,7.956268311
194.25,7.917945862
194.3,7.905174255
194.35,7.894950867
194.4,7.869400024
194.45,7.800415039
194.5,7.777420044
194.55,7.797859192
194.6,7.828521729
194.65,7.841293335
194.7,7.823410034
194.75,7.810638428
194.8,7.833633423
194.85,7.843849182
194.9,7.825965881
194.95,7.802970886
195,7.802970886
195.05,7.828521729
195.1,7.843849182
195.15,7.813194275
195.2,7.800415039
195.25,7.825965881
195.3,7.841293335
195.35,7.820854187
195.4,7.805526733
195.45,7.851516724
195.5,7.940940857
195.55,7.999702454
195.6,8.07635498
195.65,8.145339966
195.7,8.278198242
195.75,8.365074158
195.8,8.451942444
195.85,8.582244873
195.9,8.689552307
195.95,8.865852356
196,8.968048096
196.05,9.108573914
196.1,9.197998047
196.15,9.346191406
196.2,9.43561554
196.25,9.502044678
196.3,9.540367126
196.35,9.696228027
196.4,9.846969604
196.45,10.02837372
196.5,10.1024704
196.55,10.17656708
196.6,10.22766876
196.65,10.24044037
196.7,10.19700623
196.75,10.11269379
196.8,10.07691956
196.85,10.05903625
196.9,9.99005127
196.95,9.926177979
197,9.852081299
197.05,9.81375885
197.1,9.698783875
197.15,9.581253052
197.2,9.468833923
197.25,9.438171387
197.3,9.356407166
197.35,9.272094727
197.4,9.126457214
197.45,9.042144775
197.5,8.929725647
197.55,8.832633972
197.6,8.712547302
197.65,8.661453247
197.7,8.582244873
197.75,8.508148193
197.8,8.411064148
197.85,8.257759094
197.9,8.173446655
197.95,8.050804138
198,7.969047546
198.05,7.897506714
198.1,7.874511719
198.15,7.856628418
198.2,7.833633423
198.25,7.787643433
198.3,7.769752502
198.35,7.754425049
198.4,7.731430054
198.45,7.698219299
198.5,7.644561768
198.55,7.636894226
198.6,7.567909241
198.65,7.440162659
198.7,7.312408447
198.75,7.299636841
198.8,7.291969299
198.85,7.297080994
198.9,7.32774353
198.95,7.406944275
199,7.437606812
199.05,7.452934265
199.1,7.491264343
199.15,7.659889221
199.2,7.871955872
199.25,8.303749084
199.3,8.592468262
199.35,8.952720642
199.4,9.131568909
199.45,9.310417175
199.5,9.399848938
199.55,9.512268066
199.6,9.57358551
199.65,9.72177887
199.7,9.829086304
199.75,9.941505432
199.8,10.03348541
199.85,10.15612793
199.9,10.3349762
199.95,10.39373779
200,10.40651703
200.05,10.40907288
200.1,10.39629364
200.15,10.34264374
200.2,10.25321198
200.25,10.22766876
200.3,10.17401123
200.35,10.0794754
200.4,9.921066284
200.45,9.8878479
200.5,9.905738831
200.55,9.880187988
200.6,9.772872925
200.65,9.719223022
200.7,9.737106323
200.75,9.72177887
200.8,9.629798889
200.85,9.404953003
200.9,9.277206421
200.95,9.100914001
201,8.939949036
201.05,8.589912415
201.1,8.352294922
201.15,8.127456665
201.2,8.032920837
201.25,7.900062561
201.3,7.810638428
201.35,7.759536743
201.4,7.756980896
201.45,7.690551758
201.5,7.619010925
201.55,7.547470093
201.6,7.542358398
201.65,7.519363403
201.7,7.481040955
201.75,7.432495117
201.8,7.427383423
201.85,7.442718506
201.9,7.386505127
201.95,7.3098526
202,7.261314392
202.05,7.266418457
202.1,7.261314392
202.15,7.233207703
202.2,7.240867615
202.25,7.28175354
202.3,7.279197693
202.35,7.23576355
202.4,7.210212708
202.45,7.222984314
202.5,7.220428467
202.55,7.182106018
202.6,7.182106018
202.65,7.240867615
202.7,7.28175354
202.75,7.330299377
202.8,7.358398438
202.85,7.440162659
202.9,7.52191925
202.95,7.598571777
203,7.726318359
203.05,7.838737488
203.1,8.055915833
203.15,8.193885803
203.2,8.342079163
203.25,8.436607361
203.3,8.610351563
203.35,8.735542297
203.4,8.88117981
203.45,8.965492249
203.5,9.144348145
203.55,9.282318115
203.6,9.402397156
203.65,9.430503845
203.7,9.491828918
203.75,9.525039673
203.8,9.519927979
203.85,9.45349884
203.9,9.422843933
203.95,9.463722229
204,9.522483826
204.05,9.6016922
204.1,9.576141357
204.15,9.43561554
204.2,9.318084717
204.25,9.039588928
204.3,8.832633972
204.35,8.564361572
204.4,8.423835754
204.45,8.273094177
204.5,8.163223267
204.55,8.009925842
204.6,7.923057556
204.65,7.805526733
204.7,7.767204285
204.75,7.820854187
204.8,7.846405029
204.85,7.782531738
204.9,7.580688477
204.95,7.432495117
205,7.376289368
205.05,7.417167664
205.1,7.404388428
205.15,7.363510132
205.2,7.302192688
205.25,7.253646851
205.3,7.166778564
205.35,7.143783569
205.4,7.176994324
205.45,7.194877625
205.5,7.176994324
205.55,7.118232727
205.6,7.013473511
205.65,6.952156067
205.7,6.837181091
205.75,6.714538574
205.8,6.591903687
205.85,6.53313446
205.9,6.525474548
205.95,6.482032776
206,6.492256165
206.05,6.528022766
206.1,6.51525116
206.15,6.484588623
206.2,6.525474548
206.25,6.673660278
206.3,6.763084412
206.35,6.849952698
206.4,6.908721924
206.45,7.082458496
206.5,7.261314392
206.55,7.50403595
206.6,7.644561768
206.65,7.854072571
206.7,7.976707458
206.75,8.117233276
206.8,8.198997498
206.85,8.285865784
206.9,8.426391602
206.95,8.559249878
207,8.73299408
207.05,8.758537292
207.1,8.753433228
207.15,8.789199829
207.2,8.904174805
207.25,8.970603943
207.3,9.034477234
207.35,9.077919006
207.4,9.100914001
207.45,9.049812317
207.5,8.983383179
207.55,8.876068115
207.6,8.791755676
207.65,8.653785706
207.7,8.587356567
207.75,8.518371582
207.8,8.541366577
207.85,8.582244873
207.9,8.500488281
207.95,8.349739075
208,8.181114197
208.05,8.193885803
208.1,8.288421631
208.15,8.342079163
208.2,8.388069153
208.25,8.375289917
208.3,8.457054138
208.35,8.674224854
208.4,9.131568909
208.45,9.343635559
208.5,9.30531311
208.55,9.187782288
208.6,9.134124756
208.65,9.162231445
208.7,9.205665588
208.75,9.182670593
208.8,9.113685608
208.85,9.014038086
208.9,8.934837341
208.95,8.712547302
209,8.582244873
209.05,8.53881073
209.1,8.520927429
209.15,8.370178223
209.2,8.237319946
209.25,8.163223267
209.3,8.168334961
209.35,8.096794128
209.4,7.986930847
209.45,7.877067566
209.5,7.884727478
209.55,7.89239502
209.6,7.838737488
209.65,7.746757507
209.7,7.774864197
209.75,7.884727478
209.8,7.89239502
209.85,7.851516724
209.9,7.843849182
209.95,7.912834167
210,7.951164246
210.05,7.894950867
210.1,7.874511719
210.15,7.961380005
210.2,8.068687439
210.25,8.03036499
210.3,7.887283325
210.35,7.846405029
210.4,7.917945862
210.45,7.999702454
210.5,8.081466675
210.55,8.140228271
210.6,8.32674408
210.65,8.472381592
210.7,8.597572327
210.75,8.628234863
210.8,8.694664001
210.85,8.916954041
210.9,9.052368164
210.95,9.108573914
211,9.111129761
211.05,9.228660583
211.1,9.348747253
211.15,9.461166382
211.2,9.502044678
211.25,9.632347107
211.3,9.777984619
211.35,9.944061279
211.4,9.974723816
211.45,10.02326202
211.5,10.10758209
211.55,10.20467377
211.6,10.18933868
211.65,10.12290955
211.7,10.1203537
211.75,10.12546539
211.8,10.03348541
211.85,9.91595459
211.9,9.821418762
211.95,9.836753845
212,9.831642151
212.05,9.772872925
212.1,9.686004639
212.15,9.678337097
212.2,9.678337097
212.25,9.637458801
212.3,9.535263062
212.35,9.496932983
212.4,9.486717224
212.45,9.438171387
212.5,9.318084717
212.55,9.123908997
212.6,9.075363159
212.65,9.034477234
212.7,8.983383179
212.75,8.878623962
212.8,8.830078125
212.85,8.801979065
212.9,8.730438232
212.95,8.63079071
213,8.497932434
213.05,8.505592346
213.1,8.531143188
213.15,8.469825745
213.2,8.339523315
213.25,8.273094177
213.3,8.214324951
213.35,8.193885803
213.4,8.17855835
213.45,8.176002502
213.5,8.181114197
213.55,8.168334961
213.6,8.094238281
