Time(s),Force(N)
11.76,10.547039792
11.8,10.60580444
11.84,10.64515228
11.88,10.68450012
11.92,10.72384796
11.96,10.7631958
12.0,10.80254364
12.040000000000001,10.765751648
12.08,10.728959655999999
12.120000000000001,10.692167664
12.16,10.655375672
12.200000000000001,10.61858368
12.24,10.581791688
12.280000000000001,10.544999696
12.32,10.508207704
12.36,10.471415711999999
12.4,10.43462372
12.44,10.361039736
12.48,10.287455752
12.52,10.213871768
12.56,10.140287784
12.6,10.0667038
12.64,10.0145813018
12.68,9.9624588036
12.72,9.9103363054
12.76,9.8582138072
12.8,9.806091309
12.84,9.744770813399999
12.88,9.6834503178
12.92,9.6221298222
12.96,9.560809326600001
13.0,9.499488831
13.040000000000001,9.448644257000002
13.08,9.397799683
13.120000000000001,9.346955109
13.16,9.296110535
13.200000000000001,9.245265961000001
13.24,9.194421387
13.280000000000001,9.143576813
13.32,9.092732239
13.36,9.041887665
13.4,8.991043091
13.44,8.9435211184
13.48,8.8959991458
13.52,8.848477173200001
13.56,8.8009552006
13.6,8.753433228
13.64,8.7309494022
13.68,8.7084655764
13.72,8.6859817506
13.76,8.6634979248
13.8,8.641014099
13.84,8.6839370726
13.88,8.726860046199999
13.92,8.7697830198
13.96,8.8127059934
14.0,8.855628967
14.040000000000001,8.957829284399999
14.08,9.0600296018
14.120000000000001,9.1622299192
14.16,9.264430236599999
14.200000000000001,9.366630554
14.24,9.4688308714
14.280000000000001,9.5710311888
14.32,9.673231506199999
14.36,9.7754318236
14.4,9.877632141
14.44,10.0043594368
14.48,10.1310867326
14.52,10.257814028399999
14.56,10.384541324199999
14.6,10.51126862
14.64,10.597627262
14.68,10.683985904
14.72,10.770344545999999
14.76,10.856703188
14.8,10.94306183
14.84,11.001828004
14.88,11.060594178
14.92,11.119360352
14.96,11.178126526
15.0,11.2368927
15.040000000000001,11.240724945
15.08,11.24455719
15.120000000000001,11.248389435
15.16,11.25222168
15.200000000000001,11.256053925
15.24,11.25988617
15.280000000000001,11.263718415
15.32,11.26755066
15.36,11.271382905
15.4,11.27521515
15.44,11.347776796
15.48,11.420338442
15.52,11.492900087999999
15.56,11.565461734
15.6,11.63802338
15.64,11.571594242
15.68,11.505165104
15.72,11.438735966000001
15.76,11.372306828000001
15.8,11.30587769
15.84,11.324784854
15.88,11.343692018
15.92,11.362599182
15.96,11.381506346
16.0,11.40041351
16.04,11.142358396
16.080000000000002,10.884303282
16.12,10.626248168
16.16,10.368193053999999
16.2,10.11013794
16.240000000000002,9.9818771366
16.28,9.8536163332
16.32,9.7253555298
16.36,9.5970947264
16.4,9.468833923
16.44,9.3916717526
16.48,9.3145095822
16.52,9.2373474118
16.56,9.160185241399999
16.6,9.083023071
16.64,9.03039093
16.68,8.977758789
16.72,8.925126648
16.76,8.872494507
16.8,8.819862366
16.84,8.7636520388
16.88,8.7074417116
16.92,8.6512313844
16.96,8.5950210572
17.0,8.53881073
17.04,8.5275680542
17.080000000000002,8.5163253784
17.12,8.505082702600001
17.16,8.493840026800001
17.2,8.482597351
17.240000000000002,8.490007019
17.28,8.497416687000001
17.32,8.504826355
17.36,8.512236023
17.400000000000002,8.519645691000001
17.44,8.527055359
17.48,8.534465027
17.52,8.541874694999999
17.56,8.549284363
17.6,8.556694031
17.64,8.634365845
17.68,8.712037659
17.72,8.789709472999998
17.76,8.867381286999999
17.8,8.945053101
17.84,8.93841095
17.88,8.931768799
17.92,8.925126647999999
17.96,8.918484497
18.0,8.911842346
18.04,8.8193511962
18.080000000000002,8.7268600464
18.12,8.6343688966
18.16,8.541877746800001
18.2,8.449386597
18.240000000000002,8.514794159200001
18.28,8.5802017214
18.32,8.6456092836
18.36,8.7110168458
18.400000000000002,8.776424408
18.44,8.841831970200001
18.48,8.9072395324
18.52,8.972647094600001
18.56,9.0380546568
18.6,9.103462219
18.64,9.1310562132
18.68,9.158650207400001
18.72,9.1862442016
18.76,9.2138381958
18.8,9.24143219
18.84,9.3012191772
18.88,9.361006164399999
18.92,9.4207931516
18.96,9.480580138799999
19.0,9.540367126
19.04,9.622639464999999
19.080000000000002,9.704911804
19.12,9.787184143
19.16,9.869456482
19.2,9.951728821
19.240000000000002,10.0342552189
19.28,10.116781616799999
19.32,10.1993080147
19.36,10.2818344126
19.400000000000002,10.3643608105
19.44,10.4468872084
19.48,10.5294136063
19.52,10.611940004200001
19.56,10.6944664021
19.6,10.7769928
19.64,10.822982790000001
19.68,10.86897278
19.72,10.91496277
19.76,10.96095276
19.8,11.00694275
19.84,10.989567566
19.88,10.972192382
19.92,10.954817198
19.96,10.937442014
20.0,10.92006683
20.04,10.85925903
20.080000000000002,10.79845123
20.12,10.73764343
20.16,10.67683563
20.2,10.61602783
20.240000000000002,10.575147245
20.28,10.53426666
20.32,10.493386075
20.36,10.45250549
20.400000000000002,10.411624905
20.44,10.37074432
20.48,10.329863735
20.52,10.28898315
20.56,10.248102565
20.6,10.20722198
20.64,10.1326171836
20.68,10.0580123872
20.72,9.9834075908
20.76,9.9088027944
20.8,9.834197998
20.84,9.763168335
20.88,9.692138672
20.92,9.621109009
20.96,9.550079346
21.0,9.479049683
21.04,9.4126205448
21.080000000000002,9.3461914066
21.12,9.2797622684
21.16,9.2133331302
21.2,9.146903992
21.240000000000002,9.0779190066
21.28,9.0089340212
21.32,8.9399490358
21.36,8.8709640504
21.400000000000002,8.801979065000001
21.44,8.732994079600001
21.48,8.6640090942
21.52,8.5950241088
21.56,8.5260391234
21.6,8.457054138
21.64,8.4304809568
21.68,8.4039077756
21.72,8.377334594399999
21.76,8.350761413199999
21.8,8.324188232
21.84,8.3201004024
21.88,8.3160125728
21.92,8.311924743199999
21.96,8.3078369136
22.0,8.303749084
22.04,8.290463256399999
22.080000000000002,8.2771774288
22.12,8.2638916012
22.16,8.2506057736
22.2,8.237319946
22.240000000000002,8.2311882016
22.28,8.2250564572
22.32,8.2189247128
22.36,8.212792968399999
22.400000000000002,8.206661224
22.44,8.2005294796
22.48,8.194397735199999
22.52,8.1882659908
22.56,8.182134246399999
22.6,8.176002502
22.64,8.1943984982
22.68,8.2127944944
22.72,8.2311904906
22.76,8.2495864868
22.8,8.267982483
22.84,8.3144836426
22.88,8.3609848022
22.92,8.4074859618
22.96,8.4539871214
23.0,8.500488281
23.04,8.5740722654
23.080000000000002,8.6476562498
23.12,8.7212402342
23.16,8.7948242186
23.2,8.868408203
23.240000000000002,8.9708633422
23.28,9.0733184814
23.32,9.1757736206
23.36,9.2782287598
23.400000000000002,9.380683899000001
23.44,9.483139038200001
23.48,9.5855941774
23.52,9.6880493166
23.56,9.7905044558
23.6,9.892959595
23.64,10.030418396
23.68,10.167877197000001
23.72,10.305335998
23.76,10.442794799000001
23.8,10.5802536
23.84,10.603759764000001
23.88,10.627265928
23.92,10.650772092
23.96,10.674278256
24.0,10.69778442
24.04,10.709027096
24.080000000000002,10.720269772
24.12,10.731512448
24.16,10.742755124
24.2,10.7539978
24.240000000000002,10.741989133
24.28,10.729980466
24.32,10.717971799
24.36,10.705963132
24.400000000000002,10.693954465000001
24.44,10.681945798
24.48,10.669937131
24.52,10.657928464
24.560000000000002,10.645919797
24.6,10.63391113
24.64,10.579234311999999
24.68,10.524557494
24.72,10.469880675999999
24.76,10.415203858
24.8,10.36052704
24.84,10.31760254
24.88,10.27467804
24.92,10.23175354
24.96,10.18882904
25.0,10.14590454
25.04,10.0891830436
25.080000000000002,10.0324615472
25.12,9.975740050799999
25.16,9.9190185544
25.2,9.862297058
25.240000000000002,9.751410674999999
25.28,9.640524292
25.32,9.529637909
25.36,9.418751526
25.400000000000002,9.307865143
25.44,9.19697876
25.48,9.086092377
25.52,8.975205994
25.560000000000002,8.864319611
25.6,8.753433228
25.64,8.7079544072
25.68,8.662475586400001
25.72,8.6169967656
25.76,8.5715179448
25.8,8.526039124
25.84,8.4958892826
25.88,8.4657394412
25.92,8.4355895998
25.96,8.4054397584
26.0,8.375289917
26.04,8.3476959228
26.080000000000002,8.3201019286
26.12,8.2925079344
26.16,8.2649139402
26.2,8.237319946
26.240000000000002,8.215857696299999
26.28,8.1943954466
26.32,8.1729331969
26.36,8.1514709472
26.400000000000002,8.1300086975
26.44,8.1085464478
26.48,8.087084198100001
26.52,8.0656219484
26.560000000000002,8.0441596987
26.6,8.022697449
26.64,8.024742126600001
26.68,8.0267868042
26.72,8.028831481800001
26.76,8.0308761594
26.8,8.032920837
26.84,8.0267883298
26.88,8.0206558226
26.92,8.0145233154
26.96,8.0083908082
27.0,8.002258301
27.04,7.986418152
27.080000000000002,7.970578003
27.12,7.954737853999999
27.16,7.938897705
27.2,7.923057556
27.240000000000002,7.9205024718
27.28,7.9179473876
27.32,7.9153923034
27.36,7.9128372192
27.400000000000002,7.910282135
27.44,7.9077270508
27.48,7.9051719666
27.52,7.9026168824
27.560000000000002,7.9000617982
27.6,7.897506714
27.64,8.0916870118
27.68,8.2858673096
27.72,8.4800476074
27.76,8.6742279052
27.8,8.868408203
27.84,8.9450576782
27.88,9.0217071534
27.92,9.0983566286
27.96,9.1750061038
28.0,9.251655579
28.04,9.167851257599999
28.080000000000002,9.0840469362
28.12,9.0002426148
28.16,8.9164382934
28.2,8.832633972
28.240000000000002,8.843365478399999
28.28,8.8540969848
28.32,8.8648284912
28.36,8.8755599976
28.400000000000002,8.886291503999999
28.44,8.8970230104
28.48,8.9077545168
28.52,8.9184860232
28.560000000000002,8.929217529599999
28.6,8.939949036
28.64,9.054412842
28.68,9.168876648
28.72,9.283340454000001
28.76,9.397804260000001
28.8,9.512268066
28.84,9.6308197028
28.88,9.7493713396
28.92,9.867922976400001
28.96,9.9864746132
29.0,10.10502625
29.04,10.09582825
29.080000000000002,10.08663025
29.12,10.07743225
29.16,10.06823425
29.2,10.05903625
29.240000000000002,9.9353744463
29.28,9.8117126426
29.32,9.6880508389
29.36,9.5643890352
29.400000000000002,9.4407272315
29.44,9.317065427800001
29.48,9.1934036241
29.52,9.0697418204
29.560000000000002,8.9460800167
29.6,8.822418213
29.64,8.7048873902
29.68,8.5873565674
29.72,8.4698257446
29.76,8.3522949218
29.8,8.234764099
29.84,8.1872421264
29.88,8.139720153799999
29.92,8.0921981812
29.96,8.0446762086
30.0,7.997154236
30.04,7.9828460694
30.080000000000002,7.9685379028
30.12,7.9542297362
30.16,7.9399215696
30.2,7.925613403
30.240000000000002,7.9084945676
30.28,7.8913757322
30.32,7.8742568967999995
30.36,7.8571380614
30.400000000000002,7.840019226
30.44,7.8229003906
30.48,7.8057815552
30.52,7.7886627198
30.560000000000002,7.7715438844
30.6,7.754425049
30.64,7.759024048
30.68,7.763623047
30.72,7.768222046
30.76,7.772821045000001
30.8,7.777420044
30.84,7.778442382800001
30.88,7.7794647216
30.92,7.7804870604000005
30.96,7.7815093992
31.0,7.782531738
31.04,7.780998229800001
31.080000000000002,7.7794647216
31.12,7.7779312134000005
31.16,7.7763977052
31.2,7.774864197
31.240000000000002,7.778441620100001
31.28,7.7820190432
31.32,7.7855964663
31.36,7.7891738894
31.400000000000002,7.7927513125
31.44,7.7963287356
31.48,7.7999061587
31.52,7.8034835818
31.560000000000002,7.8070610048999995
31.6,7.810638428
31.64,7.8177917481999994
31.68,7.8249450684
31.720000000000002,7.8320983885999995
31.76,7.8392517088
31.8,7.846405029
31.84,7.8448715208
31.88,7.843338012599999
31.92,7.8418045044
31.96,7.840270996199999
32.0,7.838737488
32.04,7.8602005005999995
32.08,7.8816635131999995
32.12,7.9031265258
32.160000000000004,7.9245895384
32.2,7.946052551
32.24,8.061538696
32.28,8.177024841
32.32,8.292510986
32.36,8.407997131
32.4,8.523483276
32.44,8.6481674192
32.480000000000004,8.7728515624
32.52,8.897535705600001
32.56,9.0222198488
32.6,9.146903992
32.64,9.2537017824
32.68,9.3604995728
32.72,9.4672973632
32.76,9.5740951536
32.8,9.680892944
32.84,9.7330154416
32.88,9.7851379392
32.92,9.8372604368
32.96,9.8893829344
33.0,9.941505432
33.04,10.023776245599999
33.08,10.1060470592
33.12,10.188317872799999
33.160000000000004,10.2705886864
33.2,10.3528595
33.24,10.39527283
33.28,10.43768616
33.32,10.480099489999999
33.36,10.52251282
33.4,10.56492615
33.44,10.549084474
33.480000000000004,10.533242798
33.52,10.517401122
33.56,10.501559446
33.6,10.48571777
33.64,10.43563995
33.68,10.38556213
33.72,10.33548431
33.76,10.28540649
33.8,10.23532867
33.84,10.206712337999999
33.88,10.178096005999999
33.92,10.149479674
33.96,10.120863342
34.0,10.09224701
34.04,10.048812866799999
34.08,10.0053787236
34.12,9.961944580399999
34.160000000000004,9.9185104372
34.2,9.875076294
34.24,9.806602478
34.28,9.738128662
34.32,9.669654846
34.36,9.60118103
34.4,9.532707214
34.44,9.4933593748
34.480000000000004,9.454011535600001
34.52,9.4146636964
34.56,9.3753158572
34.6,9.335968018
34.64,9.267494202000002
34.68,9.199020386
34.72,9.13054657
34.76,9.062072754
34.800000000000004,8.993598938000002
34.84,8.925125122
34.88,8.856651306
34.92,8.78817749
34.96,8.719703674000002
35.0,8.651229858
35.04,8.5674255368
35.08,8.4836212156
35.12,8.3998168944
35.160000000000004,8.3160125732
35.2,8.232208252
35.24,8.1724212646
35.28,8.1126342772
35.32,8.052847289799999
35.36,7.9930603024
35.4,7.933273315
35.44,7.9133453366
35.480000000000004,7.8934173582
35.52,7.8734893798000005
35.56,7.8535614014
35.6,7.833633423
35.64,7.822646331900001
35.68,7.8116592408
35.72,7.8006721497000004
35.76,7.7896850586
35.800000000000004,7.7786979675
35.84,7.767710876400001
35.88,7.7567237853
35.92,7.7457366942000005
35.96,7.7347496031
36.0,7.723762512
36.04,7.713032531600001
36.08,7.702302551200001
36.12,7.6915725708
36.160000000000004,7.6808425904
36.2,7.67011261
36.24,7.6742004396
36.28,7.6782882692
36.32,7.6823760988
36.36,7.6864639284
36.4,7.690551758
36.44,7.6925949097999995
36.480000000000004,7.6946380616
36.52,7.6966812134
36.56,7.6987243652
36.6,7.700767517
36.64,7.6997459411
36.68,7.6987243652
36.72,7.6977027893
36.76,7.6966812134
36.800000000000004,7.6956596375
36.84,7.6946380616
36.88,7.6936164857
36.92,7.6925949097999995
36.96,7.6915733339
37.0,7.690551758
37.04,7.7513610842
37.08,7.8121704104
37.12,7.8729797366
37.160000000000004,7.9337890628
37.2,7.994598389
37.24,8.1151931766
37.28,8.2357879642
37.32,8.3563827518
37.36,8.4769775394
37.4,8.597572327
37.44,8.715103149599999
37.480000000000004,8.8326339722
37.52,8.9501647948
37.56,9.0676956174
37.6,9.18522644
37.64,9.274651336
37.68,9.364076231999999
37.72,9.453501128
37.76,9.542926024
37.800000000000004,9.63235092
37.84,9.721775816
37.88,9.811200712
37.92,9.900625608
37.96,9.990050504
38.0,10.0794754
38.04,10.13006439
38.08,10.180653379999999
38.12,10.23124237
38.160000000000004,10.28183136
38.2,10.33242035
38.24,10.32424469
38.28,10.31606903
38.32,10.30789337
38.36,10.29971771
38.4,10.29154205
38.44,10.235331724
38.480000000000004,10.179121398
38.52,10.122911072
38.56,10.066700746
38.6,10.01049042
38.64,9.9716545128
38.68,9.9328186056
38.72,9.8939826984
38.76,9.8551467912
38.800000000000004,9.816310884
38.84,9.7774749768
38.88,9.7386390696
38.92,9.6998031624
38.96,9.6609672552
39.0,9.622131348
39.04,9.5766525272
39.08,9.5311737064
39.12,9.4856948856
39.160000000000004,9.4402160648
39.2,9.394737244
39.24,9.2920257572
39.28,9.1893142704
39.32,9.0866027836
39.36,8.983891296800001
39.4,8.88117981
39.44,8.8234375004
39.480000000000004,8.7656951908
39.52,8.7079528812
39.56,8.6502105716
39.6,8.592468262
39.64,8.5740722659
39.68,8.555676269800001
39.72,8.5372802737
39.76,8.5188842776
39.800000000000004,8.500488281500001
39.84,8.4820922854
39.88,8.4636962893
39.92,8.445300293199999
39.96,8.4269042971
40.0,8.408508301
40.04,8.3722274782
40.08,8.335946655399999
40.12,8.2996658326
40.160000000000004,8.2633850098
40.2,8.227104187
40.24,8.2148391724
40.28,8.202574157799999
40.32,8.1903091432
40.36,8.1780441286
40.4,8.165779114
40.44,8.1279647828
40.480000000000004,8.0901504516
40.52,8.0523361204
40.56,8.0145217892
40.6,7.976707458
40.64,7.962910461
40.68,7.949113464
40.72,7.935316467
40.76,7.92151947
40.800000000000004,7.907722473
40.84,7.893925476
40.88,7.880128479
40.92,7.866331482
40.96,7.852534485
41.0,7.838737488
41.04,7.840782165599999
41.08,7.842826843199999
41.12,7.8448715208
41.160000000000004,7.8469161984
41.2,7.848960876
41.24,7.8530487056
41.28,7.8571365351999995
41.32,7.8612243648
41.36,7.8653121943999995
41.4,7.869400024
41.44,7.88421936
41.480000000000004,7.899038696
41.52,7.913858032
41.56,7.928677368
41.6,7.943496704
41.64,7.9785003661000005
41.68,8.0135040282
41.72,8.048507690300001
41.76,8.0835113524
41.800000000000004,8.1185150145
41.84,8.153518676600001
41.88,8.1885223387
41.92,8.2235260008
41.96,8.258529662900001
42.0,8.293533325
42.04,8.3783584594
42.08,8.4631835938
42.12,8.5480087282
42.160000000000004,8.6328338626
42.2,8.717658997
42.24,8.8162826542
42.28,8.9149063114
42.32,9.0135299686
42.36,9.1121536258
42.4,9.210777283
42.44,9.261877441600001
42.480000000000004,9.3129776002
42.52,9.3640777588
42.56,9.4151779174
42.6,9.466278076
42.64,9.5339851374
42.68,9.6016921988
42.72,9.6693992602
42.76,9.7371063216
42.800000000000004,9.804813382999999
42.84,9.8725204444
42.88,9.9402275058
42.92,10.0079345672
42.96,10.0756416286
43.0,10.14334869
43.04,10.129551694
43.08,10.115754698
43.12,10.101957702
43.160000000000004,10.088160706
43.2,10.07436371
43.24,10.0012908948
43.28,9.9282180796
43.32,9.855145264399999
43.36,9.7820724492
43.4,9.708999634
43.44,9.6814056398
43.480000000000004,9.6538116456
43.52,9.6262176514
43.56,9.5986236572
43.6,9.571029663
43.64,9.5383255004
43.68,9.5056213378
43.72,9.4729171752
43.76,9.4402130126
43.800000000000004,9.40750885
43.84,9.3748046874
43.88,9.3421005248
43.92,9.3093963622
43.96,9.2766921996
44.0,9.243988037
44.04,9.133100891
44.08,9.022213745
44.12,8.911326598999999
44.160000000000004,8.800439453
44.2,8.689552307
44.24,8.626699829
44.28,8.563847351
44.32,8.500994873
44.36,8.438142395
44.4,8.375289917
44.44,8.3282775878
44.480000000000004,8.2812652586
44.52,8.2342529294
44.56,8.187240600199999
44.6,8.140228271
44.64,8.1123786922
44.68,8.0845291134
44.72,8.0566795346
44.76,8.0288299558
44.800000000000004,8.000980377
44.84,7.9731307982
44.88,7.9452812194
44.92,7.9174316406
44.96,7.8895820618
45.0,7.861732483
45.04,7.8668426514
45.08,7.8719528198
45.12,7.8770629882000005
45.160000000000004,7.8821731566
45.2,7.887283325
45.24,7.881663513
45.28,7.876043701
45.32,7.870423889
45.36,7.864804077
45.4,7.859184265
45.44,7.8479415891999995
45.480000000000004,7.836698913399999
45.52,7.8254562376
45.56,7.8142135618
45.6,7.802970886
45.64,7.8318420408
45.68,7.8607131956
45.72,7.8895843504
45.76,7.9184555052
45.800000000000004,7.94732666
45.84,7.976197814800001
45.88,8.0050689696
45.92,8.0339401244
45.96,8.0628112792
46.0,8.091682434
46.04,8.1862182616
46.08,8.2807540892
46.12,8.3752899168
46.160000000000004,8.4698257444
46.2,8.564361572
46.24,8.6711608884
46.28,8.7779602048
46.32,8.8847595212
46.36,8.9915588376
46.4,9.098358154
46.44,9.1811401364
46.480000000000004,9.2639221188
46.52,9.3467041012
46.56,9.4294860836
46.6,9.512268066
46.64,9.5781867974
46.68,9.6441055288
46.72,9.7100242602
46.76,9.775942991600001
46.800000000000004,9.841861723000001
46.84,9.9077804544
46.88,9.9736991858
46.92,10.0396179172
46.96,10.1055366486
47.0,10.17145538
47.04,10.151014706
47.08,10.130574032
47.12,10.110133357999999
47.160000000000004,10.089692684
47.2,10.06925201
47.24,10.0166198698
47.28,9.9639877296
47.32,9.9113555894
47.36,9.8587234492
47.4,9.806091309
47.44,9.7539688114
47.480000000000004,9.701846313799999
47.52,9.6497238162
47.56,9.597601318599999
47.6,9.545478821
47.64,9.4448120119
47.68,9.3441452028
47.72,9.2434783937
47.76,9.1428115846
47.800000000000004,9.042144775499999
47.84,8.941477966399999
47.88,8.8408111573
47.92,8.7401443482
47.96,8.6394775391
48.0,8.53881073
48.04,8.446319579999999
48.08,8.35382843
48.120000000000005,8.26133728
48.160000000000004,8.16884613
48.2,8.07635498
48.24,8.0334304806
48.28,7.9905059812
48.32,7.9475814817999995
48.36,7.9046569824
48.4,7.861732483
48.44,7.8377166748
48.480000000000004,7.8137008666
48.52,7.7896850584
48.56,7.765669250199999
48.6,7.741653442
48.64,7.7199356076
48.68,7.6982177732
48.72,7.676499938799999
48.76,7.6547821044
48.800000000000004,7.63306427
48.84,7.6113464356
48.88,7.589628601199999
48.92,7.5679107668
48.96,7.5461929324
49.0,7.524475098
49.04,7.5331619266
49.08,7.5418487552
49.120000000000005,7.5505355837999995
49.160000000000004,7.5592224124
49.2,7.567909241
49.24,7.5673980715999996
49.28,7.566886902199999
49.32,7.5663757328
49.36,7.5658645634
49.4,7.565353394
49.44,7.5622879032
49.480000000000004,7.5592224124
49.52,7.5561569216
