Time,Force
2.456665381649961,9.43298996842266
2.498303777949113,9.432988786660623
2.539942174248265,9.432987604898587
2.581580570547417,9.43298642313655
2.6232189668465686,9.432985241374514
2.6648573631457206,9.432984059612478
2.7064957594448726,9.43298287785044
2.748134155744024,9.432981696088405
2.789772552043176,9.432980514326367
2.831410948342328,9.432979332564331
2.87304934464148,9.432978150802295
2.9146877409406318,9.432976969040258
2.9563261372397838,9.432975787278222
2.9979645335389358,9.432974605516184
3.0396029298380878,9.432973423754149
3.0812413261372393,9.432972241992113
3.1228797224363913,9.432971060230075
3.1645181187355433,9.43296987846804
3.2061565150346953,9.432968696706002
3.247794911333847,9.432967514943966
3.289433307632999,9.43296633318193
3.331071703932151,9.432965151419893
3.3727101002313025,9.432963969657857
3.4143484965304545,9.43296278789582
3.4559868928296065,9.432961606133784
3.4976252891287585,9.432960424371748
3.53926368542791,9.43295924260971
3.580902081727062,9.432958060847675
3.622540478026214,9.432956879085637
3.664178874325366,9.432955697323601
3.7058172706245176,9.432954515561566
3.7474556669236696,9.432953333799528
3.7890940632228216,9.432952152037492
3.8307324595219736,9.432950970275455
3.872370855821125,9.432949788513419
3.914009252120277,9.432948606751383
3.955647648419429,9.432947424989345
3.9972860447185807,9.43294624322731
4.038924441017733,9.432945061465272
4.080562837316885,9.432943879703236
4.122201233616036,9.4329426979412
4.163839629915189,9.432941516179163
4.20547802621434,9.432940334417127
4.247116422513492,9.43293915265509
4.288754818812644,9.432937970893054
4.330393215111796,9.432936789131018
4.372031611410948,9.43293560736898
4.4136700077101,9.432934425606945
4.455308404009251,9.432933243844907
4.496946800308404,9.432932062082871
4.538585196607555,9.432930880320836
4.580223592906707,9.432929698558798
4.6218619892058594,9.432928516796762
4.663500385505011,9.432927335034726
4.705138781804163,9.432926153272689
4.746777178103315,9.432924971510653
4.788415574402467,9.432923789748616
4.830053970701619,9.43292260798658
4.871692367000771,9.432921426224544
4.913330763299922,9.432920244462506
4.954969159599075,9.43291906270047
4.996607555898226,9.432917880938433
5.038245952197378,9.432916699176397
5.07988434849653,9.432915517414362
5.121522744795682,9.432914335652324
5.163161141094834,9.432913153890288
5.204799537393986,9.43291197212825
5.246437933693137,9.432910790366215
5.28807632999229,9.432909608604179
5.329714726291441,9.432908426842141
5.371353122590593,9.432907245080106
5.412991518889745,9.432906063318068
5.454629915188897,9.432904881556032
5.496268311488048,9.432903699793997
5.537906707787201,9.432902518031959
5.579545104086352,9.432901336269923
5.621183500385505,9.432900154507886
5.662821896684656,9.43289897274585
5.704460292983808,9.432897790983814
5.74609868928296,9.432896609221777
5.787737085582112,9.43289542745974
5.8293754818812635,9.432894245697703
5.871013878180416,9.432893063935667
5.9126522744795675,9.432891882173632
5.95429067077872,9.432890700411594
5.9959290670778715,9.432889518649558
6.037567463377023,9.43288833688752
6.0792058596761755,9.432887155125485
6.120844255975327,9.43288597336345
6.162482652274479,9.432884791601412
6.204121048573631,9.432883609839376
6.245759444872783,9.432882428077338
6.287397841171934,9.432881246315302
6.329036237471087,9.432880064553267
6.370674633770238,9.432878882791229
6.412313030069391,9.432877701029193
6.453951426368542,9.432876519267156
6.495589822667694,9.43287533750512
6.537228218966846,9.432874155743084
6.578866615265998,9.432872973981047
6.620505011565149,9.43287179221901
6.662143407864302,9.432870610456973
6.703781804163453,9.432869428694937
6.745420200462605,9.432868246932902
6.787058596761757,9.432867065170864
6.828696993060909,9.432865883408828
6.870335389360061,9.43286470164679
6.911973785659213,9.432863519884755
6.9536121819583645,9.43286233812272
6.995250578257517,9.432861156360682
7.0368889745566685,9.432859974598646
7.07852737085582,9.432858792836608
7.1201657671549725,9.432857611074573
7.161804163454124,9.432856429312537
7.2034425597532765,9.4328552475505
7.245080956052428,9.432854065788463
7.28671935235158,9.432852884026426
7.328357748650732,9.43285170226439
7.369996144949884,9.432850520502354
7.411634541249035,9.432849338740317
7.453272937548188,9.432848156978281
7.494911333847339,9.432846975216243
7.536549730146491,9.432845793454208
7.578188126445643,9.432844611692172
7.619826522744795,9.432843429930134
7.661464919043947,9.432842248168098
7.703103315343099,9.432841066406061
7.74474171164225,9.432839884644025
7.786380107941403,9.43283870288199
7.828018504240554,9.432837521119952
7.869656900539706,9.432836339357916
7.911295296838858,9.43283515759588
7.95293369313801,9.432833975833843
7.9945720894371615,9.432832794071807
8.036210485736314,9.43283161230977
8.077848882035466,9.432830430547734
8.119487278334617,9.432829248785698
8.16112567463377,9.43282806702366
8.202764070932922,9.432826885261624
8.244402467232073,9.432825703499587
8.286040863531225,9.432824521737551
8.327679259830377,9.432823339975515
8.369317656129528,9.432822158213478
8.41095605242868,9.432820976451442
8.452594448727833,9.432819794689404
8.494232845026984,9.432818612927369
8.535871241326136,9.432817431165333
8.577509637625289,9.432816249403295
8.619148033924441,9.43281506764126
8.660786430223592,9.432813885879222
8.702424826522744,9.432812704117186
8.744063222821897,9.43281152235515
8.785701619121047,9.432810340593113
8.8273400154202,9.432809158831077
8.868978411719352,9.43280797706904
8.910616808018503,9.432806795307004
8.952255204317655,9.432805613544968
8.993893600616808,9.43280443178293
9.035531996915958,9.432803250020894
9.07717039321511,9.432802068258857
9.118808789514263,9.432800886496821
9.160447185813414,9.432799704734785
9.202085582112566,9.432798522972748
9.243723978411719,9.432797341210712
9.28536237471087,9.432796159448674
9.327000771010022,9.432794977686639
9.368639167309174,9.432793795924603
9.410277563608325,9.432792614162565
9.451915959907478,9.43279143240053
9.49355435620663,9.432790250638492
9.535192752505782,9.432789068876456
9.576831148804933,9.43278788711442
9.618469545104086,9.432786705352383
9.660107941403238,9.432785523590347
9.701746337702389,9.43278434182831
9.743384734001541,9.432783160066274
9.785023130300694,9.432781978304238
9.826661526599844,9.4327807965422
9.868299922898997,9.432779614780165
9.90993831919815,9.432778433018127
9.9515767154973,9.432777251256091
9.993215111796452,9.432776069494055
10.034853508095605,9.432774887732018
10.076491904394755,9.432773705969982
10.118130300693908,9.432772524207945
10.15976869699306,9.432771342445909
10.201407093292211,9.432770160683873
10.243045489591363,9.432768978921835
10.284683885890516,9.4327677971598
10.326322282189668,9.432766615397762
10.367960678488819,9.432765433635726
10.409599074787971,9.43276425187369
10.451237471087124,9.432763070111653
10.492875867386275,9.432761888349617
10.534514263685427,9.43276070658758
10.57615265998458,9.432759524825544
10.61779105628373,9.432758343063508
10.659429452582883,9.43275716130147
10.701067848882035,9.432755979539435
10.742706245181186,9.432754797777397
10.784344641480338,9.432753616015361
10.82598303777949,9.432752434253326
10.867621434078641,9.432751252491288
10.909259830377794,9.432750070729252
10.950898226676946,9.432748888967216
10.992536622976097,9.432747707205179
11.03417501927525,9.432746525443143
11.075813415574402,9.432745343681106
11.117451811873554,9.43274416191907
11.159090208172705,9.432742980157034
11.200728604471857,9.432741798394996
11.24236700077101,9.43274061663296
11.28400539707016,9.432739434870923
11.325643793369313,9.432738253108887
11.367282189668465,9.432737071346851
11.408920585967616,9.432735889584814
11.450558982266768,9.432734707822778
11.49219737856592,9.43273352606074
11.533835774865071,9.432732344298705
11.575474171164224,9.432731162536669
11.617112567463376,9.432729980774631
11.658750963762527,9.432728799012596
11.70038936006168,9.432727617250558
11.742027756360832,9.432726435488522
11.783666152659983,9.432725253726487
11.825304548959135,9.432724071964449
11.866942945258288,9.432722890202413
11.90858134155744,9.432721708440376
11.95021973785659,9.43272052667834
11.991858134155743,9.432719344916304
12.033496530454896,9.432718163154266
12.075134926754046,9.43271698139223
12.116773323053199,9.432715799630193
12.158411719352351,9.432714617868157
12.200050115651502,9.432713436106122
12.241688511950654,9.432712254344084
12.283326908249807,9.432711072582048
12.324965304548957,9.43270989082001
12.36660370084811,9.432708709057975
12.408242097147262,9.432707527295939
12.449880493446413,9.432706345533902
12.491518889745565,9.432705163771866
12.533157286044718,9.432703982009828
12.574795682343868,9.432702800247792
12.616434078643021,9.432701618485757
12.658072474942173,9.432700436723719
12.699710871241324,9.432699254961683
12.741349267540476,9.432698073199646
12.782987663839629,9.43269689143761
12.824626060138781,9.432695709675574
12.866264456437932,9.432694527913537
12.907902852737084,9.4326933461515
12.949541249036237,9.432692164389463
12.991179645335388,9.432690982627427
13.03281804163454,9.432689800865392
13.074456437933692,9.432688619103354
13.116094834232843,9.432687437341318
13.157733230531996,9.43268625557928
13.199371626831148,9.432685073817245
13.241010023130299,9.43268389205521
13.282648419429451,9.432682710293172
13.324286815728604,9.432681528531136
13.365925212027754,9.432680346769098
13.407563608326907,9.432679165007062
13.44920200462606,9.432677983245027
13.49084040092521,9.43267680148299
13.532478797224362,9.432675619720953
13.574117193523515,9.432674437958916
13.615755589822667,9.43267325619688
13.657393986121818,9.432672074434844
13.69903238242097,9.432670892672807
13.740670778720123,9.432669710910771
13.782309175019273,9.432668529148733
13.823947571318426,9.432667347386698
13.865585967617578,9.432666165624662
13.907224363916729,9.432664983862624
13.948862760215881,9.432663802100588
13.990501156515034,9.432662620338553
14.032139552814185,9.432661438576515
14.073777949113337,9.43266025681448
14.11541634541249,9.432659075052442
14.15705474171164,9.432657893290406
14.198693138010793,9.43265671152837
14.240331534309945,9.432655529766333
14.281969930609096,9.432654348004297
14.323608326908248,9.43265316624226
14.3652467232074,9.432651984480223
14.406885119506553,9.432650802718188
14.448523515805704,9.43264962095615
14.490161912104856,9.432648439194114
14.531800308404009,9.432647257432077
14.57343870470316,9.432646075670041
14.615077101002312,9.432644893908005
14.656715497301464,9.432643712145968
14.698353893600615,9.432642530383932
14.739992289899767,9.432641348621894
14.78163068619892,9.432640166859859
14.82326908249807,9.432638985097823
14.864907478797223,9.432637803335785
14.906545875096375,9.43263662157375
14.948184271395526,9.432635439811712
14.989822667694678,9.432634258049676
15.03146106399383,9.43263307628764
15.073099460292982,9.432631894525603
15.114737856592134,9.432630712763567
15.156376252891286,9.43262953100153
15.198014649190439,9.432628349239494
15.23965304548959,9.432627167477458
15.281291441788742,9.43262598571542
15.322929838087894,9.432624803953384
15.364568234387045,9.432623622191347
15.406206630686198,9.432622440429311
15.44784502698535,9.432621258667275
15.4894834232845,9.432620076905238
15.531121819583653,9.432618895143202
15.572760215882806,9.432617713381164
15.614398612181956,9.432616531619129
15.656037008481109,9.432615349857093
15.697675404780261,9.432614168095055
15.739313801079412,9.43261298633302
15.780952197378564,9.432611804570982
15.822590593677717,9.432610622808946
15.864228989976867,9.43260944104691
15.90586738627602,9.432608259284873
15.947505782575172,9.432607077522837
15.989144178874323,9.4326058957608
16.030782575173475,9.432604713998764
16.072420971472628,9.432603532236728
16.11405936777178,9.43260235047469
16.155697764070933,9.432601168712655
16.19733616037008,9.432599986950617
16.238974556669234,9.432598805188581
16.280612952968387,9.432597623426545
16.32225134926754,9.432596441664508
16.36388974556669,9.432595259902472
16.405528141865844,9.432594078140434
16.447166538164996,9.432592896378399
16.488804934464145,9.432591714616363
16.530443330763298,9.432590532854325
16.57208172706245,9.43258935109229
16.613720123361603,9.432588169330252
16.655358519660755,9.432586987568216
16.696996915959907,9.43258580580618
16.738635312259056,9.432584624044143
16.78027370855821,9.432583442282107
16.82191210485736,9.43258226052007
16.863550501156514,9.432581078758034
16.905188897455666,9.432579896995998
16.94682729375482,9.43257871523396
16.988465690053967,9.432577533471925
17.03010408635312,9.432576351709889
17.071742482652272,9.432575169947851
17.113380878951425,9.432573988185815
17.155019275250577,9.432572806423778
17.19665767154973,9.432571624661742
17.238296067848882,9.432570442899706
17.27993446414803,9.432569261137669
17.321572860447183,9.432568079375633
17.363211256746336,9.432566897613595
17.40484965304549,9.43256571585156
17.44648804934464,9.432564534089524
17.488126445643793,9.432563352327486
17.529764841942942,9.43256217056545
17.571403238242095,9.432560988803413
17.613041634541247,9.432559807041377
17.6546800308404,9.432558625279341
17.696318427139552,9.432557443517304
17.737956823438704,9.432556261755268
17.779595219737853,9.43255507999323
17.821233616037006,9.432553898231195
17.862872012336158,9.432552716469159
17.90451040863531,9.432551534707121
17.946148804934463,9.432550352945086
17.987787201233616,9.432549171183048
18.029425597532764,9.432547989421012
18.071063993831917,9.432546807658976
18.11270239013107,9.432545625896939
18.15434078643022,9.432544444134903
18.195979182729374,9.432543262372866
18.237617579028527,9.43254208061083
18.27925597532768,9.432540898848794
18.320894371626828,9.432539717086756
18.36253276792598,9.43253853532472
18.404171164225133,9.432537353562683
18.445809560524285,9.432536171800647
18.487447956823438,9.432534990038612
18.52908635312259,9.432533808276574
18.57072474942174,9.432532626514538
18.61236314572089,9.4325314447525
18.654001542020044,9.432530262990465
18.695639938319196,9.432529081228429
18.73727833461835,9.432527899466391
18.7789167309175,9.432526717704356
18.82055512721665,9.432525535942318
18.862193523515803,9.432524354180282
18.903831919814955,9.432523172418247
18.945470316114108,9.432521990656209
18.98710871241326,9.432520808894173
19.028747108712412,9.432519627132136
19.070385505011565,9.4325184453701
19.112023901310714,9.432517263608064
19.153662297609866,9.432516081846027
19.19530069390902,9.43251490008399
19.23693909020817,9.432513718321953
19.278577486507324,9.432512536559917
19.320215882806476,9.432511354797882
19.361854279105625,9.432510173035844
19.403492675404777,9.432508991273808
19.44513107170393,9.43250780951177
19.486769468003082,9.432506627749735
19.528407864302235,9.4325054459877
19.570046260601387,9.432504264225662
19.611684656900536,9.432503082463626
19.65332305319969,9.432501900701588
19.69496144949884,9.432500718939552
19.736599845797993,9.432499537177517
19.778238242097146,9.432498355415479
19.8198766383963,9.432497173653443
19.86151503469545,9.432495991891406
19.9031534309946,9.43249481012937
19.944791827293752,9.432493628367334
19.986430223592905,9.432492446605297
20.028068619892057,9.43249126484326
20.06970701619121,9.432490083081225
20.111345412490362,9.432488901319187
20.15298380878951,9.432487719557152
20.194622205088663,9.432486537795114
20.236260601387816,9.432485356033078
20.277898997686968,9.432484174271043
20.31953739398612,9.432482992509005
20.361175790285273,9.43248181074697
20.402814186584422,9.432480628984932
20.444452582883574,9.432479447222896
20.486090979182727,9.43247826546086
20.52772937548188,9.432477083698823
20.56936777178103,9.432475901936787
20.611006168080184,9.43247472017475
20.652644564379337,9.432473538412713
20.694282960678485,9.432472356650678
20.735921356977638,9.43247117488864
20.77755975327679,9.432469993126604
20.819198149575943,9.432468811364567
20.860836545875095,9.432467629602531
20.902474942174248,9.432466447840495
20.944113338473397,9.432465266078458
20.98575173477255,9.432464084316422
21.0273901310717,9.432462902554384
21.069028527370854,9.432461720792348
21.110666923670006,9.432460539030313
21.15230531996916,9.432459357268275
21.193943716268308,9.43245817550624
21.23558211256746,9.432456993744202
21.277220508866613,9.432455811982166
21.318858905165765,9.43245463022013
21.360497301464918,9.432453448458093
21.40213569776407,9.432452266696057
21.443774094063222,9.43245108493402
21.48541249036237,9.432449903171984
21.527050886661524,9.432448721409948
21.568689282960676,9.43244753964791
21.61032767925983,9.432446357885874
21.65196607555898,9.432445176123837
21.693604471858134,9.432443994361801
21.735242868157282,9.432442812599765
21.776881264456435,9.432441630837728
21.818519660755587,9.432440449075692
21.86015805705474,9.432439267313654
21.901796453353892,9.432438085551619
21.943434849653045,9.432436903789583
21.985073245952194,9.432435722027545
22.026711642251346,9.43243454026551
22.0683500385505,9.432433358503472
22.10998843484965,9.432432176741436
22.151626831148803,9.4324309949794
22.193265227447956,9.432429813217363
22.23490362374711,9.432428631455327
22.276542020046257,9.43242744969329
22.31818041634541,9.432426267931254
22.359818812644562,9.432425086169218
22.401457208943715,9.43242390440718
22.443095605242867,9.432422722645144
22.48473400154202,9.432421540883107
22.52637239784117,9.432420359121071
22.56801079414032,9.432419177359035
22.609649190439473,9.432417995596998
22.651287586738626,9.432416813834962
22.692925983037778,9.432415632072924
22.73456437933693,9.432414450310889
22.77620277563608,9.432413268548853
22.817841171935232,9.432412086786815
22.859479568234384,9.43241090502478
22.901117964533537,9.432409723262742
22.94275636083269,9.432408541500706
22.98439475713184,9.43240735973867
23.026033153430994,9.432406177976633
23.067671549730143,9.432404996214597
23.109309946029295,9.43240381445256
23.150948342328448,9.432402632690524
23.1925867386276,9.432401450928488
23.234225134926753,9.43240026916645
23.275863531225905,9.432399087404415
23.317501927525054,9.432397905642379
23.359140323824207,9.432396723880341
23.40077872012336,9.432395542118305
23.44241711642251,9.432394360356268
23.484055512721664,9.432393178594232
23.525693909020816,9.432391996832196
23.567332305319965,9.432390815070159
23.608970701619118,9.432389633308123
23.65060909791827,9.432388451546085
23.692247494217423,9.43238726978405
23.733885890516575,9.432386088022014
23.775524286815727,9.432384906259976
23.81716268311488,9.43238372449794
23.85880107941403,9.432382542735903
23.90043947571318,9.432381360973867
23.942077872012334,9.432380179211831
23.983716268311486,9.432378997449794
24.02535466461064,9.432377815687758
24.06699306090979,9.43237663392572
24.10863145720894,9.432375452163685
24.150269853508092,9.432374270401649
24.191908249807245,9.432373088639611
24.233546646106397,9.432371906877576
24.27518504240555,9.432370725115538
24.316823438704702,9.432369543353502
24.35846183500385,9.432368361591466
24.400100231303004,9.432367179829429
24.441738627602156,9.432365998067393
24.48337702390131,9.432364816305356
24.52501542020046,9.43236363454332
24.566653816499613,9.432362452781284
24.608292212798766,9.432361271019246
24.649930609097915,9.43236008925721
24.691569005397067,9.432358907495173
24.73320740169622,9.432357725733137
24.774845797995372,9.432356543971101
24.816484194294524,9.432355362209064
24.858122590593677,9.432354180447028
24.899760986892826,9.43235299868499
24.94139938319198,9.432351816922955
24.98303777949113,9.432350635160919
25.024676175790283,9.432349453398881
25.066314572089436,9.432348271636846
25.107952968388588,9.432347089874808
25.149591364687737,9.432345908112772
25.19122976098689,9.432344726350737
25.232868157286042,9.432343544588699
25.274506553585194,9.432342362826663
25.316144949884347,9.432341181064626
25.3577833461835,9.43233999930259
25.399421742482648,9.432338817540554
25.4410601387818,9.432337635778516
25.482698535080953,9.43233645401648
25.524336931380105,9.432335272254443
25.565975327679258,9.432334090492407
25.60761372397841,9.432332908730372
25.649252120277563,9.432331726968334
25.69089051657671,9.432330545206298
25.732528912875864,9.43232936344426
25.774167309175017,9.432328181682225
25.81580570547417,9.432326999920189
25.85744410177332,9.432325818158152
25.899082498072474,9.432324636396116
25.940720894371623,9.432323454634078
25.982359290670775,9.432322272872042
26.023997686969928,9.432321091110007
26.06563608326908,9.432319909347969
26.107274479568233,9.432318727585933
26.148912875867385,9.432317545823896
26.190551272166534,9.43231636406186
26.232189668465686,9.432315182299824
26.27382806476484,9.432314000537787
26.31546646106399,9.43231281877575
26.357104857363144,9.432311637013715
26.398743253662296,9.432310455251677
26.44038164996145,9.432309273489642
26.482020046260597,9.432308091727604
26.52365844255975,9.432306909965568
26.565296838858902,9.432305728203533
26.606935235158055,9.432304546441495
26.648573631457207,9.43230336467946
26.69021202775636,9.432302182917422
26.73185042405551,9.432301001155386
26.77348882035466,9.43229981939335
26.815127216653813,9.432298637631312
26.856765612952966,9.432297455869277
26.89840400925212,9.43229627410724
26.94004240555127,9.432295092345203
26.98168080185042,9.432293910583168
27.023319198149572,9.43229272882113
27.064957594448725,9.432291547059094
27.106595990747877,9.432290365297057
27.14823438704703,9.43228918353502
27.189872783346182,9.432288001772985
27.231511179645334,9.432286820010948
27.273149575944483,9.432285638248912
27.314787972243636,9.432284456486874
27.356426368542788,9.432283274724838
27.39806476484194,9.432282092962803
27.439703161141093,9.432280911200765
27.481341557440246,9.43227972943873
27.522979953739394,9.432278547676692
27.564618350038547,9.432277365914656
27.6062567463377,9.43227618415262
27.64789514263685,9.432275002390583
27.689533538936004,9.432273820628547
27.731171935235157,9.43227263886651
27.772810331534306,9.432271457104473
27.814448727833458,9.432270275342438
27.85608712413261,9.4322690935804
27.897725520431763,9.432267911818364
27.939363916730915,9.432266730056327
27.981002313030068,9.432265548294291
28.02264070932922,9.432264366532255
28.06427910562837,9.432263184770218
28.10591750192752,9.432262003008182
28.147555898226674,9.432260821246144
28.189194294525826,9.432259639484109
28.23083269082498,9.432258457722073
28.27247108712413,9.432257275960035
28.31410948342328,9.432256094198
28.355747879722433,9.432254912435962
28.397386276021585,9.432253730673926
28.439024672320738,9.43225254891189
28.48066306861989,9.432251367149853
28.522301464919043,9.432250185387817
28.56393986121819,9.43224900362578
28.605578257517344,9.432247821863744
28.647216653816496,9.432246640101708
28.68885505011565,9.43224545833967
28.7304934464148,9.432244276577634
28.772131842713954,9.432243094815597
28.813770239013106,9.432241913053561
28.855408635312255,9.432240731291525
28.897047031611407,9.432239549529488
28.93868542791056,9.432238367767452
28.980323824209712,9.432237186005414
29.021962220508865,9.432236004243379
29.063600616808017,9.432234822481343
29.105239013107166,9.432233640719305
29.14687740940632,9.43223245895727
29.18851580570547,9.432231277195232
29.230154202004623,9.432230095433196
29.271792598303776,9.43222891367116
29.31343099460293,9.432227731909123
29.355069390902077,9.432226550147087
29.39670778720123,9.432225368385051
29.438346183500382,9.432224186623014
29.479984579799535,9.432223004860978
29.521622976098687,9.43222182309894
29.56326137239784,9.432220641336905
29.604899768696992,9.432219459574869
29.64653816499614,9.432218277812831
29.688176561295293,9.432217096050795
29.729814957594446,9.432215914288758
29.771453353893598,9.432214732526722
29.81309175019275,9.432213550764686
29.854730146491903,9.432212369002649
29.896368542791052,9.432211187240613
29.938006939090204,9.432210005478575
29.979645335389357,9.43220882371654
30.02128373168851,9.432207641954504
30.06292212798766,9.432206460192466
30.104560524286814,9.43220527843043
30.146198920585963,9.432204096668393
30.187837316885116,9.432202914906357
30.229475713184268,9.432201733144321
30.27111410948342,9.432200551382284
30.312752505782573,9.432199369620248
30.354390902081725,9.43219818785821
30.396029298380878,9.432197006096175
30.437667694680027,9.432195824334139
30.47930609097918,9.432194642572101
30.52094448727833,9.432193460810065
30.562582883577484,9.432192279048028
30.604221279876636,9.432191097285992
30.64585967617579,9.432189915523956
30.687498072474938,9.432188733761919
30.72913646877409,9.432187551999883
30.770774865073243,9.432186370237845
30.812413261372395,9.43218518847581
30.854051657671548,9.432184006713774
30.8956900539707,9.432182824951736
30.93732845026985,9.4321816431897
30.978966846569,9.432180461427663
31.020605242868154,9.432179279665627
31.062243639167306,9.432178097903591
31.10388203546646,9.432176916141554
31.14552043176561,9.432175734379518
31.187158828064764,9.43217455261748
31.228797224363912,9.432173370855445
31.270435620663065,9.432172189093409
31.312074016962217,9.432171007331371
31.35371241326137,9.432169825569336
31.395350809560522,9.432168643807298
31.436989205859675,9.432167462045262
31.478627602158824,9.432166280283226
31.520265998457976,9.432165098521189
31.56190439475713,9.432163916759153
31.60354279105628,9.432162734997116
31.645181187355433,9.43216155323508
31.686819583654586,9.432160371473044
31.728457979953735,9.432159189711006
31.770096376252887,9.43215800794897
31.81173477255204,9.432156826186933
31.853373168851192,9.432155644424897
31.895011565150345,9.432154462662862
31.936649961449497,9.432153280900824
31.978288357748646,9.432152099138788
32.0199267540478,9.43215091737675
32.06156515034695,9.432149735614715
32.10320354664611,9.432148553852679
32.144841942945256,9.432147372090641
32.186480339244405,9.432146190328606
32.22811873554356,9.432145008566568
32.26975713184271,9.432143826804532
32.311395528141865,9.432142645042497
32.353033924441014,9.432141463280459
32.39467232074016,9.432140281518423
32.43631071703932,9.432139099756387
32.47794911333847,9.43213791799435
32.519587509637624,9.432136736232314
32.56122590593677,9.432135554470277
32.60286430223593,9.43213437270824
32.64450269853508,9.432133190946205
32.68614109483423,9.432132009184167
32.72777949113338,9.432130827422132
32.76941788743253,9.432129645660094
32.81105628373169,9.432128463898058
32.85269468003084,9.432127282136022
32.89433307632999,9.432126100373985
32.93597147262914,9.43212491861195
32.97760986892829,9.432123736849912
33.019248265227446,9.432122555087876
33.060886661526595,9.43212137332584
33.10252505782575,9.432120191563802
33.1441634541249,9.432119009801767
33.18580185042405,9.432117828039729
33.227440246723205,9.432116646277693
33.269078643022354,9.432115464515658
33.31071703932151,9.43211428275362
33.35235543562066,9.432113100991584
33.393993831919815,9.432111919229547
33.435632228218964,9.43211073746751
33.47727062451811,9.432109555705475
33.51890902081727,9.432108373943437
33.56054741711642,9.432107192181402
33.60218581341557,9.432106010419364
33.64382420971472,9.432104828657328
33.68546260601388,9.432103646895293
33.72710100231303,9.432102465133255
33.768739398612176,9.43210128337122
33.81037779491133,9.432100101609182
33.85201619121048,9.432098919847146
33.89365458750964,9.43209773808511
33.935292983808786,9.432096556323073
33.976931380107935,9.432095374561037
34.01856977640709,9.432094192799
34.06020817270624,9.432093011036963
34.101846569005396,9.432091829274928
34.143484965304545,9.43209064751289
34.1851233616037,9.432089465750854
34.22676175790285,9.432088283988817
34.268400154202,9.432087102226781
34.310038550501154,9.432085920464745
34.3516769468003,9.432084738702708
34.39331534309946,9.432083556940672
34.43495373939861,9.432082375178634
34.476592135697764,9.432081193416598
34.51823053199691,9.432080011654563
34.55986892829606,9.432078829892525
34.60150732459522,9.43207764813049
34.64314572089437,9.432076466368452
34.68478411719352,9.432075284606416
34.72642251349267,9.43207410284438
34.76806090979182,9.432072921082343
34.80969930609098,9.432071739320307
34.851337702390126,9.43207055755827
34.89297609868928,9.432069375796234
34.93461449498843,9.432068194034198
34.97625289128759,9.43206701227216
35.017891287586735,9.432065830510124
35.059529683885884,9.432064648748087
35.10116808018504,9.432063466986051
35.14280647648419,9.432062285224015
35.184444872783345,9.432061103461978
35.226083269082494,9.432059921699942
35.26772166538165,9.432058739937904
35.3093600616808,9.432057558175869
35.35099845797995,9.432056376413833
35.392636854279104,9.432055194651795
35.43427525057825,9.43205401288976
35.47591364687741,9.432052831127722
35.51755204317656,9.432051649365686
35.55919043947571,9.43205046760365
35.60082883577486,9.432049285841613
35.64246723207401,9.432048104079577
35.68410562837317,9.432046922317541
35.725744024672316,9.432045740555504
35.76738242097147,9.432044558793468
35.80902081727062,9.43204337703143
35.85065921356977,9.432042195269394
35.892297609868926,9.432041013507359
35.933936006168075,9.432039831745321
35.97557440246723,9.432038649983285
36.01721279876638,9.432037468221248
36.05885119506553,9.432036286459212
36.100489591364685,9.432035104697176
36.142127987663834,9.432033922935139
