Time(s),Force(N)
134.95,10.5981369
135,10.45761871
135.05,10.45761871
135.1,10.521492
135.15,10.48827362
135.2,10.23788452
135.25,10.03859711
135.3,9.910842896
135.35,9.967056274
135.4,10.04625702
135.45,9.974723816
135.5,9.785652161
135.55,9.686004639
135.6,9.665565491
135.65,9.737106323
135.7,9.79586792
135.75,9.711555481
135.8,9.514823914
135.85,9.410064697
135.9,9.366630554
135.95,9.415176392
136,9.450942993
136.05,9.351303101
136.1,9.210777283
136.15,9.052368164
136.2,9.039588928
136.25,9.177558899
136.3,9.264427185
136.35,9.223548889
136.4,9.116241455
136.45,8.983383179
136.5,8.962944031
136.55,9.080467224
136.6,9.169898987
136.65,9.149452209
136.7,9.044700623
136.75,8.865852356
136.8,8.812194824
136.85,8.850517273
136.9,8.993598938
136.95,9.014038086
137,8.893959045
137.05,8.817306519
137.1,8.812194824
137.15,8.901618958
137.2,9.072807312
137.25,9.083023071
137.3,8.945053101
137.35,8.865852356
137.4,8.845413208
137.45,8.939949036
137.5,9.037033081
137.55,9.039588928
137.6,8.934837341
137.65,8.796867371
137.7,8.781532288
137.75,8.868408203
137.8,8.97315979
137.85,9.054924011
137.9,9.011482239
137.95,8.952720642
138,8.97315979
138.05,9.085578918
138.1,9.389625549
138.15,9.578697205
138.2,9.64768219
138.25,9.599136353
138.3,9.576141357
138.35,9.665565491
138.4,9.956832886
138.45,10.16378784
138.5,10.29920197
138.55,10.28643036
138.6,10.30431366
138.65,10.38863373
138.7,10.6211319
138.75,10.78720856
138.8,10.87152863
138.85,10.83575439
138.9,10.81531525
138.95,10.87407684
139,10.99160767
139.05,11.19090271
139.1,11.23178101
139.15,11.16535187
139.2,11.12957764
139.25,11.18067932
139.3,11.31098938
139.35,11.55882263
139.4,11.59714508
139.45,11.45406342
139.5,11.33653259
139.55,11.26244354
139.6,11.32631683
139.65,11.45661926
139.7,11.42596436
139.75,11.18323517
139.8,10.99927521
139.85,10.88685608
139.9,10.93795776
139.95,11.02482605
140,10.98905182
140.05,10.84342194
140.1,10.66967773
140.15,10.63902283
140.2,10.72333527
140.25,10.76932526
140.3,10.65690613
140.35,10.521492
140.4,10.35797119
140.45,10.30175781
140.5,10.33242035
140.55,10.39118195
140.6,10.38096619
140.65,10.26343536
140.7,10.07691956
140.75,10.02071381
140.8,10.09480286
140.85,10.16123199
140.9,10.06925201
140.95,9.910842896
141,9.757545471
141.05,9.627243042
141.1,9.634902954
141.15,9.719223022
141.2,9.714111328
141.25,9.555702209
141.3,9.422843933
141.35,9.269538879
141.4,9.236328125
141.45,9.297645569
141.5,9.320640564
141.55,9.238883972
141.6,9.146903992
141.65,9.060028076
141.7,9.072807312
141.75,9.210777283
141.8,9.310417175
141.85,9.266983032
141.9,9.141792297
141.95,9.037033081
142,9.029373169
142.05,9.134124756
142.1,9.292533875
142.15,9.266983032
142.2,9.060028076
142.25,8.945053101
142.3,8.942497253
142.35,9.052368164
142.4,9.236328125
142.45,9.25932312
142.5,9.129013062
142.55,9.031929016
142.6,9.024261475
142.65,9.113685608
142.7,9.266983032
142.75,9.284873962
142.8,9.164787292
142.85,9.070251465
142.9,9.021705627
142.95,9.060028076
143,9.123908997
143.05,9.162231445
143.1,9.088134766
143.15,8.960388184
143.2,8.9271698
143.25,9.029373169
143.3,9.177558899
143.35,9.328308105
143.4,9.31552887
143.45,9.236328125
143.5,9.233772278
143.55,9.387069702
143.6,9.594024658
143.65,9.877632141
143.7,9.938949585
143.75,9.882743835
143.8,9.854637146
143.85,9.979827881
143.9,10.16634369
143.95,10.35030365
144,10.48571777
144.05,10.47294617
144.1,10.45250702
144.15,10.51638031
144.2,10.74633026
144.25,10.89196777
144.3,10.92773438
144.35,10.88174438
144.4,10.85619354
144.45,10.92517853
144.5,11.11169434
144.55,11.17301178
144.6,11.08358765
144.65,10.98394775
144.7,10.94051361
144.75,11.0094986
144.8,11.17046356
144.85,11.18579102
144.9,11.01715851
144.95,10.86386108
145,10.76676941
145.05,10.77954865
145.1,10.84342194
145.15,10.81787109
145.2,10.69267273
145.25,10.47805786
145.3,10.37585449
145.35,10.3528595
145.4,10.40651703
145.45,10.41417694
145.5,10.31453705
145.55,10.14846039
145.6,10.08969879
145.65,10.11013794
145.7,10.16889954
145.75,10.15101624
145.8,10.02837372
145.85,9.829086304
145.9,9.752433777
145.95,9.754989624
146,9.829086304
146.05,9.803535461
146.1,9.6195755
146.15,9.484161377
146.2,9.404953003
146.25,9.443283081
146.3,9.550590515
146.35,9.563362122
146.4,9.440727234
146.45,9.33341217
146.5,9.272094727
146.55,9.335968018
146.6,9.473937988
146.65,9.476493835
146.7,9.356407166
146.75,9.282318115
146.8,9.254211426
146.85,9.279762268
146.9,9.318084717
146.95,9.292533875
147,9.233772278
147.05,9.118797302
147.1,9.100914001
147.15,9.197998047
147.2,9.266983032
147.25,9.251655579
147.3,9.172447205
147.35,9.057472229
147.4,9.044700623
147.45,9.146903992
147.5,9.233772278
147.55,9.238883972
147.6,9.146903992
147.65,8.991043091
147.7,8.952720642
147.75,9.044700623
147.8,9.162231445
147.85,9.251655579
147.9,9.233772278
147.95,9.197998047
148,9.208221436
148.05,9.300201416
148.1,9.560813904
148.15,9.726882935
148.2,9.818862915
148.25,9.821418762
148.3,9.903182983
148.35,10.03348541
148.4,10.26599121
148.45,10.36308289
148.5,10.36052704
148.55,10.34264374
148.6,10.40907288
148.65,10.5266037
148.7,10.82298279
148.75,10.99416351
148.8,11.04270935
148.85,10.99927521
148.9,10.99671936
148.95,11.08869934
149,11.25222015
149.05,11.44129181
149.1,11.43618011
149.15,11.27521515
149.2,11.18323517
149.25,11.21645355
149.3,11.32631683
149.35,11.38252258
149.4,11.28543854
149.45,11.10147858
149.5,11.0401535
149.55,11.08358765
149.6,11.14746857
149.65,11.12702179
149.7,10.99671936
149.75,10.75655365
149.8,10.65690613
149.85,10.65690613
149.9,10.70034027
149.95,10.67478943
150,10.47039032
150.05,10.3170929
150.1,10.20722198
150.15,10.23277283
150.2,10.33242035
150.25,10.32730865
150.3,10.16378784
150.35,10.01304626
150.4,9.877632141
150.45,9.8878479
150.5,9.941505432
150.55,9.91595459
150.6,9.744773865
150.65,9.604248047
150.7,9.489273071
150.75,9.502044678
150.8,9.614463806
150.85,9.640014648
150.9,9.542922974
150.95,9.466278076
151,9.430503845
151.05,9.489273071
151.1,9.555702209
151.15,9.558258057
151.2,9.463722229
151.25,9.300201416
151.3,9.249099731
151.35,9.277206421
151.4,9.323196411
151.45,9.28742218
151.5,9.182670593
151.55,9.024261475
151.6,8.983383179
151.65,9.070251465
151.7,9.177558899
151.75,9.226104736
151.8,9.16734314
151.85,9.052368164
151.9,9.001266479
151.95,9.006378174
152,9.144348145
152.05,9.228660583
152.1,9.1954422
152.15,9.088134766
152.2,8.939949036
152.25,8.911842346
152.3,9.014038086
152.35,9.123908997
152.4,9.134124756
152.45,9.026817322
152.5,8.901618958
152.55,8.904174805
152.6,9.024261475
152.65,9.129013062
152.7,9.16734314
152.75,9.09324646
152.8,8.993598938
152.85,9.006378174
152.9,9.100914001
152.95,9.300201416
153,9.379402161
153.05,9.353858948
153.1,9.302757263
153.15,9.366630554
153.2,9.522483826
153.25,9.85974884
153.3,10.0667038
153.35,10.18678284
153.4,10.17401123
153.45,10.17401123
153.5,10.26343536
153.55,10.40651703
153.6,10.61858368
153.65,10.67223358
153.7,10.61091614
153.75,10.55470276
153.8,10.59047699
153.85,10.70545197
153.9,10.92006683
153.95,10.98905182
154,10.98394775
154.05,10.94817352
154.1,10.98905182
154.15,11.16535187
154.2,11.28032684
154.25,11.28032684
154.3,11.19090271
154.35,11.06826019
154.4,11.05548859
154.45,11.10147858
154.5,11.09381104
154.55,10.95584106
154.6,10.82042694
154.65,10.67734528
154.7,10.65179443
154.75,10.70289612
154.8,10.73610687
154.85,10.64157867
154.9,10.5036087
154.95,10.38352203
155,10.30431366
155.05,10.34264374
155.1,10.38096619
155.15,10.31964874
155.2,10.1203537
155.25,9.972167969
155.3,9.882743835
155.35,9.931282043
155.4,10.00537872
155.45,9.956832886
155.5,9.79586792
155.55,9.706443787
155.6,9.673233032
155.65,9.734550476
155.7,9.788208008
155.75,9.701332092
155.8,9.512268066
155.85,9.417732239
155.9,9.392181396
155.95,9.445838928
156,9.473937988
156.05,9.335968018
156.1,9.172447205
156.15,9.01914978
156.2,9.01914978
156.25,9.129013062
156.3,9.200553894
156.35,9.146903992
156.4,9.034477234
156.45,8.968048096
156.5,9.067695618
156.55,9.279762268
156.6,9.33341217
156.65,9.28742218
156.7,9.236328125
156.75,9.187782288
156.8,9.180114746
156.85,9.164787292
156.9,9.113685608
156.95,9.049812317
157,9.037033081
157.05,9.075363159
157.1,9.080467224
157.15,9.042144775
157.2,9.011482239
157.25,9.037033081
157.3,9.067695618
157.35,9.044700623
157.4,9.021705627
157.45,9.060028076
157.5,9.246543884
157.55,9.379402161
157.6,9.514823914
157.65,9.586357117
157.7,9.714111328
157.75,9.836753845
157.8,10.00282288
157.85,10.07436371
157.9,10.18167877
157.95,10.27365875
158,10.38352203
158.05,10.53681946
158.1,10.58280945
158.15,10.65435028
158.2,10.74633026
158.25,10.89452362
158.3,10.97628021
158.35,11.18834686
158.4,11.43618011
158.45,11.82709503
158.5,12.05193329
158.55,12.4249649
158.6,12.66513824
158.65,12.86186981
158.7,12.86953735
158.75,12.79032898
158.8,12.74689484
158.85,12.71368408
158.9,12.70857239
158.95,12.67279816
159,12.61403656
159.05,12.54249573
159.1,12.42240906
159.15,12.34065247
159.2,12.22823334
159.25,12.20012665
159.3,12.18734741
159.35,12.16946411
159.4,12.10559082
159.45,12.03916168
159.5,11.95995331
159.55,11.94973755
159.6,11.96762085
159.65,11.965065
159.7,11.87308502
159.75,11.71212006
159.8,11.31098938
159.85,11.02993774
159.9,10.70800781
159.95,10.56748199
160,10.47294617
160.05,10.26599121
160.1,10.0845871
160.15,9.872520447
160.2,9.754989624
160.25,9.629798889
160.3,9.634902954
160.35,9.701332092
160.4,9.706443787
160.45,9.701332092
160.5,9.729438782
160.55,9.73966217
160.6,9.696228027
160.65,9.57358551
160.7,9.504600525
160.75,9.48160553
160.8,9.519927979
160.85,9.6016922
160.9,9.660453796
160.95,9.775428772
161,9.849525452
161.05,9.846969604
161.1,9.663009644
161.15,9.565917969
161.2,9.52759552
161.25,9.507156372
161.3,9.494377136
161.35,9.517372131
161.4,9.542922974
161.45,9.550590515
161.5,9.568473816
161.55,9.57358551
161.6,9.576141357
161.65,9.576141357
161.7,9.548034668
161.75,9.494377136
161.8,9.410064697
161.85,9.438171387
161.9,9.624687195
161.95,9.747322083
162,9.780540466
162.05,9.683448792
162.1,9.606803894
162.15,9.594024658
162.2,9.663009644
162.25,9.806091309
162.3,9.895515442
162.35,10.03348541
162.4,10.13057709
162.45,10.24555206
162.5,10.28898621
162.55,10.36308289
162.6,10.47805786
162.65,10.73355865
162.7,10.85874939
162.75,10.95839691
162.8,11.03504181
162.85,11.18323517
162.9,11.23433685
162.95,11.26244354
163,11.37741852
163.05,11.5281601
163.1,11.65335846
163.15,11.73511505
163.2,11.90119171
163.25,11.9829483
163.3,12.03149414
163.35,11.96762085
163.4,11.79132843
163.45,11.76577759
163.5,11.87564087
163.55,11.88841248
163.6,11.67124176
163.65,11.43873596
163.7,11.13724518
163.75,11.09892273
163.8,11.23178101
163.85,11.25222015
163.9,11.04270935
163.95,10.84853363
164,10.69522858
164.05,10.60580444
164.1,10.64923859
164.15,10.64923859
164.2,10.51126862
164.25,10.23532867
164.3,10.0845871
164.35,9.979827881
164.4,10.02837372
164.45,10.1024704
164.5,10.03859711
164.55,9.823974609
164.6,9.691116333
164.65,9.627243042
164.7,9.711555481
164.75,9.864852905
164.8,9.846969604
164.85,9.645126343
164.9,9.514823914
164.95,9.45349884
165,9.499488831
165.05,9.596580505
165.1,9.640014648
165.15,9.530151367
165.2,9.302757263
165.25,9.215888977
165.3,9.231216431
165.35,9.318084717
165.4,9.443283081
165.45,9.420288086
165.5,9.269538879
165.55,9.197998047
165.6,9.157119751
165.65,9.175003052
165.7,9.25932312
165.75,9.279762268
165.8,9.192893982
165.85,9.095802307
165.9,8.957832336
165.95,8.911842346
166,8.939949036
166.05,9.01914978
166.1,9.001266479
166.15,8.89906311
166.2,8.858184814
166.25,8.863296509
166.3,8.924613953
166.35,9.070251465
166.4,9.103462219
166.45,9.062583923
166.5,9.072807312
166.55,9.190338135
166.6,9.346191406
166.65,9.642570496
166.7,9.780540466
166.75,9.811203003
166.8,9.800979614
166.85,9.875076294
166.9,9.99005127
166.95,10.24555206
167,10.40907288
167.05,10.49594116
167.1,10.47039032
167.15,10.43717194
167.2,10.47294617
167.25,10.5853653
167.3,10.80509186
167.35,10.86897278
167.4,10.7897644
167.45,10.71566772
167.5,10.71056366
167.55,10.81020355
167.6,11.05548859
167.65,11.15512848
167.7,11.11680603
167.75,11.04782104
167.8,11.00694275
167.85,11.0401535
167.9,11.14235687
167.95,11.15768433
168,11.0580368
168.05,10.84086609
168.1,10.71311188
168.15,10.59047699
168.2,10.59558868
168.25,10.5853653
168.3,10.49594116
168.35,10.29920197
168.4,10.19956207
168.45,10.15868378
168.5,10.18678284
168.55,10.19956207
168.6,10.1203537
168.65,9.931282043
168.7,9.823974609
168.75,9.790763855
168.8,9.826530457
168.85,9.777984619
168.9,9.650238037
168.95,9.512268066
169,9.397293091
169.05,9.397293091
169.1,9.445838928
169.15,9.420288086
169.2,9.223548889
169.25,9.090690613
169.3,8.993598938
169.35,8.988487244
169.4,9.006378174
169.45,8.975715637
169.5,8.929725647
169.55,8.904174805
169.6,8.9271698
169.65,9.011482239
169.7,9.037033081
169.75,9.016593933
169.8,8.985939026
169.85,9.001266479
169.9,9.067695618
169.95,9.113685608
170,9.100914001
170.05,9.04725647
170.1,8.985939026
170.15,9.011482239
170.2,9.129013062
170.25,9.154563904
170.3,9.04725647
170.35,8.942497253
170.4,8.845413208
170.45,8.860740662
170.5,8.975715637
170.55,8.996154785
170.6,8.909286499
170.65,8.860740662
170.7,8.922058105
170.75,9.072807312
170.8,9.328308105
170.85,9.422843933
170.9,9.466278076
170.95,9.499488831
171,9.599136353
171.05,9.875076294
171.1,10.04625702
171.15,10.14590454
171.2,10.1203537
171.25,10.11269379
171.3,10.18933868
171.35,10.40396118
171.4,10.55981445
171.45,10.66712189
171.5,10.65946198
171.55,10.65435028
171.6,10.71311188
171.65,10.91496277
171.7,11.03249359
171.75,11.01204681
171.8,10.92006683
171.85,10.87663269
171.9,10.93284607
171.95,11.11680603
172,11.21389771
172.05,11.23433685
172.1,11.20367432
172.15,11.20111847
172.2,11.28288269
172.25,11.37486267
172.3,11.38507843
172.35,11.27521515
172.4,11.07848358
172.45,10.9865036
172.5,10.99416351
172.55,11.05037689
172.6,10.97372437
172.65,10.81787109
172.7,10.61091614
172.75,10.55470276
172.8,10.57003784
172.85,10.60580444
172.9,10.5623703
172.95,10.43717194
173,10.29665375
173.05,10.14590454
173.1,10.11779785
173.15,10.15868378
173.2,10.14590454
173.25,9.992607117
173.3,9.854637146
173.35,9.691116333
173.4,9.652793884
173.45,9.696228027
173.5,9.701332092
173.55,9.591468811
173.6,9.509712219
173.65,9.450942993
173.7,9.466278076
173.75,9.52759552
173.8,9.519927979
173.85,9.392181396
173.9,9.300201416
173.95,9.256767273
174,9.266983032
174.05,9.300201416
174.1,9.28742218
174.15,9.190338135
174.2,9.029373169
174.25,8.980827332
174.3,9.026817322
174.35,9.108573914
174.4,9.159675598
174.45,9.103462219
174.5,9.014038086
174.55,9.003822327
174.6,9.062583923
174.65,9.129013062
174.7,9.157119751
174.75,9.106018066
174.8,9.026817322
174.85,9.003822327
174.9,9.026817322
174.95,9.075363159
175,9.085578918
175.05,9.011482239
175.1,8.978271484
175.15,9.034477234
175.2,9.149452209
175.25,9.353858948
175.3,9.43561554
175.35,9.494377136
175.4,9.550590515
175.45,9.726882935
175.5,9.905738831
175.55,10.15357208
175.6,10.21488953
175.65,10.16634369
175.7,10.13057709
175.75,10.18678284
175.8,10.31964874
175.85,10.55214691
175.9,10.62624359
175.95,10.62368774
176,10.62624359
176.05,10.70034027
176.1,10.89962769
176.15,11.03759766
176.2,11.13468933
176.25,11.11680603
176.3,11.11936188
176.35,11.15512848
176.4,11.22666931
176.45,11.25222015
176.5,11.17812347
176.55,11.08869934
176.6,10.98394775
176.65,10.98905182
176.7,11.0810318
176.75,11.0810318
176.8,10.92262268
176.85,10.78465271
176.9,10.66712189
176.95,10.67478943
177,10.70545197
177.05,10.67478943
177.1,10.54959869
177.15,10.28387451
177.2,10.14590454
177.25,10.0667038
177.3,10.08969879
177.35,10.06414795
177.4,9.959388733
177.45,9.793312073
177.5,9.729438782
177.55,9.726882935
177.6,9.754989624
177.65,9.708999634
177.7,9.614463806
177.75,9.471382141
177.8,9.420288086
177.85,9.438171387
177.9,9.45349884
177.95,9.410064697
178,9.243988037
178.05,9.146903992
178.1,9.090690613
178.15,9.098358154
178.2,9.182670593
178.25,9.218437195
178.3,9.146903992
178.35,9.067695618
178.4,9.011482239
178.45,9.034477234
178.5,9.136680603
178.55,9.164787292
178.6,9.085578918
178.65,9.006378174
178.7,8.962944031
178.75,9.039588928
178.8,9.231216431
178.85,9.33341217
178.9,9.389625549
178.95,9.422843933
179,9.517372131
179.05,9.785652161
179.1,9.997718811
179.15,10.18167877
179.2,10.19700623
179.25,10.20977783
179.3,10.26343536
179.35,10.44228363
179.4,10.55725861
179.45,10.6032486
179.5,10.57514191
179.55,10.5802536
179.6,10.65946198
179.65,10.86130524
179.7,11.0094986
179.75,11.11936188
179.8,11.11169434
179.85,11.10402679
179.9,11.13724518
179.95,11.23944855
180,11.28543854
180.05,11.2598877
180.1,11.07337189
180.15,10.90985107
180.2,10.76421356
180.25,10.75655365
180.3,10.7718811
180.35,10.69267273
180.4,10.47039032
180.45,10.33753204
180.5,10.23277283
180.55,10.23021698
180.6,10.19700623
180.65,10.09224701
180.7,9.913398743
180.75,9.844413757
180.8,9.834197998
180.85,9.867408752
180.9,9.84185791
180.95,9.729438782
181,9.596580505
181.05,9.494377136
181.1,9.496932983
181.15,9.578697205
181.2,9.6195755
181.25,9.545478821
181.3,9.448387146
181.35,9.341079712
181.4,9.318084717
181.45,9.376853943
181.5,9.412620544
181.55,9.328308105
181.6,9.236328125
181.65,9.118797302
181.7,9.080467224
181.75,9.134124756
181.8,9.16734314
181.85,9.100914001
181.9,9.029373169
181.95,9.003822327
182,9.052368164
182.05,9.129013062
182.1,9.190338135
182.15,9.149452209
182.2,9.052368164
182.25,9.021705627
182.3,9.075363159
182.35,9.157119751
182.4,9.177558899
182.45,9.090690613
182.5,8.97315979
182.55,8.968048096
182.6,9.090690613
182.65,9.218437195
182.7,9.346191406
182.75,9.338523865
182.8,9.295089722
182.85,9.330863953
182.9,9.494377136
182.95,9.670677185
183,9.849525452
183.05,9.956832886
183.1,9.944061279
183.15,9.926177979
183.2,9.974723816
183.25,10.15612793
183.3,10.28131866
183.35,10.37329865
183.4,10.38096619
183.45,10.41162872
183.5,10.48571777
183.55,10.69522858
183.6,10.84086609
183.65,10.92517853
183.7,10.91240692
183.75,10.91496277
183.8,10.98905182
183.85,11.15512848
183.9,11.2368927
183.95,11.23944855
184,11.18067932
184.05,11.15257263
184.1,11.18579102
184.15,11.26244354
184.2,11.40807343
184.25,11.39785767
184.3,11.22411346
184.35,11.11936188
184.4,11.06059265
184.45,11.10913849
184.5,11.17812347
184.55,11.11680603
184.6,10.87663269
184.65,10.71056366
184.7,10.60580444
184.75,10.6211319
184.8,10.55470276
184.85,10.37329865
184.9,10.16634369
184.95,9.987495422
185,9.977272034
185.05,10.08969879
185.1,10.17145538
185.15,10.0794754
185.2,9.91595459
185.25,9.678337097
185.3,9.586357117
185.35,9.586357117
185.4,9.622131348
185.45,9.599136353
185.5,9.404953003
185.55,9.28742218
185.6,9.261878967
185.65,9.341079712
185.7,9.443283081
185.75,9.417732239
185.8,9.325752258
185.85,9.31552887
185.9,9.394737244
185.95,9.491828918
186,9.609352112
186.05,9.696228027
186.1,9.6195755
186.15,9.404953003
186.2,9.330863953
186.25,9.392181396
186.3,9.425392151
186.35,9.338523865
186.4,9.269538879
186.45,9.28742218
186.5,9.379402161
186.55,9.48160553
186.6,9.427947998
186.65,9.249099731
186.7,9.164787292
186.75,9.182670593
186.8,9.25932312
186.85,9.307868958
186.9,9.243988037
186.95,9.13923645
187,9.039588928
187.05,9.049812317
187.1,9.210777283
187.15,9.36151886
187.2,9.438171387
187.25,9.376853943
187.3,9.31552887
187.35,9.356407166
187.4,9.545478821
187.45,9.726882935
187.5,9.8699646
187.55,9.816307068
187.6,9.711555481
187.65,9.737106323
187.7,9.96194458
187.75,10.16378784
187.8,10.3298645
187.85,10.30686951
187.9,10.26087952
187.95,10.30942535
188,10.42440033
188.05,10.68756866
188.1,10.81531525
188.15,10.7897644
188.2,10.73355865
188.25,10.72844696
188.3,10.77954865
188.35,10.94306183
188.4,11.02482605
188.45,10.98139191
188.5,10.89707184
188.55,10.86386108
188.6,10.93284607
188.65,11.10913849
188.7,11.17301178
188.75,11.07081604
188.8,10.93540192
188.85,10.82553864
188.9,10.82808685
188.95,10.90473938
189,10.96861267
189.05,10.85619354
189.1,10.57003784
189.15,10.42695618
189.2,10.39118195
189.25,10.45761871
189.3,10.53170776
189.35,10.47039032
189.4,10.25832367
189.45,10.13313293
189.5,10.0615921
189.55,10.09224701
189.6,10.138237
189.65,10.05648041
189.7,9.836753845
189.75,9.696228027
189.8,9.576141357
189.85,9.591468811
189.9,9.640014648
189.95,9.599136353
190,9.486717224
190.05,9.328308105
190.1,9.282318115
190.15,9.33341217
190.2,9.402397156
190.25,9.374298096
190.3,9.264427185
190.35,9.118797302
190.4,9.080467224
190.45,9.152008057
190.5,9.210777283
190.55,9.144348145
190.6,9.006378174
190.65,8.845413208
190.7,8.840301514
190.75,8.945053101
190.8,9.037033081
190.85,9.039588928
190.9,8.968048096
190.95,8.904174805
191,8.873512268
191.05,8.916954041
191.1,9.034477234
191.15,9.062583923
191.2,8.983383179
191.25,8.914398193
191.3,8.865852356
191.35,8.886291504
191.4,9.006378174
191.45,9.067695618
191.5,9.054924011
191.55,9.044700623
191.6,9.131568909
191.65,9.236328125
191.7,9.48160553
191.75,9.652793884
191.8,9.762657166
191.85,9.76776886
191.9,9.823974609
191.95,9.936393738
192,10.09224701
192.05,10.26343536
192.1,10.26087952
192.15,10.19445038
192.2,10.20467377
192.25,10.33753204
192.3,10.49082947
192.35,10.69778442
192.4,10.73610687
192.45,10.72844696
192.5,10.74633026
192.55,10.8536377
192.6,10.97628021
192.65,11.0810318
192.7,11.04270935
192.75,10.95328522
192.8,10.91496277
192.85,10.88430023
192.9,10.90985107
192.95,10.94817352
193,10.89962769
193.05,10.79743195
193.1,10.67990112
193.15,10.67478943
193.2,10.76932526
193.25,10.7948761
193.3,10.63391113
193.35,10.47550201
193.4,10.30686951
193.45,10.28643036
193.5,10.35797119
193.55,10.3477478
193.6,10.14590454
193.65,9.977272034
193.7,9.823974609
193.75,9.826530457
193.8,9.926177979
193.85,9.933837891
193.9,9.780540466
193.95,9.645126343
194,9.540367126
194.05,9.491828918
194.1,9.542922974
194.15,9.581253052
194.2,9.509712219
194.25,9.310417175
194.3,9.187782288
194.35,9.136680603
194.4,9.190338135
194.45,9.25932312
194.5,9.203109741
194.55,9.042144775
194.6,8.978271484
194.65,8.993598938
194.7,9.077919006
194.75,9.175003052
194.8,9.136680603
194.85,9.003822327
194.9,8.939949036
194.95,8.942497253
195,9.034477234
195.05,9.085578918
195.1,9.026817322
195.15,8.922058105
195.2,8.840301514
195.25,8.850517273
195.3,8.945053101
195.35,9.026817322
195.4,9.037033081
195.45,8.97315979
195.5,8.891403198
195.55,8.873512268
195.6,8.939949036
195.65,9.016593933
195.7,9.01914978
195.75,8.950164795
195.8,8.865852356
195.85,8.850517273
195.9,8.957832336
195.95,9.075363159
196,9.131568909
196.05,9.100914001
196.1,9.072807312
196.15,9.129013062
196.2,9.256767273
196.25,9.525039673
196.3,9.655342102
196.35,9.686004639
196.4,9.683448792
196.45,9.754989624
196.5,9.849525452
196.55,10.04881287
196.6,10.15101624
196.65,10.18678284
196.7,10.17912292
196.75,10.24044037
196.8,10.36052704
196.85,10.59558868
196.9,10.70545197
196.95,10.72589111
197,10.68756866
197.05,10.71311188
197.1,10.83831024
197.15,10.96605682
197.2,11.04270935
197.25,10.95839691
197.3,10.83319855
197.35,10.82808685
197.4,10.91240692
197.45,10.99160767
197.5,11.01971436
197.55,10.93795776
197.6,10.7897644
197.65,10.73866272
197.7,10.75910187
197.75,10.80764771
197.8,10.75144196
197.85,10.61858368
197.9,10.47550201
197.95,10.31453705
198,10.28643036
198.05,10.28643036
198.1,10.23788452
198.15,10.09991455
198.2,10.01304626
198.25,9.928733826
198.3,9.918510437
198.35,9.941505432
198.4,9.898071289
198.45,9.729438782
198.5,9.622131348
198.55,9.535263062
198.6,9.532707214
198.65,9.537818909
198.7,9.471382141
198.75,9.277206421
198.8,9.172447205
198.85,9.141792297
198.9,9.190338135
198.95,9.251655579
199,9.228660583
199.05,9.131568909
199.1,9.001266479
199.15,8.980827332
199.2,9.067695618
199.25,9.111129761
199.3,9.04725647
199.35,8.962944031
199.4,8.868408203
199.45,8.873512268
199.5,8.947608948
199.55,8.960388184
199.6,8.88117981
199.65,8.822418213
199.7,8.827522278
199.75,8.891403198
199.8,8.985939026
199.85,8.983383179
199.9,8.929725647
199.95,8.85307312
200,8.850517273
200.05,8.934837341
200.1,8.991043091
200.15,8.952720642
200.2,8.88117981
200.25,8.835189819
200.3,8.89906311
200.35,9.088134766
200.4,9.197998047
200.45,9.251655579
200.5,9.251655579
200.55,9.330863953
200.6,9.461166382
200.65,9.742218018
200.7,9.900627136
200.75,9.969612122
200.8,9.972167969
200.85,10.00537872
200.9,10.07691956
200.95,10.18422699
201,10.3170929
201.05,10.3528595
201.1,10.37585449
201.15,10.42951202
201.2,10.59303284
201.25,10.73100281
201.3,10.87407684
201.35,10.89196777
201.4,10.87918854
201.45,10.91751862
201.5,11.0810318
201.55,11.20623016
201.6,11.22666931
201.65,11.14235687
201.7,11.06570435
201.75,11.10658264
201.8,11.24455261
201.85,11.29309845
201.9,11.26499939
201.95,11.12957764
202,11.0631485
202.05,11.03759766
202.1,11.07081604
202.15,11.11936188
202.2,11.05548859
202.25,10.88430023
202.3,10.7948761
202.35,10.70545197
202.4,10.69778442
202.45,10.72333527
202.5,10.67734528
202.55,10.521492
202.6,10.42951202
202.65,10.38863373
202.7,10.42951202
202.75,10.46783447
202.8,10.40140533
202.85,10.27876282
202.9,10.11779785
202.95,10.0845871
203,10.15868378
203.05,10.20211792
203.1,10.0794754
203.15,9.905738831
203.2,9.69367218
203.25,9.640014648
203.3,9.657897949
203.35,9.645126343
203.4,9.57358551
203.45,9.387069702
203.5,9.289978027
203.55,9.274650574
203.6,9.320640564
203.65,9.284873962
203.7,9.177558899
203.75,9.034477234
203.8,8.985939026
203.85,8.985939026
203.9,8.988487244
203.95,8.952720642
204,8.819862366
204.05,8.748321533
204.1,8.745765686
204.15,8.80708313
204.2,8.909286499
204.25,8.919502258
204.3,8.80708313
204.35,8.722770691
204.4,8.699775696
204.45,8.76109314
204.5,8.878623962
204.55,8.878623962
204.6,8.743209839
204.65,8.643562317
204.7,8.620567322
204.75,8.712547302
204.8,8.865852356
204.85,8.868408203
204.9,8.814750671
204.95,8.763648987
205,8.80708313
205.05,8.965492249
205.1,9.080467224
205.15,9.162231445
205.2,9.162231445
205.25,9.200553894
205.3,9.302757263
205.35,9.507156372
205.4,9.629798889
205.45,9.726882935
205.5,9.731994629
205.55,9.780540466
