Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
5.6500000000000004,4.4686965942382812,
5.7000000000000002,4.5274581909179688,
5.75,4.54534912109375,
5.7999999999999998,4.5325698852539062,
5.8499999999999996,4.627105712890625,
5.9000000000000004,4.9975814819335938,
5.9500000000000002,5.2249755859375,
6,5.3399505615234375,
6.0499999999999998,5.3782730102539062,
6.0999999999999996,5.511138916015625,
6.1500000000000004,5.628662109375,
6.2000000000000002,5.8126220703125,
6.25,5.94293212890625,
6.2999999999999998,6.2163162231445312,
6.3499999999999996,6.4564895629882812,
6.4000000000000004,6.7554244995117188,
6.4500000000000002,6.8703994750976562,
6.5,6.9777069091796875,
6.5499999999999998,7.2613143920898438,
6.5999999999999996,7.5781326293945312,
6.6500000000000004,8.1146774291992188,
6.7000000000000002,8.3855133056640625,
6.75,8.6716690063476562,
6.7999999999999998,8.8735122680664062,
6.8499999999999996,9.2644271850585938,
6.9000000000000004,9.5250396728515625,
6.9500000000000002,9.8648529052734375,
7,10.097358703613281,
7.0499999999999998,10.457618713378906,
7.0999999999999996,10.669677734375,
7.1500000000000004,10.914962768554688,
7.2000000000000002,11.060592651367188,
7.25,11.226669311523438,
7.2999999999999998,11.282882690429688,
7.3499999999999996,11.349311828613281,
7.4000000000000004,11.364639282226562,
7.4500000000000002,11.310989379882812,
7.5,11.234336853027344,
7.5499999999999998,11.116806030273438,
7.5999999999999996,10.90985107421875,
7.6500000000000004,10.774436950683594,
7.7000000000000002,10.57769775390625,
7.75,10.434623718261719,
7.7999999999999998,10.227668762207031,
7.8499999999999996,10.107582092285156,
7.9000000000000004,9.9517288208007812,
7.9500000000000002,9.8035354614257812,
8,9.4816055297851562,
8.0500000000000007,9.2772064208984375,
8.0999999999999996,9.07025146484375,
8.1500000000000004,8.9578323364257812,
8.1999999999999993,8.748321533203125,
8.25,8.638458251953125,
8.3000000000000007,8.638458251953125,
8.3499999999999996,8.6537857055664062,
8.4000000000000004,8.5055923461914062,
8.4499999999999993,8.3139724731445312,
8.5,8.09423828125,
8.5500000000000007,7.7442092895507812,
8.5999999999999996,7.5014801025390625,
8.6500000000000004,7.1718826293945312,
8.6999999999999993,6.982818603515625,
8.75,6.7324295043945312,
8.8000000000000007,6.5944595336914062,
8.8499999999999996,6.4283828735351562,
8.9000000000000004,6.3364028930664062,
8.9499999999999993,6.1958770751953125,
9,6.098785400390625,
9.0500000000000007,6.0093612670898438,
9.0999999999999996,5.9914779663085938,
9.1500000000000004,6.0144729614257812,
9.1999999999999993,6.0502395629882812,
9.25,6.08856201171875,
9.3000000000000007,6.0936737060546875,
9.3499999999999996,6.08856201171875,
9.4000000000000004,6.1064529418945312,
9.4499999999999993,6.1192245483398438,
9.5,6.0783462524414062,
9.5500000000000007,6.0783462524414062,
9.5999999999999996,6.0834579467773438,
9.6500000000000004,5.88671875,
9.6999999999999993,5.472808837890625,
9.75,5.4472579956054688,
9.8000000000000007,5.5724563598632812,
9.8499999999999996,5.4753646850585938,
9.9000000000000004,5.3552780151367188,
9.9499999999999993,5.5060272216796875,
10,5.77685546875,9.8039216995239258
10.050000000000001,5.8432846069335938,
10.1,5.8151779174804688,
10.15,5.79473876953125,
10.199999999999999,5.840728759765625,
10.25,5.8816070556640625,
10.300000000000001,5.932708740234375,
10.35,5.9863662719726562,
10.4,6.1396636962890625,
10.449999999999999,6.2112045288085938,
10.5,6.208648681640625,
10.550000000000001,6.134552001953125,
10.6,6.0911178588867188,
10.65,6.0604629516601562,
10.699999999999999,6.0144729614257812,
10.75,5.9199371337890625,
10.800000000000001,5.8816070556640625,
10.85,5.8535079956054688,
10.9,5.858612060546875,
10.949999999999999,5.8535079956054688,
11,5.8381729125976562,
11.050000000000001,5.8535079956054688,
11.1,5.8637237548828125,
11.15,5.879058837890625,
11.199999999999999,5.9020538330078125,
11.25,5.896942138671875,
11.300000000000001,5.8637237548828125,
11.35,5.8611679077148438,
11.4,5.8637237548828125,
11.449999999999999,5.8381729125976562,
11.5,5.8305130004882812,
11.550000000000001,5.83306884765625,
11.6,5.7615280151367188,
11.65,5.6005630493164062,
11.699999999999999,5.196868896484375,
11.75,4.9643630981445312,
11.800000000000001,4.7497482299804688,
11.85,4.701202392578125,
11.9,4.736968994140625,
11.949999999999999,4.8238372802734375,
12,4.8570556640625,
12.050000000000001,4.9234848022460938,
12.1,5.0282440185546875,
12.15,5.3297271728515625,
12.199999999999999,5.5417938232421875,
12.25,5.7972946166992188,
12.300000000000001,6.0144729614257812,
12.35,6.40283203125,
12.4,6.5791244506835938,
12.449999999999999,6.6353378295898438,
12.5,6.5816802978515625,
12.550000000000001,6.540802001953125,
12.6,6.5791244506835938,
12.65,6.6353378295898438,
12.699999999999999,6.6736602783203125,
12.75,6.7170944213867188,
12.800000000000001,6.8422927856445312,
12.85,6.926605224609375,
12.9,6.9674835205078125,
12.949999999999999,6.926605224609375,
13,6.8295135498046875,
13.050000000000001,6.7681961059570312,
13.1,6.6302261352539062,
13.15,6.522918701171875,
13.199999999999999,6.4002761840820312,
13.25,6.3415145874023438,
13.300000000000001,6.2418670654296875,
13.35,6.1320037841796875,
13.4,5.988922119140625,
13.449999999999999,5.9608154296875,
13.5,5.9557037353515625,
13.550000000000001,5.9122695922851562,
13.6,5.840728759765625,
13.65,5.7053146362304688,
13.699999999999999,5.64910888671875,
13.75,5.628662109375,
13.800000000000001,5.61077880859375,
13.85,5.5162429809570312,
13.9,5.4421539306640625,
13.949999999999999,5.39105224609375,
14,5.3731689453125,
14.050000000000001,5.3348388671875,
14.1,5.2965164184570312,
14.15,5.2786331176757812,
14.199999999999999,5.299072265625,
14.25,5.3246231079101562,
14.300000000000001,5.3143997192382812,
14.35,5.2735214233398438,
14.4,5.2684097290039062,
14.449999999999999,5.2837371826171875,
14.5,5.306732177734375,
14.550000000000001,5.3041839599609375,
14.6,5.2684097290039062,
14.65,5.2607421875,
14.699999999999999,5.299072265625,
14.75,5.3195114135742188,
14.800000000000001,5.3092880249023438,
14.85,5.270965576171875,
14.9,5.2403030395507812,
14.949999999999999,5.253082275390625,
15,5.2760772705078125,
15.050000000000001,5.2760772705078125,
15.1,5.253082275390625,
15.15,5.2607421875,
15.199999999999999,5.299072265625,
15.25,5.3118438720703125,
15.300000000000001,5.2862930297851562,
15.35,5.2556381225585938,
15.4,5.2581939697265625,
15.449999999999999,5.270965576171875,
15.5,5.2658538818359375,
15.550000000000001,5.2198638916015625,
15.6,5.1943130493164062,
15.65,5.2198638916015625,
15.699999999999999,5.235198974609375,
15.75,5.2198638916015625,
15.800000000000001,5.196868896484375,
15.85,5.1713180541992188,
15.9,5.161102294921875,
15.949999999999999,5.1483230590820312,
16,5.1278839111328125,
16.050000000000001,5.09722900390625,
16.100000000000001,5.1125564575195312,
16.149999999999999,5.1585464477539062,
16.199999999999999,5.1815414428710938,
16.25,5.1585464477539062,
16.300000000000001,5.1278839111328125,
16.350000000000001,5.143218994140625,
16.399999999999999,5.1815414428710938,
16.449999999999999,5.2275314331054688,
16.5,5.3016281127929688,
16.550000000000001,5.3578338623046875,
16.600000000000001,5.518798828125,
16.649999999999999,5.6669921875,
16.699999999999999,5.8560638427734375,
16.75,5.9275970458984375,
16.800000000000001,6.01702880859375,
16.850000000000001,6.1090087890625,
16.899999999999999,6.2878570556640625,
16.949999999999999,6.392608642578125,
17,6.49481201171875,
17.050000000000001,6.56890869140625,
17.100000000000001,6.7324295043945312,
17.149999999999999,6.8397369384765625,
17.199999999999999,6.9393844604492188,
17.25,6.9700393676757812,
17.300000000000001,7.0645751953125,
17.350000000000001,7.166778564453125,
17.399999999999999,7.2562026977539062,
17.449999999999999,7.3021926879882812,
17.5,7.2970809936523438,
17.550000000000001,7.3200759887695312,
17.600000000000001,7.3302993774414062,
17.649999999999999,7.3200759887695312,
17.699999999999999,7.26641845703125,
17.75,7.1514434814453125,
17.800000000000001,7.1335601806640625,
17.850000000000001,7.1310043334960938,
17.899999999999999,7.12078857421875,
17.949999999999999,7.0773544311523438,
18,7.02880859375,
18.050000000000001,7.0083694458007812,
18.100000000000001,7.0083694458007812,
18.149999999999999,6.990478515625,
18.199999999999999,6.9496002197265625,
18.25,6.8755035400390625,
18.300000000000001,6.86273193359375,
18.350000000000001,6.8474044799804688,
18.399999999999999,6.8218536376953125,
18.449999999999999,6.7784194946289062,
18.5,6.6583328247070312,
18.550000000000001,6.5816802978515625,
18.600000000000001,6.42071533203125,
18.649999999999999,6.2904129028320312,
18.699999999999999,6.0374679565429688,
18.75,5.695098876953125,
18.800000000000001,5.0844497680664062,
18.850000000000001,4.8340606689453125,
18.899999999999999,4.6603240966796875,
18.949999999999999,4.6117782592773438,
19,4.5862274169921875,
19.050000000000001,4.6373291015625,
19.100000000000001,4.8698272705078125,
19.149999999999999,5.1815414428710938,
19.199999999999999,5.914825439453125,
19.25,6.42071533203125,
19.300000000000001,6.9547119140625,
19.350000000000001,7.166778564453125,
19.399999999999999,7.3354034423828125,
19.449999999999999,7.5500259399414062,
19.5,7.6956634521484375,
19.550000000000001,7.8975067138671875,
19.600000000000001,7.810638427734375,
19.649999999999999,7.4324951171875,
19.699999999999999,7.23065185546875,
19.75,7.0594635009765625,
19.800000000000001,7.0977935791015625,
19.850000000000001,7.2127685546875,
19.899999999999999,7.1795501708984375,
19.949999999999999,7.1156768798828125,
20,7.5755767822265625,10.155721664428711
20.050000000000001,8.4212799072265625,
20.100000000000001,9.7371063232421875,
20.149999999999999,10.350303649902344,
20.199999999999999,11.137245178222656,
20.25,11.438735961914062,
20.300000000000001,11.42596435546875,
20.350000000000001,11.287994384765625,
20.399999999999999,11.127021789550781,
20.449999999999999,11.027381896972656,
20.5,10.958396911621094,
20.550000000000001,11.264999389648438,
20.600000000000001,11.558822631835938,
20.649999999999999,11.510276794433594,
20.699999999999999,11.293098449707031,
20.75,11.106582641601562,
20.800000000000001,10.825538635253906,
20.850000000000001,10.010490417480469,
20.899999999999999,9.4534988403320312,
20.949999999999999,8.5848007202148438,
21,8.140228271484375,
21.050000000000001,7.7901992797851562,
21.100000000000001,6.9623794555664062,
21.149999999999999,5.88671875,
21.199999999999999,5.86883544921875,
21.25,5.7053146362304688,
21.300000000000001,5.603118896484375,
21.350000000000001,5.5315780639648438,
21.399999999999999,5.2275314331054688,
21.449999999999999,4.9643630981445312,
21.5,4.7574081420898438,
21.550000000000001,4.7088623046875,
21.600000000000001,4.6245498657226562,
21.649999999999999,4.5734481811523438,
21.699999999999999,4.5095748901367188,
21.75,4.4661407470703125,
21.800000000000001,4.4968032836914062,
21.850000000000001,4.609222412109375,
21.899999999999999,4.7267532348632812,
21.949999999999999,4.6347732543945312,
22,4.3077316284179688,
22.050000000000001,4.1288833618164062,
22.100000000000001,4.17742919921875,
22.149999999999999,4.3256149291992188,
22.199999999999999,4.6935348510742188,
22.25,5.13299560546875,
22.300000000000001,5.5699005126953125,
22.350000000000001,5.6158905029296875,
22.399999999999999,5.6261138916015625,
22.449999999999999,5.6669921875,
22.5,5.712982177734375,
22.550000000000001,5.6797637939453125,
22.600000000000001,5.4958038330078125,
22.649999999999999,5.1100006103515625,
22.699999999999999,4.8723831176757812,
22.75,4.6219940185546875,
22.800000000000001,4.6041107177734375,
22.850000000000001,4.644989013671875,
22.899999999999999,4.5734481811523438,
22.949999999999999,4.4099273681640625,
23,4.4099273681640625,
23.050000000000001,4.5836715698242188,
23.100000000000001,4.701202392578125,
23.149999999999999,4.8621673583984375,
23.199999999999999,4.9873580932617188,
23.25,5.2045364379882812,
23.300000000000001,5.529022216796875,
23.350000000000001,6.4079437255859375,
23.399999999999999,6.9930343627929688,
23.449999999999999,7.396728515625,
23.5,7.8029708862304688,
23.550000000000001,7.9920425415039062,
23.600000000000001,8.1453399658203125,
23.649999999999999,8.2041091918945312,
23.699999999999999,8.242431640625,
23.75,8.2194366455078125,
23.800000000000001,8.1478958129882812,
23.850000000000001,8.1172332763671875,
23.899999999999999,8.0789108276367188,
23.949999999999999,8.00225830078125,
24,7.8898391723632812,
24.050000000000001,7.8617324829101562,
24.100000000000001,7.8310775756835938,
24.149999999999999,7.7799758911132812,
24.199999999999999,7.616455078125,
24.25,7.506591796875,
24.300000000000001,7.4197235107421875,
24.350000000000001,7.3277435302734375,
24.399999999999999,7.0543594360351562,
24.449999999999999,6.8780593872070312,
24.5,6.8039627075195312,
24.550000000000001,6.8269577026367188,
24.600000000000001,6.8295135498046875,
24.649999999999999,6.7452011108398438,
24.699999999999999,6.660888671875,
24.75,6.5995635986328125,
24.800000000000001,6.5919036865234375,
24.850000000000001,6.5484695434570312,
24.899999999999999,6.4999237060546875,
24.949999999999999,6.5331344604492188,
25,6.71453857421875,
25.050000000000001,7.1769943237304688,
25.100000000000001,7.5449142456054688,
25.149999999999999,8.1427841186523438,
25.199999999999999,8.5592498779296875,
25.25,9.0268173217773438,
25.300000000000001,9.1392364501953125,
25.350000000000001,9.0958023071289062,
25.399999999999999,9.0395889282226562,
25.449999999999999,9.0114822387695312,
25.5,8.96038818359375,
25.550000000000001,8.9041748046875,
25.600000000000001,8.822418212890625,
25.649999999999999,8.8147506713867188,
25.699999999999999,8.8837356567382812,
25.75,8.914398193359375,
25.800000000000001,8.868408203125,
25.850000000000001,8.81219482421875,
25.899999999999999,8.7508773803710938,
25.949999999999999,8.7176589965820312,
26,8.6154632568359375,
26.050000000000001,8.4825973510742188,
26.100000000000001,8.2807540893554688,
26.149999999999999,8.1811141967773438,
26.199999999999999,8.0073699951171875,
26.25,7.8515167236328125,
26.300000000000001,7.6138992309570312,
26.350000000000001,7.5142593383789062,
26.399999999999999,7.4273834228515625,
26.449999999999999,7.3481826782226562,
26.5,7.2408676147460938,
26.550000000000001,7.1028976440429688,
26.600000000000001,7.08245849609375,
26.649999999999999,7.092681884765625,
26.699999999999999,7.08245849609375,
26.75,7.0083694458007812,
26.800000000000001,6.97259521484375,
26.850000000000001,6.9955902099609375,
26.899999999999999,6.9853744506835938,
26.949999999999999,6.880615234375,
27,6.78863525390625,
27.050000000000001,6.7503128051757812,
27.100000000000001,6.760528564453125,
27.149999999999999,6.742645263671875,
27.199999999999999,6.6864395141601562,
27.25,6.6072311401367188,
27.300000000000001,6.6097869873046875,
27.350000000000001,6.6123428344726562,
27.399999999999999,6.5944595336914062,
27.449999999999999,6.5510177612304688,
27.5,6.4897003173828125,
27.550000000000001,6.4897003173828125,
27.600000000000001,6.4973678588867188,
27.649999999999999,6.484588623046875,
27.699999999999999,6.374725341796875,
27.75,6.2801895141601562,
27.800000000000001,6.208648681640625,
27.850000000000001,6.1703262329101562,
27.899999999999999,6.0757904052734375,
27.949999999999999,5.8356170654296875,
28,5.7257537841796875,
28.050000000000001,5.638885498046875,
28.100000000000001,5.5596771240234375,
28.149999999999999,5.4600372314453125,
28.199999999999999,5.4140472412109375,
28.25,5.4063796997070312,
28.300000000000001,5.4702529907226562,
28.350000000000001,5.546905517578125,
28.399999999999999,5.582672119140625,
28.449999999999999,5.6618804931640625,
28.5,5.68487548828125,
28.550000000000001,5.7078704833984375,
28.600000000000001,5.766632080078125,
28.649999999999999,5.7742996215820312,
28.699999999999999,5.7385330200195312,
28.75,5.7513046264648438,
28.800000000000001,5.8841629028320312,
28.850000000000001,6.0093612670898438,
28.899999999999999,6.1830978393554688,
28.949999999999999,6.3082962036132812,
29,6.5024795532226562,
29.050000000000001,6.5970077514648438,
29.100000000000001,6.7196502685546875,
29.149999999999999,6.7835235595703125,
29.199999999999999,6.8703994750976562,
29.25,6.926605224609375,
29.300000000000001,6.9802627563476562,
29.350000000000001,6.9853744506835938,
29.399999999999999,7.0109176635742188,
29.449999999999999,7.0518035888671875,
29.5,7.0620193481445312,
29.550000000000001,6.9879226684570312,
29.600000000000001,6.9214935302734375,
29.649999999999999,6.8269577026367188,
29.699999999999999,6.7963027954101562,
29.75,6.7963027954101562,
29.800000000000001,6.7452011108398438,
29.850000000000001,6.5842361450195312,
29.899999999999999,6.5075836181640625,
29.949999999999999,6.49481201171875,
30,6.4769287109375,12.809564590454102
30.050000000000001,6.3593978881835938,
30.100000000000001,6.2801895141601562,
30.149999999999999,6.254638671875,
30.199999999999999,6.2699737548828125,
30.25,6.2520828247070312,
30.300000000000001,6.1984329223632812,
30.350000000000001,6.134552001953125,
30.399999999999999,6.1371078491210938,
30.449999999999999,6.1524429321289062,
30.5,6.1320037841796875,
30.550000000000001,6.1013412475585938,
30.600000000000001,6.1090087890625,
30.649999999999999,6.1320037841796875,
30.699999999999999,6.2214279174804688,
30.75,6.2776336669921875,
30.800000000000001,6.2776336669921875,
30.850000000000001,6.27252197265625,
30.899999999999999,6.2674179077148438,
30.949999999999999,6.2341995239257812,
31,6.1422195434570312,
31.050000000000001,6.1038970947265625,
31.100000000000001,6.0936737060546875,
31.149999999999999,6.0834579467773438,
31.199999999999999,6.0374679565429688,
31.25,6.0374679565429688,
31.300000000000001,6.1243362426757812,
31.350000000000001,6.1830978393554688,
31.399999999999999,6.2495269775390625,
31.449999999999999,6.3338470458984375,
31.5,6.4641494750976562,
31.550000000000001,6.6940994262695312,
31.600000000000001,6.8090744018554688,
31.649999999999999,6.990478515625,
31.699999999999999,7.1795501708984375,
31.75,7.4759292602539062,
31.800000000000001,7.6036834716796875,
31.850000000000001,7.6905517578125,
31.899999999999999,7.754425048828125,
31.949999999999999,7.8898391723632812,
32,7.9128341674804688,
32.049999999999997,7.8336334228515625,
32.100000000000001,7.7799758911132812,
32.149999999999999,7.736541748046875,
32.200000000000003,7.726318359375,
32.25,7.6777725219726562,
32.299999999999997,7.6190109252929688,
32.350000000000001,7.5372543334960938,
32.399999999999999,7.4938125610351562,
32.450000000000003,7.4529342651367188,
32.5,7.3456268310546875,
32.549999999999997,7.2280960083007812,
32.600000000000001,7.0415802001953125,
32.649999999999999,6.9598236083984375,
32.700000000000003,6.8397369384765625,
32.75,6.724761962890625,
32.799999999999997,6.5356903076171875,
32.850000000000001,6.448822021484375,
32.899999999999999,6.4769287109375,
32.950000000000003,6.5203628540039062,
33,6.4385986328125,
33.049999999999997,6.3312911987304688,
33.100000000000001,6.264862060546875,
33.149999999999999,6.2776336669921875,
33.200000000000003,6.2980728149414062,
33.25,6.3082962036132812,
33.299999999999997,6.29296875,
33.350000000000001,6.264862060546875,
33.399999999999999,6.2035369873046875,
33.450000000000003,6.1575469970703125,
33.5,6.1090087890625,
33.549999999999997,6.0553512573242188,
33.600000000000001,6.034912109375,
33.649999999999999,6.0093612670898438,
33.700000000000003,5.9812545776367188,
33.75,5.9122695922851562,
33.799999999999997,5.8943862915039062,
33.850000000000001,5.9097137451171875,
33.899999999999999,5.932708740234375,
33.950000000000003,5.9378204345703125,
34,5.9275970458984375,
34.049999999999997,5.9454879760742188,
34.100000000000001,5.9684829711914062,
34.149999999999999,5.9735870361328125,
34.200000000000003,5.950592041015625,
34.25,5.9352645874023438,
34.299999999999997,5.9608154296875,
34.350000000000001,6.0016937255859375,
34.399999999999999,6.0119171142578125,
34.450000000000003,5.9914779663085938,
34.5,5.99658203125,
34.549999999999997,6.0221328735351562,
34.600000000000001,6.0374679565429688,
34.649999999999999,6.0093612670898438,
34.700000000000003,5.9633712768554688,
34.75,5.9659271240234375,
34.799999999999997,5.988922119140625,
34.850000000000001,5.9991378784179688,
34.899999999999999,6.024688720703125,
34.950000000000003,6.0579071044921875,
35,6.1779937744140625,
35.049999999999997,6.3287353515625,
35.100000000000001,6.5816802978515625,
35.149999999999999,6.7222061157226562,
35.200000000000003,6.9598236083984375,
35.25,7.1412277221679688,
35.299999999999997,7.3839492797851562,
35.350000000000001,7.5219192504882812,
35.399999999999999,7.6292343139648438,
35.450000000000003,7.7799758911132812,
35.5,7.89239501953125,
35.549999999999997,8.0226974487304688,
35.600000000000001,8.0814666748046875,
35.649999999999999,8.1657791137695312,
35.700000000000003,8.2526473999023438,
35.75,8.4340591430664062,
35.799999999999997,8.546478271484375,
35.850000000000001,8.6614532470703125,
35.899999999999999,8.7253265380859375,
35.950000000000003,8.7968673706054688,
36,8.8632965087890625,
36.049999999999997,8.8632965087890625,
36.100000000000001,8.784088134765625,
36.149999999999999,8.7151031494140625,
36.200000000000003,8.6537857055664062,
36.25,8.638458251953125,
36.299999999999997,8.5899124145507812,
36.350000000000001,8.508148193359375,
36.399999999999999,8.3574066162109375,
36.450000000000003,8.2756423950195312,
36.5,8.2117691040039062,
36.549999999999997,8.0840225219726562,
36.600000000000001,7.956268310546875,
36.649999999999999,7.78253173828125,
36.700000000000003,7.7058792114257812,
36.75,7.5909042358398438,
36.799999999999997,7.4733734130859375,
36.850000000000001,7.30474853515625,
36.899999999999999,7.2255401611328125,
36.950000000000003,7.1131210327148438,
37,7.0134735107421875,
37.049999999999997,6.8422927856445312,
37.100000000000001,6.7375335693359375,
37.149999999999999,6.6123428344726562,
37.200000000000003,6.5152511596679688,
37.25,6.300628662109375,
37.299999999999997,6.1575469970703125,
37.350000000000001,6.006805419921875,
37.399999999999999,5.94293212890625,
37.450000000000003,5.7615280151367188,
37.5,5.5443496704101562,
37.549999999999997,5.35272216796875,
37.600000000000001,5.2479705810546875,
37.649999999999999,5.2326431274414062,
37.700000000000003,5.1534347534179688,
37.75,5.0640106201171875,
37.799999999999997,4.977142333984375,
37.850000000000001,4.9618072509765625,
37.899999999999999,4.94903564453125,
37.950000000000003,4.9541473388671875,
38,4.9975814819335938,
38.049999999999997,5.0461273193359375,
38.100000000000001,5.1278839111328125,
38.149999999999999,5.1866531372070312,
38.200000000000003,5.2965164184570312,
38.25,5.35272216796875,
38.299999999999997,5.5213546752929688,
38.350000000000001,5.7385330200195312,
38.399999999999999,6.042572021484375,
38.450000000000003,6.190765380859375,
38.5,6.34661865234375,
38.549999999999997,6.6481094360351562,
38.600000000000001,6.8678436279296875,
38.649999999999999,7.1514434814453125,
38.700000000000003,7.3073043823242188,
38.75,7.5193634033203125,
38.799999999999997,7.6701126098632812,
38.850000000000001,7.8591842651367188,
38.899999999999999,7.9256134033203125,
38.950000000000003,7.920501708984375,
39,7.902618408203125,
39.049999999999997,7.9000625610351562,
39.100000000000001,7.8770675659179688,
39.149999999999999,7.7748641967773438,
39.200000000000003,7.7109909057617188,
39.25,7.680328369140625,
39.299999999999997,7.6931076049804688,
39.350000000000001,7.7033233642578125,
39.399999999999999,7.6752243041992188,
39.450000000000003,7.6317825317382812,
39.5,7.626678466796875,
39.549999999999997,7.626678466796875,
39.600000000000001,7.6113433837890625,
39.649999999999999,7.5730209350585938,
39.700000000000003,7.4835968017578125,
39.75,7.4452743530273438,
39.799999999999997,7.4018325805664062,
39.850000000000001,7.34051513671875,
39.899999999999999,7.1693344116210938,
39.950000000000003,7.0518035888671875,
40,6.9547119140625,18.80877685546875
40.049999999999997,6.908721923828125,
40.100000000000001,6.7784194946289062,
40.149999999999999,6.6762161254882812,
40.200000000000003,6.5612411499023438,
40.25,6.4539337158203125,
40.299999999999997,6.2699737548828125,
40.350000000000001,6.2495269775390625,
40.399999999999999,6.2674179077148438,
40.450000000000003,6.2137603759765625,
40.5,6.2239837646484375,
40.549999999999997,6.3082962036132812,
40.600000000000001,6.2495269775390625,
40.649999999999999,6.0783462524414062,
40.700000000000003,6.0144729614257812,
40.75,5.925048828125,
40.799999999999997,5.7845230102539062,
40.850000000000001,5.6644363403320312,
40.899999999999999,5.6874313354492188,
40.950000000000003,5.6465530395507812,
41,5.5852279663085938,
41.049999999999997,5.628662109375,
41.100000000000001,5.7002029418945312,
41.149999999999999,5.6593246459960938,
41.200000000000003,5.61077880859375,
41.25,5.656768798828125,
41.299999999999997,5.68487548828125,
41.350000000000001,5.6337738037109375,
41.399999999999999,5.6133346557617188,
41.450000000000003,5.7053146362304688,
41.5,5.7436370849609375,
41.549999999999997,5.7078704833984375,
41.600000000000001,5.6184463500976562,
